speaker,vowel,f1,f2,f3,duration,df1_off,df2_off,df3_off,df1_on,df2_on,df3_on,language,register
Mad,a,4.385166667,14.99157895,16.00274594,30,0.137703354,-0.065097687,0.018122117,-0.00912665,-0.024302306,0.152475638,sp,cds
Mad,u,5.125571659,10.3323217,15.98664055,70,0.568432345,0.728805356,-0.060136472,-0.085506986,0.442337492,-0.052692921,sp,cds
Mad,o,5.176546185,8.515429344,15.51204918,110,0.033955678,-1.307445695,-0.840197183,1.61250426,1.699880959,0.425970894,sp,cds
Mad,e,6.238962624,12.62772668,14.86653345,90,0.598239922,-0.482448756,-1.523084469,0.196777557,-0.161501656,0.095870169,sp,cds
Mad,e,5.159581994,13.42274529,15.77048,110,-0.008485503,0.385588032,-0.429412576,0.193456636,-0.61648888,-0.670820426,sp,cds
Mad,e,6.71648548,13.61182257,16.03480601,150,2.231425339,0.665392725,0.020014054,-0.835398524,-0.332218409,-0.764150233,sp,cds
Mad,a,6.450716981,10.51414341,15.50100513,60,0.769540972,-0.094040302,-0.300909129,0.431866998,1.050762774,0.428866843,sp,cds
Mad,e,5.269364254,12.69127489,15.18464527,70,-0.041920662,0.748955654,-1.199384862,0.961952037,0.362548417,-0.101662104,sp,cds
Mad,o,6.254237805,10.31778858,15.57129815,50,0.412822013,-1.143373294,0.865659379,-0.084302864,-1.221438022,0.186555279,sp,cds
Mad,e,5.193483146,12.54924484,14.89620451,70,0.248278112,0.196517567,-0.100222378,-0.04239348,0.376854271,-0.685014795,sp,cds
Mad,e,7.411921005,12.70531646,16.34097976,30,-0.628717662,-0.427923474,-0.122543496,0.628717662,0.454184169,0.457316882,sp,cds
Mad,e,4.752920934,12.27850786,15.21268745,50,0.204765434,0.003731741,-0.23498932,0.140184479,-0.041158849,-0.028042177,sp,cds
Mad,a,4.557139314,12.25982924,14.82922641,40,0.580874458,-0.180929251,-0.150214449,0.787561881,-0.048798452,0.002494722,sp,cds
Mad,a,5.689247649,12.39321353,14.90606061,40,0.436698629,0.174653188,-0.056343012,-0.024233918,0.252224975,-0.126957958,sp,cds
Mad,e,4.788139059,12.694788,15.92987197,50,0.008793724,-0.929238971,0.032721211,0.052611655,0.087241279,-0.261261309,sp,cds
Mad,a,5.952108317,11.39821014,15.88688291,37.217,0.549184201,0.33616554,0.103806603,0.446090699,0.827871701,0.091685997,sp,cds
Mad,e,5.117051953,12.90230143,15.25217209,40.319,-0.169100664,-0.067769496,0.088651885,0.169100664,-0.165497302,-0.455476284,sp,cds
Mad,o,6.650713485,10.29350776,14.36984587,188.613,-1.762030479,-2.659685242,-2.229314037,0.007329831,1.092047798,-0.231158259,sp,cds
Mad,o,6.223664122,10.2349313,15.61476761,250,0.100012415,-1.01429067,-0.047410611,-0.358427137,0.553441344,0.182966285,sp,cds
Mad,i,5.108525383,14.89867013,16.02680976,369.07,-0.177627234,1.86819106,0.311264923,-0.972478185,-5.690664934,0.089244403,sp,cds
Mad,o,6.315106383,10.23982906,14.98915342,140,0.698732022,-0.751372569,-0.302222577,-0.030387966,-0.38095406,0.200175414,sp,cds
Mad,a,7.425461069,12.50966457,15.38704809,160,1.792848103,0.713567547,0.061311174,0.325766011,0.139310786,-0.388198801,sp,cds
Mad,o,3.862081911,9.491629393,13.12994995,90,-0.264629724,-0.106592829,-0.557766321,-0.125024854,0.159383265,1.261452765,sp,cds
Mad,e,6.832331606,13.61792771,16.1258744,30,0.716414492,0.319054193,-0.42669132,0.199463266,-0.223557922,-0.292713362,sp,cds
Mad,e,4.154694737,13.23765699,15.51866476,70,0.206866433,0.247388904,-0.032956315,-0.150065657,-0.338762156,-0.181521898,sp,cds
Mad,a,5.896912335,11.88734045,15.40733292,130,1.788895458,-0.221246385,0.077030773,0.635774625,0.350008557,0.465140838,sp,cds
Mad,o,6.450716981,9.52375,14.98915342,238.81,-0.446177154,1.098863829,0.177420549,0.207326335,0.745402956,0.134243611,sp,cds
Mad,e,4.82324214,14.56892356,14.79418579,160,-0.571384251,0.830116874,-0.099552019,1.514594672,-0.335599394,1.362986236,sp,cds
Mad,a,8.166384006,12.48073529,15.09965957,180,1.341252573,3.173474312,0.159236614,-0.842949662,0.129233488,-0.019062814,sp,cds
Mad,e,4.637660626,13.11347532,15.18230201,80,0.089505126,-0.068917502,-0.209260364,0.350767251,-0.18398345,0.218277704,sp,cds
Mad,e,5.542983425,12.17704777,14.77658494,120,0.391893759,0.653464509,-0.127013243,0.089629541,0.478995785,0.222264353,sp,cds
Mad,u,4.584046243,9.345549468,15.17995775,70,0.318122489,-0.850091793,-0.323257998,0.00895417,-1.030540921,0.053668483,sp,cds
Mad,a,5.841415792,11.76007737,14.99400344,90,0.698825285,0.553972952,-0.195325394,0.289964577,-0.040232537,0.069859957,sp,cds
Mad,e,6.238962624,12.93965981,15.56474715,80,0.038290098,-0.262291407,-0.140167325,-0.022956515,-0.294221307,-0.103688879,sp,cds
Mad,e,5.991351351,12.91251081,15.74308402,90,0.522282044,0.127015177,0.080905801,0.232312771,0.370308877,0.050466171,sp,cds
Mad,a,7.384782452,11.14096226,15.61693182,60,0.617444911,1.484688927,1.71855293,-0.095602835,0.428063497,-0.586685618,sp,cds
Mad,e,6.084919293,12.50966457,14.78161926,70,0.132810976,0.007220941,-0.29420164,-0.054476133,-0.393438155,-0.355352619,sp,cds
Mad,o,6.216006109,10.93763504,15.08298317,100,2.382652841,0.581150188,-0.664324911,-0.131086816,-0.05845567,0.033303216,sp,cds
Mad,a,6.562326454,12.25982924,15.04227545,70,0.331010163,0.297976381,0.128833961,0.029550653,-0.228093884,0.076382155,sp,cds
Mad,a,6.261866667,13.06712597,14.64412755,70,0.875544599,-0.368190574,0.090884967,0.649316525,-0.993019459,-0.028411675,sp,cds
Mad,e,5.244131305,13.67865707,15.47218429,50,-0.025232949,0.762746596,0.268828468,-0.076063808,0.609649635,0.194283094,sp,cds
Mad,e,6.261866667,12.55641682,15.56474715,40,0.412504303,-0.025043035,-0.476047867,-0.091931726,-0.035935017,-0.164167435,sp,cds
Mad,o,5.761608747,8.994605263,15.42081422,60,1.449668947,0.277305798,-0.330714534,0.103628239,0.771378395,0.011208904,sp,cds
Mad,a,6.68,10.71956174,14.29924305,90,0.214328808,1.058031064,0.90171424,-0.125075075,0.521056461,0.494942746,sp,cds
Mad,e,4.7793453360000004,13.39120922,15.96643768,100,0.624650599,0.173003903,0.819403786,1.243291519,-0.512790452,-0.890616788,sp,cds
Mad,u,7.010619729,10.7929384,14.87891517,111.981,-0.035266069,0.278794988,0.047194033,-0.092299906,-0.250464608,-0.168179807,sp,cds
Mad,o,5.705371966,9.163517915,15.68358943,158.173,0.648150641,-0.033387156,-0.019196396,0.782688298,0.328111478,-0.403715035,sp,cds
Mad,e,5.705371966,13.4101494,14.93797539,74.434,0.121551564,-0.496975629,-1.066780179,-0.064649263,-0.257204109,0.277042505,sp,cds
Mad,o,3.049407604,10.40459215,15.21967586,103.613,-2.655964362,-0.090607615,-0.351622288,0.59052346,1.180888839,0.976347938,sp,cds
Mad,e,4.256697402,13.84564127,15.92375246,50,-0.018444977,0.292112569,-0.184431818,-0.04624801,0.073126081,0.038635127,sp,cds
Mad,e,4.575084676,13.78948419,15.6406803,70,0.608290621,0.116873828,0.030243751,0.026862519,-0.162409789,-0.069382154,sp,cds
Mad,e,4.539164253,13.22145129,15.27526702,50,-0.008991247,-0.087035501,0.20422606,0.080654378,-0.211047252,-0.081258577,sp,cds
Mad,o,7.977109021,12.49521511,16.7570569,30,-0.816168849,-0.345501002,0.034641481,-1.173610133,0.220613491,-0.076545396,sp,cds
Mad,i,4.293556485,14.35091941,15.66003234,37.217,-0.344104141,0.561435217,0.203430894,-0.460203218,0.362362563,0.40663433,sp,cds
Mad,a,4.796925593,13.65746817,15.68786132,143.054,0.186038995,0.250471602,-0.276551717,0.480836198,-0.455516952,-0.120929616,sp,cds
Mad,e,5.427777778,14.35633311,15.65788559,27.898,0.016562528,-0.149613566,0.023671649,-0.166817778,-0.040722906,0.191864314,sp,cds
Mad,e,5.048646465,13.11347532,15.13759118,39.283,0.181686399,0.348804538,-0.102997056,0.161746478,0.595328508,0.121519559,sp,cds
Mad,e,5.991351351,13.14966517,15.17526627,90,0.197745114,-0.062043363,-0.419983829,-0.456554668,-0.223566057,0.433003427,sp,cds
Mad,o,8.141373835,14.19453542,17.21068692,136.569,0.535005676,0.267050698,0.649125978,-2.805016721,-4.745925553,-2.336721213,sp,cds
Mad,i,3.600845921,14.50858423,15.64498684,40,-0.450896887,1.057588136,0.15726452,-0.227384718,0.127808414,0.00430306,sp,cds
Mad,e,4.752920934,13.70579564,15.16116801,30,-0.052784011,0.513616317,-0.056179362,0.278555006,-0.324077432,0.164568912,sp,cds
Mad,a,5.074350282,12.86815722,15.06146883,30,0.10319051,0.452959334,0.21977967,-0.068682266,0.198968751,0.109101994,sp,cds
Mad,e,5.591968504,12.54924484,15.2243299,50,0.05717182,0.119429341,-0.119645129,-0.25561139,0.099730517,0.167232474,sp,cds
Mad,e,5.065789261,13.31488774,15.45437165,80,0.051511641,-0.192239146,-0.01113977,-0.042909002,-0.536326586,-0.516396258,sp,cds
Mad,e,5.108525383,13.94777752,15.05667663,30,0.163320348,0.785001681,0.433198373,0.152434617,-0.078641948,0.809609533,sp,cds
Mad,u,4.448840881,14.15549608,15.71129525,60,0.210619404,1.065154712,0.466070558,-0.444211801,0.064003578,-0.131274891,sp,cds
Mad,u,6.658043316,11.46951522,16.51460323,169.028,2.691249261,-2.025180644,0.485793245,-0.912470827,-2.728767556,-2.027152605,sp,cds
Mad,i,4.637660626,14.42359206,15.36668744,52.724,-0.017812625,0.717796413,0.068422022,-0.071544924,0.197299888,0.261052277,sp,cds
Mad,i,3.541964518,13.52263171,15.08298317,62.029,-1.472313103,-0.225147926,-0.564155644,-0.329392086,-0.259129106,0.451086363,sp,cds
Mad,a,8.178863245,11.96965142,15.43426213,130.26,2.538140543,3.02637197,1.615158498,-0.699435696,-0.326865901,-0.55534696,sp,cds
Mad,a,6.606619244,11.6712705,14.93797539,64.792,0.022121493,0.131130251,0.30158275,-0.268782432,-0.14768724,-0.083850584,sp,cds
Mad,e,6.443231408,12.88525108,15.40733292,108.55,1.023731607,0.183442298,-0.022450273,-0.265603252,-1.943137832,-1.4335624280000001,sp,cds
Mad,i,5.857302759,15.45660144,16.63469897,174.456,1.758645098,0.356941867,0.056988485,-0.740250806,-0.257917342,-0.69871472,sp,cds
Mad,o,5.825504087,9.786716886,14.94042296,90,0.11207943,-0.304866601,-0.18534227,-0.047884111,-0.135704228,0.031722509,sp,cds
Mad,a,6.154530831,11.49867792,14.53226917,90,0.408958342,0.498584868,0.312769515,-0.124087671,0.06622827,0.366400962,sp,cds
Mad,e,5.048646465,13.44472887,15.17995775,70,0.146840118,-0.2429874,-0.432644765,0.068405489,-0.866840997,-0.375738491,sp,cds
Mad,i,6.131380368,14.0681478,15.88688291,85.336,0.474457291,0.486939491,0.133245091,-0.786679173,-0.246089957,-0.10590389,sp,cds
Mad,i,5.745572489,15.13049862,16.48912987,90,0.121075634,0.32377373,0.161326837,-0.434287573,0.009454739,-0.136883505,sp,cds
Mad,a,7.296040462,12.51687795,15.15881481,120,0.682058426,-1.551269857,-0.829841668,-0.837843556,-0.878170786,-0.213499888,sp,cds
Mad,e,5.600110193,13.55661017,15.66217822,50,0.48305824,0.453039457,0.101802861,0.225393894,0.385376212,0.226759888,sp,cds
Mad,o,7.970731707,11.66314325,16.15912173,50,-0.484437899,-0.67480315,2.914993718,-0.39760248,-0.797516971,-0.484086408,sp,cds
Mad,o,5.912713178,10.30322894,15.1470339,110,1.045753113,0.07810215,-0.305107045,-0.047476193,-0.377913041,-0.083170504,sp,cds
Mad,a,6.223664122,10.98675204,13.92167451,96.831,0.526351157,0.591758083,0.064274979,-0.069133291,0.445098768,0.905056095,sp,cds
Mad,e,6.517833772,13.39120922,15.66646738,88.039,1.835696493,0.99065983,0.552553228,0.037091153,-0.788356542,-1.121081047,sp,cds
Mad,u,6.200672526,7.261686573,14.57153298,190,-0.332014434,-1.502446761,-0.14683886,-0.973396885,0.476464451,0.544753405,sp,cds
Mad,o,5.999181783,9.174661458,14.03399674,210,-1.12383681,0.151672953,-1.469219013,0.444049625,0.951757232,0.152194287,sp,cds
Mad,o,5.896912335,9.776356784,15.21967586,240,0.103306097,-0.154047696,-0.110626289,-0.03167535,0.067108965,0.002327509,sp,cds
Mad,o,6.554924925,10.15615833,14.8242337,200,1.069384759,0.723737683,-0.128411263,0.073766175,0.093457289,0.128411263,sp,cds
Mad,e,4.744098361,11.94623022,15.17995775,213.999,0.997374518,-1.955065418,-1.252291123,0.330251922,0.897922167,0.004687518,sp,cds
Mad,e,5.125571659,13.09365119,15.2150179,60.478,0.302329519,-0.432076963,0.02100946,-0.206384667,-0.766811043,0.09241998,sp,cds
Mad,e,4.448840881,14.25262531,14.86157323,42.234,0.072800864,-0.170966743,0.092548037,-0.081935126,-0.374702256,0.154203834,sp,cds
Mad,o,5.777619977,10.17098712,14.4021519,60,0.283854154,-0.044323178,-0.151090681,-0.1206969,-0.394630341,0.106432331,sp,cds
Mad,a,6.694610511,10.79750147,14.46889638,170,0.87707157,-0.528713666,-0.229089072,-0.781897332,0.242475325,0.120870026,sp,cds
Mad,e,5.065789261,13.56892114,15.33030215,100,0.80909186,-0.18781861,-0.492464023,-0.277650202,-0.818169339,-0.26165269,sp,cds
Mad,a,7.738151023,13.02379415,15.10679141,89.942,-0.315140687,-0.0929794,-0.101232189,0.09114673,0.24615386,0.014236409,sp,cds
Mad,e,7.282313811,13.93618981,15.99469955,127.159,0.159295218,-0.112059729,0.151164297,0.770977899,-0.407366704,-0.86183574,sp,cds
Mad,e,5.729511146,13.57199516,15.51204918,148.869,-0.222597171,0.669693738,-0.243696864,-0.689446473,0.447715523,0.078853993,sp,cds
Mad,e,5.386322068,12.8818358,15.64713881,74.434,0.269270114,-0.07473621,0.199462043,-0.016628474,-0.215203674,-0.023719625,sp,cds
Mad,o,7.506295105,10.76092144,15.5821987,60,2.128283968,2.354254775,0.323087959,-2.406303167,-1.036561013,-0.206452692,sp,cds
Mad,a,5.616374361,12.45895844,14.71837184,70,0.490802702,-0.544740395,-0.270781579,0.476303319,-0.39253702,0.058213102,sp,cds
Mad,u,5.125571659,7.47269864,14.30470374,250,0.970876922,-0.087101859,0.090742773,0.507041308,-1.287383152,0.44158247900000003,sp,cds
Mad,o,4.476016598,7.192604432,14.41823928,250,-1.793473121,-4.142116843,-1.777784518,2.225891003,4.150613306,1.278155486,sp,cds
Mad,u,4.927866721,9.28530401,14.77658494,70,-0.549441276,-4.685583785,-1.488625658,-0.060906656000000003,1.776740589,-0.385182224,sp,cds
Mad,o,5.608245476,8.521432917,14.81423522,370,-0.615418646,-0.664357584,0.578149955,0.515406231,0.398937087,0.894933964,sp,cds
Mad,o,6.383142749,9.06820832,14.67496466,280,1.181201313,-0.315457275,0.832266439,-0.228611918,0.304584473,-0.087799555,sp,cds
Mad,e,5.26096,13.27638703,15.29367343,210,-0.347285476,0.025794422,-0.198480135,0.224580166,0.10533118,0.070747014,sp,cds
Mad,u,4.164006734,7.777323944,16.12391187,180,-0.910343548,-5.760774989,-0.873699862,0.46473657,1.447304424,-0.159498832,sp,cds
Mad,o,4.893105413,8.599111709,15.69426269,370,-0.62529838,-0.257943994,0.882529824,-0.131369131,-0.867505638,-0.049275847,sp,cds
Mad,a,7.506295105,11.98911069,14.83421477,270,1.817047456,0.641648341,0.341473628,-0.509818041,0.172780768,-0.513158783,sp,cds
Mad,e,5.117051953,14.80421926,16.23265774,140,-0.076431193,0.232686285,-0.230865514,-0.408316321,-0.537845233,-1.900725047,sp,cds
Mad,a,7.116032093,12.15050282,14.36444444,290,1.459109016,-1.689250965,-1.239488916,-0.808514039,1.122665493,1.549092742,sp,cds
Mad,a,5.583820402,13.30207953,13.83680796,60,0.131248067,0.087121793,0.323474623,0.708503676,-0.46480145,0.713817044,sp,cds
Mad,i,4.219714526,15.26373166,16.50370233,80,-0.64724554,1.719456329,0.668464798,-0.25292047,0.473009917,0.255080063,sp,cds
Mad,a,6.450716981,11.39399433,13.81910363,140,0.545901161,-0.4696545,-0.355943596,-0.350286874,1.269110097,0.871218383,sp,cds
Mad,e,4.512145816,12.87157948,15.2959699,330,-0.527918857,-0.33362579,0.053062947,0.311096324,1.586688232,-0.7453449,sp,cds
Mad,o,6.231316291,8.758292764,14.94775933,90,0.053688135,0.437144439,0.545607428,0.174402317,4.956523113,1.779868377,sp,cds
Mad,a,5.705371966,10.5988302,14.0425524,157.13,0.154208257,1.226037407,-2.172785659,0.722871329,0.585622544,2.88734084,sp,cds
Mad,e,4.971159773,13.31168806,16.33721854,124.833,-0.677666297,-0.06052516,0.201542867,-0.069353426,-0.198212736,-0.091131088,sp,cds
Mad,e,5.444314036,13.7983848,14.55324258,314.795,-0.991426145,-0.630555211,-0.248469958,-0.141399865,0.229901516,0.724328609,sp,cds
Mad,i,5.32800638,13.80431149,16.04079501,40,0.016721463,0.284777737,0.054154463,0.099771398,0.111547333,-0.137493274,sp,cds
Mad,a,6.517833772,12.56,14.13307443,80,-0.118203611,2.518442522,0.316926426,-0.812461807,0.166324478,0.78282522,sp,cds
Mad,o,5.294536741,7.932374302,15.46773663,300,-0.507053282,-0.63097027000000006,-0.464173575,0.798140938,1.062230961,-1.157577172,sp,cds
Mad,o,4.566115702,9.028653972,15.72827309,130,-0.01793054,-1.61683249,0.280596325,1.050258659,2.739443238,-0.941623924,sp,cds
Mad,o,4.476016598,8.455169607,14.92817455,100,0.302705701,-0.096220407,-0.483655852,0.179456654,0.155832411,0.330936187,sp,cds
Mad,o,4.788139059,8.370115883,14.87644097,130,0.275993243,1.080936266,-0.948405824,0.052611655,2.766483541,1.11221551,sp,cds
Mad,o,5.01427762,7.777323944,14.62606343,250,0.103777417,-4.714274062,-0.5656057,1.140253211,2.153080537,0.722461639,sp,cds
Mad,i,4.247463312,14.75387585,15.54504597,106.999,0.471788794,1.365828745,0.182893462,0.264682504,-0.745618027,-0.279005303,sp,cds
Mad,e,5.125571659,13.16932136,16.3951994,308.326,2.796164184,1.191879877,0.817358258,0.034010335,0.202891858,-1.621133271,sp,cds
Mad,i,6.216006109,15.62773971,16.52366877,144.217,0.829684042,0.19795652,-0.14455146,0.007658013,-0.204681861,-0.124751885,sp,cds
Mad,a,7.247910177,11.86760285,14.47155056,150,0.237290449,-0.294288604,0.015943001,-0.678187747,-0.290344878,0.459075788,sp,cds
Mad,e,4.655473251,12.92270463,15.39381811,170,0.098333937,0.409432423,0.171814739,0.57180239,1.263486398,0.25547179800000003,sp,cds
Mad,e,6.299923954,13.42589041,15.43202312,160,-0.452911423,0.149503378,-0.369891136,-0.546330204,-0.168839606,-0.106286202,sp,cds
Mad,e,5.944241486,12.13528937,15.2959699,70,0.574547893,0.451844923,0.087946301,-0.861337089,-0.185150289,-0.006892301,sp,cds
Mad,a,7.254800869,11.36441669,14.47950595,110,0.329349672,-0.447631768,-0.24649229,0.129981583,0.088382407,0.146557478,sp,cds
Mad,a,7.718502296,11.8715547,15.32345288,120,1.602585182,0.618034542,0.043578479,-0.032840583,-0.055523874,0.241294268,sp,cds
Mad,o,5.361369427,8.575283019,15.23362624,130,-1.163893731,-4.953540082,-1.597066087,-0.252844044,0.554716981,0.456369734,sp,cds
Mad,e,4.5481555,12.67720425,15.04948066,80,-0.053791694,0.135138886,-0.088110521,0.151721296,-0.081475079,0.132821348,sp,cds
Mad,a,7.887420371,11.29209355,15.27065577,210,-0.75915681,0.806382703,0.521838568,-0.281052212,0.110330002,-0.359673513,sp,cds
Mad,i,5.361369427,15.06386339,16.52185701,90,0.529369427,0.297360326,0.71785382,0.424246798,-0.011983052,-0.85538963,sp,cds
Mad,a,7.546452763,11.54014025,14.51648981,150,0.925113444,0.058112655,-0.623463546,-0.998934926,0.617957033,0.3723114,sp,cds
Mad,o,5.03147594,9.340090264,15.83316103,90,0.129669594,-1.083663508,0.266229331,0.034313321,0.451801797,-0.113370037,sp,cds
Mad,o,5.074350282,10.03151515,15.998724320000001,80,-0.203411508,-0.468424788,0.048506117,1.057030086,-2.458385924,-0.641110518,sp,cds
Mad,u,4.210449391,9.367351143,16.31081009,70,0.396289494,-0.021745611,-0.028289415,-0.046442657,0.209660936,0.037683576,sp,cds
Mad,a,7.764284708,11.64278552,14.29924305,310,0.045782412,-0.624521151,-1.691428581,-0.739543044,-0.79526716,-0.936548847,sp,cds
Mad,a,7.192604432,11.78810811,14.17504722,260,0.645086595,1.34523891,0.65551347,-1.814593294,0.667214176,0.288537215,sp,cds
Mad,e,4.884397394,13.03047907,15.38026965,80,-0.043469327,0.452591197,0.130412391,0.224127989,-0.220768741,0.16916061,sp,cds
Mad,o,4.82324214,8.868601723,15.72615385,230,-0.344825357,0.572037726,0.359466411,0.191035481,1.217993038,-0.251747101,sp,cds
Mad,o,5.244131305,7.822817,14.1526979,60,-2.181329764,-5.933922752,-2.939052406,0.050405436,0.012956955,0.022349324,sp,cds
Mad,e,5.912713178,13.07708543,15.12102782,190,-0.023655385,1.01450967,0.395029578,-0.78714152,0.762668361,0.263761731,sp,cds
Mad,o,6.781818182,8.903148148,14.80421926,120,-0.677408179,-2.154488005,0.180741001,-1.445461067,-0.868842593,0.484858337,sp,cds
Mad,i,4.098657661,15.7219128,16.28616204,120,-0.028053974,0.12014893,-0.606985514,0.25910621,-0.004244457,0.24293798,sp,cds
Mad,o,5.125571659,9.848605378,15.34169858,100,-0.185713258,-1.637588315,-0.013644451,-0.258611593,-0.701830028,0.420367068,sp,cds
Mad,i,4.7793453360000004,13.72682274,15.76206565,120,0.249179773,-0.940447976,-0.069018062,-0.168458738,1.10489839,-0.102033316,sp,cds
Mad,a,6.375606061,11.30490738,15.10441514,90,0.462892882,0.225254503,0.038158207,-0.20567112,0.406864174,0.298416569,sp,cds
Mad,a,6.345402124,11.65500696,14.90852196,70,0.777897197,-0.291223266,-0.315807932,0.187284835,-0.362913404,0.32510427,sp,cds
Mad,e,5.369693593,13.20195122,15.51866476,110,0.227103086,0.306464719,0.16332172,-0.303904332,-0.144799735,0.050450614,sp,cds
Mad,a,6.046037736,10.71495261,14.83172113,90,0.659715668,0.455562363,-0.017432663,0.116198099,0.141625028,0.220159209,sp,cds
Mad,e,5.03147594,13.12336505,15.47884892,100,0.01719832,1.419675727,0.364934769,-0.260931528,0.448630116,-0.100840622,sp,cds
Mad,o,5.640722702,10.05659772,15.70704225,100,0.835017757,-1.188323601,1.944336203,-0.791228412,-1.24587963,-0.331296248,sp,cds
Mad,i,4.302751987,15.73250903,16.58308175,140,0.692122133,3.133217181,1.005240609,-0.009195501,-0.779864066,-0.468993918,sp,cds
Mad,a,6.231316291,11.35170455,15.14231454,80,0.453696315,0.132638911,-0.126034161,-0.421748703,-0.210742287,0.037643212,sp,cds
Mad,i,4.079915505,14.26087832,16.09240791,60,-0.176781897,0.504138564,0.140159482,-0.11312145,-0.002749742,-0.067599167,sp,cds
Mad,a,5.082904397,13.11017544,13.35634038,60,0.78015241,0.805600971,-0.643313741,0.369667938,-0.126632928,2.262754767,sp,cds
Mad,a,7.599729826,11.87550439,15.64283401,90,0.660031629,0.123455727,2.509594078,0.046369465,0.031519684,-0.192924692,sp,cds
Mad,a,7.757758195,11.11912291,14.50858423,140,0.544376483,0.052672416,-1.077968477,-0.551297215,0.082656145,0.619548198,sp,cds
Mad,o,5.624496855,9.577012079,16.19989258,60,-0.343326879,0.324750251,0.959304341,-0.288139741,0.142130688,-0.385457205,sp,cds
Mad,a,6.330265756,11.6468616,13.33086249,50,0.552645779,-0.377142742,-0.129522966,0.32777756,-0.164834001,0.101313545,sp,cds
Mad,i,3.919319149,14.69032201,15.2683487,120,0.686512131,-0.247653382,-0.886872879,0.253991747,-0.280120972,0.100604788,sp,cds
Mad,e,4.884397394,13.587343,14.8242337,150,0.026166656,0.282059045,0.126248251,-0.309312718,-0.06161484,0.186712039,sp,cds
Mad,o,4.805704945,12.46259269,15.62989866,50,0.375018874,-1.155335021,-0.84461524,0.182722932,-0.407714509,-0.128893534,sp,cds
Mad,e,5.048646465,12.60285268,15.00369099,130,-0.051345474,-0.217208795,-0.190317452,0.025703818,0.227544043,0.816993726,sp,cds
Mad,o,5.159581994,9.421610523,15.36442044,140,0.136701735,-0.260916325,0.054691839,-0.04253004,0.250424875,-0.17977517,sp,cds
Mad,e,5.583820402,13.32447732,15.77258148,100,1.171319361,-0.151526581,0.054913142,-0.500916005,-0.960684945,-2.063777656,sp,cds
Mad,e,4.619818631,14.52964222,15.980588,40,0.662503423,1.383258814,0.168237407,-0.52116097,-1.489148391,-1.295380591,sp,cds
Mad,a,4.311939799,12.50966457,14.90606061,60,0.672008735,0.355363495,0.352818026,0.263144876,-0.043439544,0.348425336,sp,cds
Mad,o,5.369693593,8.954711507,14.8491538,140,0.415829957,0.314053568,0.004975341,-0.008324167,0.569038493,0.142425151,sp,cds
Mad,o,5.0056680160000004,9.693005051,13.39436979,140,0.199963071,0.429714895,-2.359268031,0.111383937,-0.347455582,1.137899381,sp,cds
Mad,u,4.557139314,8.994605263,15.18230201,380,-0.124997965,0.143328315,-0.501287427,-0.421092116,-2.402728156,0.720999731,sp,cds
Mad,o,4.814477124,8.605058863,13.5009144,277.936,0.06155619,-1.431479004,-0.877024448,2.046601959,0.993163359,0.327047688,sp,cds
Mad,a,7.213381713,11.00897414,14.13868762,180,0.966778586,0.20691228,0.005613182,-0.395455787,-0.3402635,0.061404338,sp,cds
Mad,o,7.425461069,13.1068739,15.24058824,170,3.252150173,3.631351038,-0.311032835,-2.039139002,-2.82309917,-0.74520362,sp,cds
Mad,i,4.265923754,11.71177156,15.15174926,110,0.055474363,-0.335400709,-0.410812438,-0.092612858,2.209902951,0.675177338,sp,cds
Mad,o,5.344701195,8.557369309,14.96240362,150,1.714528781,0.403481761,0.390870642,-0.008344081,0.235908562,0.305945082,sp,cds
Mad,i,5.673098039,15.44767677,16.68927176,180,0.089277637000000007,1.956092441,0.410718282,-1.315334168,-0.190877942,0.047030451,sp,cds
Mad,o,5.01427762,7.893855843,14.24436097,150,-1.40646312,-5.569656352,-1.426392108,0.330423575,1.40243375,0.147041744,sp,cds
Mad,u,5.427777778,13.83091211,16.38961792,403.861,-0.024794557,-0.165871438,0.076916856,-0.024853662,-7.707260399,-1.95533478,sp,cds
Mad,o,5.057221325,8.816523762,13.37221322,285.332,0.42847802,-3.05503094,-2.467174824,1.519891536,0.545382226,0.168974663,sp,cds
Mad,a,7.757758195,11.13223407,14.38332805,180,1.217653011,-0.05655398,-0.425901375,-0.572089591,-0.330172218,-0.100497,sp,cds
Mad,i,4.089290541,14.98915342,15.42754234,140,-0.277615214,-0.445108709,-0.62918918,-0.113025685,-0.692642584,-0.259320727,sp,cds
Mad,o,5.159581994,8.937557756,14.58976641,130,-0.649985595,1.153721079,0.82109974,-0.076677597,0.623511287,0.73368647,sp,cds
Mad,i,4.293556485,15.30743788,16.13567568,160,0.064584601,3.59970632,0.302514642,-0.537174145,-2.060076767,-0.948688131,sp,cds
Mad,e,5.952108317,13.59653391,15.75363782,200,0.955056879,0.368595512,0.14970446,-0.327611462,-0.049172633,-0.14753585,sp,cds
Mad,e,5.040064673,11.83193841,15.23362624,70,0.017184414,0.258795394,-0.071519964,-0.287143739,0.215233854,-0.153029475,sp,cds
Mad,a,6.613982036,11.30917379,14.34278964,130,0.444047095,-0.35803422,0.032630188,-0.693377619,-1.47599695,-0.764650893,sp,cds
Mad,a,6.9752241,11.3771072,14.41288166,120,0.936980648,0.497927837,-0.26976676,0.014173844,0.253436426,-0.029553611,sp,cds
