,speaker,vowel,f1,f2,f3,duration,df1_on,df2_on,df3_on,df1_off,df2_off,df3_off,language,register,learned_cats
2416,HS4,e,525,2109,3088,133.729,-15.0,-122.0,-1.0,-28.0,-18.0,49.0,sp,ads,3
2417,HS4,e,537,2279,2854,96.271,-19.0,-11.0,315.0,33.0,107.0,-135.0,sp,ads,6
2418,HS4,e,450,2015,3064,50.0,-64.0,193.0,496.0,29.0,-19.0,-72.0,sp,ads,5
2419,HS4,a,512,1789,2883,50.0,89.0,-22.0,-235.0,112.0,-198.0,-128.0,sp,ads,5
2420,HS4,o,577,1689,2948,81.574,-52.0,77.0,316.0,40.0,68.0,30.0,sp,ads,6
2421,HS4,e,539,1727,2959,62.794,-56.0,-95.0,-73.0,13.0,-33.0,36.0,sp,ads,6
2422,HS4,o,479,1574,3000,142.26,34.0,-88.0,-350.0,97.0,25.0,179.0,sp,ads,5
2423,HS4,e,421,2416,2911,120.0,1.0,53.0,4.0,-159.0,62.0,37.0,sp,ads,6
2424,HS4,a,913,1764,2646,170.0,-45.0,124.0,-93.0,24.0,21.0,-228.0,sp,ads,2
2425,HS4,e,387,1976,3072,30.0,218.0,-48.0,-59.0,-11.0,-18.0,29.0,sp,ads,6
2426,HS4,a,760,1642,2808,63.282,-39.0,48.0,52.0,59.0,70.0,-126.0,sp,ads,2
2427,HS4,o,639,1719,2973,30.0,-10.0,-106.0,74.0,10.0,-187.0,73.0,sp,ads,3
2428,HS4,a,491,2042,2836,30.0,85.0,-71.0,101.0,147.0,-144.0,109.0,sp,ads,5
2429,HS4,i,398,2682,3180,82.619,-13.0,232.0,49.0,-12.0,99.0,33.0,sp,ads,0
2430,HS4,e,494,2079,3187,68.282,11.0,277.0,-37.0,44.0,101.0,33.0,sp,ads,6
2431,HS4,e,407,2345,2932,90.0,5.0,111.0,72.0,-144.0,270.0,-34.0,sp,ads,0
2432,HS4,a,901,1806,2473,102.19,-134.0,108.0,307.0,32.0,108.0,-22.0,sp,ads,2
2433,HS4,e,493,2186,2963,80.0,30.0,-60.0,-26.0,44.0,53.0,-32.0,sp,ads,3
2434,HS4,e,427,1978,2978,140.0,-10.0,-76.0,-227.0,8.0,58.0,45.0,sp,ads,6
2435,HS4,a,1006,1672,3105,150.0,-18.0,2.0,-549.0,132.0,109.0,244.0,sp,ads,2
2436,HS4,e,732,1787,3209,27.162,26.0,-10.0,134.0,72.0,13.0,11.0,sp,ads,2
2437,HS4,o,522,1229,2593,90.0,69.0,171.0,-727.0,133.0,91.0,-179.0,sp,ads,4
2438,HS4,i,446,2681,3161,90.0,-11.0,-10.0,196.0,-9.0,318.0,-124.0,sp,ads,3
2439,HS4,o,656,1380,3122,130.0,47.0,82.0,99.0,-63.0,-219.0,-14.0,sp,ads,6
2440,HS4,e,474,2027,2919,112.948,152.0,-107.0,78.0,41.0,109.0,173.0,sp,ads,6
2441,HS4,e,520,2265,2857,70.06,38.0,22.0,61.0,52.0,188.0,203.0,sp,ads,3
2442,HS4,o,507,1153,2542,80.0,-20.0,306.0,-718.0,10.0,102.0,-82.0,sp,ads,4
2443,HS4,a,904,1697,2500,80.0,-41.0,-170.0,-25.0,27.0,-88.0,-391.0,sp,ads,2
2444,HS4,e,463,1829,3243,43.586,-31.0,-3.0,18.0,-19.0,21.0,80.0,sp,ads,6
2445,HS4,e,430,1787,3205,50.0,7.0,66.0,-135.0,54.0,-66.0,253.0,sp,ads,5
2446,HS4,o,766,1625,2797,30.0,-37.0,-67.0,-164.0,-43.0,6.0,211.0,sp,ads,2
2447,HS4,a,784,1593,2527,30.554,21.0,13.0,-20.0,19.0,-38.0,-77.0,sp,ads,2
2448,HS4,e,544,1904,3007,83.767,48.0,-147.0,-4.0,119.0,-123.0,48.0,sp,ads,6
2449,HS4,i,419,2312,2912,90.0,-7.0,157.0,117.0,8.0,420.0,120.0,sp,ads,5
2450,HS4,u,294,1126,2696,54.241,40.0,389.0,147.0,9.0,-13.0,196.0,sp,ads,4
2451,HS4,o,352,1092,2665,70.0,-22.0,-79.0,-93.0,-36.0,-308.0,-502.0,sp,ads,4
2452,HS4,o,548,1237,3170,60.0,-30.0,-67.0,7.0,27.0,-89.0,-53.0,sp,ads,5
2453,HS4,e,419,1802,3054,60.0,136.0,127.0,-77.0,112.0,242.0,184.0,sp,ads,5
2454,HS4,o,529,1163,2960,91.537,-86.0,-271.0,-35.0,88.0,-154.0,-261.0,sp,ads,4
2455,HS4,a,567,1519,2870,50.0,3.0,99.0,-10.0,123.0,-102.0,-19.0,sp,ads,4
2456,HS4,o,450,907,2604,100.0,-96.0,274.0,378.0,21.0,-146.0,-232.0,sp,ads,4
2457,HS4,e,522,2114,2929,140.0,10.0,-227.0,-120.0,3.0,-33.0,44.0,sp,ads,3
2458,HS4,a,761,1798,2628,80.0,0.2,-20.0,33.0,31.0,-61.0,36.0,sp,ads,2
2459,HS4,e,523,1818,2914,64.694,7.0,-18.0,-162.0,42.0,124.0,213.0,sp,ads,6
2460,HS4,o,471,919,2516,79.61,-0.3,-42.0,578.0,-0.4,-474.0,-99.0,sp,ads,7
2461,HS4,a,485,1778,2949,150.0,224.0,25.0,-132.0,32.0,-22.0,56.0,sp,ads,5
2462,HS4,i,385,2602,3067,139.777,12.0,-207.0,-35.0,14.0,-108.0,-40.0,sp,ads,0
2463,HS4,i,388,2462,3093,93.369,-16.0,241.0,13.0,48.0,302.0,-15.0,sp,ads,0
2464,HS4,o,596,1433,3127,100.705,-23.0,64.0,169.0,7.0,-71.0,118.0,sp,ads,4
2465,HS4,o,606,1578,3040,70.0,-10.0,-53.0,42.0,17.0,-141.0,93.0,sp,ads,6
2466,HS4,e,541,2175,2903,120.0,9.0,-172.0,-36.0,-14.0,126.0,-92.0,sp,ads,3
2467,HS4,o,407,1916,2932,40.0,-0.6,-151.0,65.0,-3.0,-138.0,-31.0,sp,ads,5
2468,HS4,i,404,2554,3011,70.0,-0.3,-220.0,-117.0,-4.0,92.0,-281.0,sp,ads,3
2469,HS4,e,463,2325,3261,60.0,1.0,99.0,-119.0,38.0,615.0,534.0,sp,ads,0
2470,HS4,e,483,1820,2928,37.703,5.0,-7.0,-38.0,32.0,-29.0,-14.0,sp,ads,5
2471,HS4,o,768,1552,2650,40.0,-55.0,81.0,66.0,30.0,-27.0,-67.0,sp,ads,2
2472,HS4,a,700,1540,2589,42.936,11.0,-4.0,7.0,19.0,-14.0,46.0,sp,ads,2
2473,HS4,a,707,1719,2756,76.742,-10.0,14.0,-833.0,70.0,56.0,6.0,sp,ads,2
2474,HS4,u,335,1534,3008,61.393,14.0,-169.0,-87.0,49.0,-111.0,188.0,sp,ads,1
2475,HS4,o,480,1182,3138,62.541,-48.0,-6.0,-86.0,67.0,-15.0,11.0,sp,ads,4
2476,HS4,i,366,2650,3106,70.0,6.0,210.0,-156.0,-15.0,-79.0,59.0,sp,ads,0
2477,HS4,o,474,1693,2530,70.0,-8.0,-124.0,-854.0,10.0,-54.0,-398.0,sp,ads,5
2478,HS4,e,477,2054,3026,60.0,-14.0,-106.0,-21.0,49.0,29.0,-18.0,sp,ads,6
2479,HS4,i,395,2436,3005,50.0,-0.8,-66.0,18.0,11.0,40.0,153.0,sp,ads,0
2480,HS4,u,374,1064,2909,123.0,-17.0,-194.0,-92.0,-3.0,-1325.0,-111.0,sp,ads,4
2481,HS4,a,452,1893,2848,58.835,-8.0,61.0,88.0,104.0,95.0,-21.0,sp,ads,5
2482,HS4,e,510,1690,2898,52.721,-26.0,-32.0,-38.0,58.0,26.0,140.0,sp,ads,5
2483,HS4,o,454,1312,2727,65.936,28.0,-4.0,321.0,29.0,-112.0,-270.0,sp,ads,4
2484,HS4,a,548,1739,2990,50.0,-32.0,-17.0,-69.0,108.0,-103.0,18.0,sp,ads,6
2485,HS4,e,472,1742,2906,60.0,34.0,-0.9,42.0,88.0,-269.0,74.0,sp,ads,5
2486,HS4,e,431,1870,2938,33.33,10.0,-4.0,-32.0,46.0,-14.0,-35.0,sp,ads,6
2487,HS4,a,757,1652,2436,67.477,-13.0,35.0,135.0,156.0,129.0,-268.0,sp,ads,2
2488,HS4,o,466,1326,2330,27.36,-2.0,20.0,91.0,21.0,4.0,257.0,sp,ads,4
2489,HS4,a,737,1540,2860,60.0,-113.0,-23.0,-143.0,283.0,277.0,486.0,sp,ads,3
2490,HS4,o,479,1435,3114,40.0,11.0,-112.0,-22.0,121.0,-782.0,157.0,sp,ads,5
2491,HS4,e,420,1963,3006,37.092,-4.0,-52.0,158.0,38.0,22.0,-37.0,sp,ads,6
2492,HS4,a,804,1748,2581,100.0,-39.0,-10.0,10.0,94.0,132.0,-64.0,sp,ads,2
2493,HS4,o,508,915,2930,90.0,17.0,282.0,137.0,88.0,-50.0,-125.0,sp,ads,7
2494,HS4,e,504,2118,2932,50.0,9.0,-115.0,-38.0,2.0,-95.0,-110.0,sp,ads,6
2495,HS4,e,494,2368,3060,180.0,3.0,-15.0,4.0,-14.0,131.0,88.0,sp,ads,6
2496,HS4,o,403,1037,2457,212.208,135.0,194.0,643.0,55.0,-8.0,-109.0,sp,ads,4
2497,HS4,i,388,2827,2993,141.718,-3.0,-142.0,150.0,-8.0,469.0,11.0,sp,ads,0
2498,HS4,e,506,1804,2999,90.0,11.0,-38.0,47.0,50.0,115.0,-15.0,sp,ads,5
2499,HS4,o,458,992,2989,287.781,25.0,-90.0,120.0,114.0,-133.0,211.0,sp,ads,4
2500,HS4,a,153,1659,2594,37.307,-19.0,-22.0,2.0,-117.0,-6.0,167.0,sp,ads,5
2501,HS4,e,271,2036,3084,30.0,5.0,143.0,27.0,9.0,36.0,1.0,sp,ads,5
2502,HS4,e,418,2152,3220,50.0,-45.0,-95.0,-41.0,86.0,-247.0,162.0,sp,ads,3
2503,HS4,i,422,2205,3206,40.0,4.0,57.0,-29.0,33.0,74.0,-19.0,sp,ads,0
2504,HS4,a,355,1810,3232,30.0,11.0,187.0,24.0,-8.0,133.0,-14.0,sp,ads,5
2505,HS4,o,369,1723,3301,40.0,-0.6,-24.0,0.0,94.0,-78.0,64.0,sp,ads,5
2506,HS4,o,303,1026,2480,23.022,178.0,50.0,60.0,-177.0,-866.0,-708.0,sp,ads,5
2507,HS4,e,320,1697,2594,21.743,71.0,35.0,78.0,53.0,4.0,115.0,sp,ads,5
2508,HS4,e,474,2270,3125,60.0,-22.0,79.0,-15.0,8.0,54.0,38.0,sp,ads,0
2509,HS4,o,270,1805,3348,38.383,115.0,-975.0,-610.0,68.0,112.0,296.0,sp,ads,5
2510,HS4,e,485,1655,3315,26.994,-16.0,21.0,52.0,28.0,-31.0,197.0,sp,ads,5
2511,HS4,o,432,1762,3128,40.0,-13.0,-31.0,-9.0,56.0,30.0,-77.0,sp,ads,5
2512,HS4,e,303,1929,2473,33.373,-1.0,-261.0,242.0,-8.0,-423.0,-787.0,sp,ads,5
2513,HS4,e,355,1254,2451,30.0,-28.0,56.0,5.0,-11.0,7.0,-37.0,sp,ads,4
2514,HS4,o,379,1440,2677,30.0,0.06,-56.0,-395.0,-20.0,-264.0,-197.0,sp,ads,5
2515,HS4,i,364,2479,2952,96.034,-7.0,49.0,463.0,-16.0,101.0,-95.0,sp,ads,0
2516,HS4,o,340,1151,2721,155.795,107.0,276.0,473.0,54.0,24.0,-86.0,sp,ads,4
2517,HS4,o,474,1283,3310,110.0,22.0,318.0,-2.0,141.0,288.0,829.0,sp,ads,5
2518,HS4,e,412,1988,2826,71.218,25.0,-155.0,-6.0,24.0,85.0,340.0,sp,ads,6
2519,HS4,o,418,1611,2874,85.885,-4.0,70.0,-564.0,133.0,-87.0,-148.0,sp,ads,5
2520,HS4,i,431,2263,3035,55.284,12.0,45.0,-7.0,-14.0,28.0,35.0,sp,ads,3
2521,HS4,e,453,2010,3066,40.0,-4.0,146.0,-18.0,38.0,22.0,209.0,sp,ads,5
2522,HS4,a,779,1814,2908,70.0,-284.0,-660.0,-769.0,143.0,-77.0,62.0,sp,ads,2
2523,HS4,i,419,2337,2833,100.0,-8.0,63.0,144.0,17.0,245.0,-266.0,sp,ads,3
2524,HS4,o,262,1606,2105,30.0,5.0,-378.0,223.0,3.0,-115.0,-493.0,sp,ads,5
2525,HS4,e,236,1910,2603,40.0,5.0,-107.0,-104.0,11.0,-80.0,-33.0,sp,ads,5
2526,HS4,i,408,2503,2987,78.001,6.0,-72.0,-105.0,47.0,68.0,-5.0,sp,ads,0
2527,HS4,e,225,2223,3009,83.964,134.0,-108.0,-42.0,-151.0,-191.0,-113.0,sp,ads,5
2528,HS4,o,363,1402,2886,30.0,29.0,-30.0,16.0,13.0,-301.0,-164.0,sp,ads,5
2529,HS4,e,415,2181,3059,50.0,11.0,-132.0,-7.0,27.0,-176.0,142.0,sp,ads,5
2530,HS4,e,431,2247,3134,34.534,24.0,79.0,-107.0,19.0,37.0,136.0,sp,ads,3
2531,HS4,a,290,1889,2980,94.875,47.0,68.0,-96.0,0.6,28.0,14.0,sp,ads,5
2532,HS4,e,352,2100,2861,68.318,60.0,170.0,31.0,39.0,1487.0,504.0,sp,ads,5
2533,HS4,a,248,1775,2891,102.741,15.0,-324.0,65.0,-10.0,-271.0,127.0,sp,ads,5
2534,HS4,a,240,2013,3059,76.742,310.0,231.0,-1.0,-1467.0,-884.0,-913.0,sp,ads,5
2535,HS4,a,1001,1640,2528,220.0,95.0,44.0,-52.0,193.0,241.0,843.0,sp,ads,2
2536,HS4,e,521,1994,2864,70.0,-25.0,-26.0,63.0,-38.0,66.0,22.0,sp,ads,3
2537,HS4,a,725,1875,2610,80.0,84.0,-66.0,48.0,413.0,74.0,-394.0,sp,ads,3
2538,HS4,o,426,997,3029,80.0,35.0,89.0,37.0,106.0,25.0,173.0,sp,ads,4
2539,HS4,i,455,2890,3185,130.0,12.0,101.0,-116.0,-19.0,417.0,143.0,sp,ads,3
2540,HS4,a,836,1690,2854,140.0,-82.0,66.0,99.0,157.0,-118.0,-48.0,sp,ads,2
2541,HS4,e,754,2045,3042,69.07,-19.0,-157.0,-184.0,63.0,29.0,-55.0,sp,ads,3
2542,HS4,o,1548,2420,3254,70.0,-1256.0,-747.0,-676.0,770.0,922.0,795.0,sp,ads,1
2543,HS4,a,828,1767,2483,87.226,-68.0,-28.0,431.0,39.0,-81.0,-206.0,sp,ads,2
2544,HS4,o,428,991,2772,100.0,114.0,48.0,-237.0,97.0,-145.0,532.0,sp,ads,4
2545,HS4,i,441,2622,2946,108.52,-6.0,146.0,-12.0,-29.0,382.0,-6.0,sp,ads,0
2546,HS4,a,394,720,1882,50.0,347.0,1140.0,993.0,-270.0,-1022.0,-820.0,sp,ads,4
2547,HS4,e,379,1834,2852,30.0,192.0,-13.0,109.0,46.0,-102.0,-77.0,sp,ads,5
2548,HS4,a,850,1641,2869,100.0,-88.0,-125.0,-55.0,198.0,320.0,-91.0,sp,ads,3
2549,HS4,e,604,2025,2834,50.0,7.0,-99.0,6.0,-31.0,-41.0,-102.0,sp,ads,3
2550,HS4,a,757,1861,3332,80.0,-43.0,-1.0,-468.0,168.0,540.0,725.0,sp,ads,2
2551,HS4,e,569,1947,2675,94.959,-45.0,-133.0,91.0,50.0,50.0,-121.0,sp,ads,3
2552,HS4,o,463,1056,2699,128.123,4.0,141.0,-647.0,-27.0,33.0,130.0,sp,ads,4
2553,HS4,o,714,1250,2782,79.294,-44.0,138.0,98.0,82.0,206.0,172.0,sp,ads,4
2554,HS4,a,876,1647,2520,110.0,9.0,-153.0,-60.0,261.0,81.0,827.0,sp,ads,2
2555,HS4,e,469,1987,2760,30.0,9.0,-755.0,-631.0,19.0,157.0,-97.0,sp,ads,6
2556,HS4,o,616,1089,2948,207.651,-56.0,107.0,-1172.0,-73.0,149.0,133.0,sp,ads,4
2557,HS4,o,475,1519,2829,50.0,-82.0,-343.0,-87.0,33.0,-43.0,17.0,sp,ads,5
2558,HS4,e,454,1544,2300,90.0,23.0,782.0,530.0,12.0,-666.0,-437.0,sp,ads,5
2559,HS4,i,386,2557,3017,100.0,29.0,-33.0,-31.0,63.0,192.0,-43.0,sp,ads,0
2560,HS4,e,461,2139,2624,80.0,29.0,-149.0,139.0,35.0,-132.0,-346.0,sp,ads,3
2561,HS4,o,484,905,2526,70.0,-32.0,120.0,269.0,61.0,45.0,-31.0,sp,ads,7
2562,HS4,o,397,786,2643,80.0,1.0,35.0,-34.0,106.0,-684.0,259.0,sp,ads,4
2563,HS4,o,488,1042,2792,110.0,4.0,-102.0,245.0,-21.0,-524.0,185.0,sp,ads,7
2564,HS4,e,539,1981,2823,80.0,22.0,-3.0,-55.0,55.0,300.0,286.0,sp,ads,6
2565,HS4,o,474,1315,2853,60.0,-39.0,-274.0,-673.0,67.0,-96.0,56.0,sp,ads,5
2566,HS4,e,361,1722,2871,70.0,24.0,-174.0,-785.0,90.0,258.0,268.0,sp,ads,5
2567,HS4,o,474,1064,2679,80.0,-135.0,-136.0,39.0,-62.0,-261.0,188.0,sp,ads,7
2568,HS4,a,816,1698,2847,140.0,-300.0,-949.0,-1155.0,159.0,148.0,95.0,sp,ads,2
2569,HS4,a,602,1406,2834,40.0,35.0,107.0,-116.0,34.0,132.0,-160.0,sp,ads,3
2570,HS4,o,358,981,2990,50.0,122.0,113.0,-53.0,89.0,-151.0,494.0,sp,ads,4
2571,HS4,e,562,2198,2755,90.0,-51.0,-3.0,68.0,-0.8,161.0,17.0,sp,ads,3
2572,HS4,a,617,1805,2842,78.366,-9.0,34.0,200.0,31.0,34.0,55.0,sp,ads,3
2573,HS4,e,526,2032,2755,60.0,-27.0,24.0,56.0,12.0,74.0,74.0,sp,ads,3
2574,HS4,a,768,1816,2325,120.0,56.0,28.0,326.0,332.0,-4.0,-92.0,sp,ads,3
2575,HS4,e,474,2354,2889,70.0,-22.0,-105.0,55.0,99.0,-191.0,-3.0,sp,ads,3
2576,HS4,o,486,922,2591,69.223,12.0,-3.0,35.0,45.0,-2.0,363.0,sp,ads,7
2577,HS4,i,416,753,2852,127.863,-6.0,-260.0,66.0,-72.0,-1773.0,-373.0,sp,ads,7
2578,HS4,a,882,1634,2514,157.924,-23.0,171.0,141.0,544.0,75.0,-139.0,sp,ads,3
2579,HS4,e,548,2327,3105,93.692,74.0,135.0,31.0,120.0,106.0,-85.0,sp,ads,6
2580,HS4,o,534,1288,2927,110.0,35.0,24.0,142.0,118.0,34.0,184.0,sp,ads,4
2581,HS4,e,458,1885,2819,100.0,-20.0,42.0,96.0,19.0,41.0,-33.0,sp,ads,6
2582,HS4,e,505,1822,2565,50.0,46.0,35.0,70.0,28.0,169.0,-187.0,sp,ads,6
2583,HS4,o,480,2196,3138,120.0,-3.0,-520.0,-298.0,145.0,-134.0,-5.0,sp,ads,3
2584,HS4,o,445,941,2787,100.0,21.0,14.0,-768.0,133.0,-45.0,-118.0,sp,ads,4
2585,HS4,e,521,2347,2888,130.0,24.0,-54.0,-24.0,-10.0,265.0,130.0,sp,ads,3
2586,HS4,o,481,976,2822,150.0,25.0,156.0,-44.0,87.0,153.0,37.0,sp,ads,7
2587,HS4,e,490,2377,2841,155.224,-59.0,109.0,-80.0,6.0,116.0,-19.0,sp,ads,3
2588,HS4,e,554,2215,3139,78.879,-51.0,23.0,-35.0,27.0,173.0,82.0,sp,ads,6
2589,HS4,e,433,2207,2903,50.0,36.0,204.0,-107.0,37.0,-81.0,-243.0,sp,ads,3
2590,HS4,i,388,2283,2952,40.0,-7.0,-116.0,-34.0,-54.0,-6.0,-74.0,sp,ads,0
2591,HS4,a,629,1874,3049,70.618,-66.0,329.0,-37.0,-0.2,229.0,-51.0,sp,ads,3
2592,HS4,o,265,1228,2635,70.0,70.0,-274.0,91.0,28.0,-247.0,-261.0,sp,ads,4
2593,HS4,e,495,2089,3172,70.0,11.0,-149.0,-75.0,107.0,169.0,-16.0,sp,ads,3
2594,HS4,e,570,2440,3042,120.0,1.0,-58.0,111.0,-15.0,167.0,62.0,sp,ads,6
2595,HS4,a,847,1984,2809,90.0,-28.0,-113.0,49.0,404.0,-259.0,-78.0,sp,ads,2
2596,HS4,i,450,2877,3359,230.0,-38.0,35.0,18.0,-61.0,245.0,83.0,sp,ads,0
2597,HS4,e,537,2087,3225,100.0,12.0,176.0,37.0,29.0,70.0,37.0,sp,ads,3
2598,HS4,o,496,964,3538,99.144,-78.0,-75.0,-615.0,36.0,54.0,263.0,sp,ads,7
2599,HS4,o,476,819,2573,306.429,43.0,4.0,540.0,142.0,-232.0,-254.0,sp,ads,7
2600,HS4,o,446,889,2755,100.473,83.0,81.0,64.0,42.0,37.0,-39.0,sp,ads,4
2601,HS4,o,431,1080,2512,90.114,7.0,-37.0,-72.0,-53.0,-441.0,773.0,sp,ads,4
2602,HS4,e,597,1943,2981,70.0,11.0,107.0,48.0,177.0,-43.0,43.0,sp,ads,3
2603,HS4,a,799,1757,2714,71.754,-55.0,-161.0,-52.0,70.0,-25.0,-125.0,sp,ads,3
2604,HS4,a,697,1444,2748,81.791,-2.0,191.0,196.0,71.0,200.0,-31.0,sp,ads,3
2605,HS4,u,448,1236,2957,40.0,93.0,-25.0,91.0,112.0,-15.0,-28.0,sp,ads,4
2606,HS4,a,797,1754,2689,90.0,24.0,54.0,-2.0,126.0,64.0,-85.0,sp,ads,2
2607,HS4,u,366,1568,3224,70.0,11.0,-115.0,-150.0,24.0,-233.0,-18.0,sp,ads,5
2608,HS4,o,340,1156,2474,56.824,-22.0,167.0,518.0,-3.0,101.0,-250.0,sp,ads,4
2609,HS4,a,781,1646,2953,80.0,-64.0,-113.0,-611.0,53.0,0.1,176.0,sp,ads,2
2610,HS4,o,427,1447,2899,90.0,-2.0,-192.0,-47.0,90.0,113.0,-133.0,sp,ads,5
2611,HS4,e,598,2195,2713,22.661,-83.0,-70.0,54.0,-60.0,349.0,-29.0,sp,ads,6
2612,HS4,a,793,1754,2573,65.88,-14.0,53.0,14.0,34.0,69.0,-194.0,sp,ads,3
2613,HS4,e,527,2155,2899,122.664,3.0,-65.0,84.0,85.0,10.0,-57.0,sp,ads,6
2614,HS4,e,455,2044,2902,140.0,-5.0,-6.0,-41.0,2.0,-48.0,-21.0,sp,ads,3
2615,HS4,e,569,1030,1711,30.0,40.0,595.0,1310.0,38.0,-646.0,-1330.0,sp,ads,4
2616,HS4,o,671,1265,1594,61.457,-11.0,245.0,-10.0,-26.0,-369.0,-989.0,sp,ads,4
2617,HS4,a,508,1670,2771,36.419,28.0,-17.0,-141.0,37.0,46.0,-39.0,sp,ads,5
2618,HS4,e,517,2217,2965,92.069,-10.0,-138.0,-30.0,-0.9,106.0,-148.0,sp,ads,6
2619,HS4,o,571,1667,3674,130.0,-9.0,-28.0,-780.0,173.0,-93.0,309.0,sp,ads,6
2620,HS4,o,488,1009,2048,205.994,41.0,213.0,783.0,-26.0,-132.0,-1172.0,sp,ads,4
2621,HS4,u,299,712,3161,90.0,-23.0,105.0,-437.0,-4.0,-14.0,101.0,sp,ads,4
2622,HS4,a,471,1606,2739,66.668,-28.0,-46.0,-32.0,147.0,75.0,-42.0,sp,ads,6
2623,HS4,o,495,940,3308,95.226,11.0,12.0,-49.0,78.0,177.0,634.0,sp,ads,7
2624,HS4,o,492,807,2566,183.232,-62.0,-27.0,119.0,32.0,-14.0,-42.0,sp,ads,4
2625,HS4,a,749,1452,3138,180.0,119.0,92.0,34.0,155.0,65.0,51.0,sp,ads,3
2626,HS4,e,545,2471,3102,310.0,-5.0,-77.0,8.0,25.0,254.0,276.0,sp,ads,3
2627,HS4,a,971,1632,2527,92.185,62.0,-20.0,40.0,141.0,-173.0,-449.0,sp,ads,2
2628,HS4,e,549,1538,2048,70.0,12.0,-75.0,-114.0,3.0,228.0,154.0,sp,ads,6
2629,HS4,o,638,1039,3121,197.031,-90.0,115.0,-249.0,150.0,-51.0,-117.0,sp,ads,4
2630,HS4,o,508,969,2978,121.932,-112.0,-138.0,-25.0,-32.0,-247.0,149.0,sp,ads,4
2631,HS4,e,518,2368,2973,245.321,-85.0,301.0,465.0,25.0,153.0,363.0,sp,ads,3
2632,HS4,o,542,1120,2594,80.0,-22.0,281.0,497.0,99.0,213.0,-491.0,sp,ads,4
2633,HS4,e,588,1555,2907,30.0,12.0,3.0,2.0,25.0,21.0,-77.0,sp,ads,5
2634,HS4,o,608,1192,3053,73.569,2.0,164.0,11.0,133.0,220.0,-38.0,sp,ads,4
2635,HS4,o,438,981,2363,70.0,12.0,153.0,-40.0,107.0,298.0,-475.0,sp,ads,4
2636,HS4,e,568,1493,3082,30.0,15.0,22.0,10.0,23.0,60.0,-22.0,sp,ads,4
2637,HS4,o,497,1257,3171,100.0,67.0,76.0,-29.0,30.0,-412.0,106.0,sp,ads,4
2638,HS4,i,369,2603,3099,130.0,-5.0,-173.0,-26.0,-9.0,309.0,109.0,sp,ads,0
2639,HS4,e,520,1979,2999,80.0,-104.0,-4.0,-25.0,0.2,-126.0,62.0,sp,ads,3
2640,HS4,e,592,1638,2911,60.0,-41.0,53.0,77.0,45.0,120.0,85.0,sp,ads,5
2641,HS4,o,465,873,3081,90.0,-19.0,-3.0,-73.0,159.0,104.0,237.0,sp,ads,4
2642,HS4,a,814,1642,2791,80.0,-18.0,-202.0,-28.0,112.0,-32.0,-101.0,sp,ads,2
2643,HS4,a,765,1850,2835,50.0,-21.0,-107.0,-28.0,36.0,-16.0,18.0,sp,ads,2
2644,HS4,e,560,1898,2729,30.0,80.0,17.0,60.0,95.0,-98.0,-7.0,sp,ads,3
2645,HS4,o,472,948,2897,29.59,-31.0,-26.0,44.0,-5.0,30.0,144.0,sp,ads,7
2646,HS4,e,469,2048,2921,55.425,-17.0,165.0,-39.0,63.0,151.0,0.05,sp,ads,3
2647,HS4,e,517,1959,2996,60.0,-59.0,-202.0,115.0,46.0,152.0,-331.0,sp,ads,6
2648,HS4,o,469,922,2951,80.0,27.0,53.0,122.0,107.0,133.0,286.0,sp,ads,4
2649,HS4,a,944,1675,2493,90.0,-44.0,81.0,70.0,27.0,-90.0,-95.0,sp,ads,2
2650,HS4,e,489,2028,2885,50.0,7.0,-98.0,-19.0,6.0,-111.0,-78.0,sp,ads,5
2651,HS4,e,471,2099,2938,30.0,5.0,40.0,75.0,21.0,164.0,-31.0,sp,ads,6
2652,HS4,o,562,1386,3198,79.26,13.0,30.0,-59.0,87.0,5.0,327.0,sp,ads,7
2653,HS4,e,397,1830,2913,80.709,13.0,72.0,-1.0,39.0,-39.0,-214.0,sp,ads,5
2654,HS4,e,541,2317,3100,77.111,3.0,-126.0,72.0,36.0,-363.0,45.0,sp,ads,6
2655,HS4,e,525,2327,2779,120.0,-94.0,-485.0,-314.0,-32.0,322.0,-64.0,sp,ads,6
2656,HS4,o,528,1045,2780,90.0,56.0,307.0,-64.0,130.0,363.0,190.0,sp,ads,4
2657,HS4,o,1022,2231,3379,100.0,-62.0,-898.0,-906.0,742.0,1271.0,842.0,sp,ads,1
2658,HS4,o,289,919,2601,80.0,15.0,-150.0,-39.0,-692.0,-1207.0,-816.0,sp,ads,4
2659,HS4,u,463,689,2485,92.984,-72.0,81.0,-18.0,95.0,51.0,-63.0,sp,ads,7
2660,HS4,o,379,1036,2467,70.0,-22.0,-268.0,109.0,-43.0,-303.0,-347.0,sp,ads,4
2661,HS4,o,580,1383,3137,80.0,-4.0,21.0,-132.0,161.0,85.0,328.0,sp,ads,6
2662,HS4,e,523,1923,2913,120.0,16.0,88.0,22.0,29.0,707.0,-33.0,sp,ads,3
2663,HS4,o,514,957,3183,174.47,-49.0,-42.0,-124.0,-85.0,-339.0,227.0,sp,ads,4
2664,HS4,a,773,1784,2829,120.0,18.0,48.0,39.0,89.0,-123.0,-196.0,sp,ads,2
2665,HS4,i,421,2528,2780,60.0,-10.0,-191.0,109.0,25.0,-336.0,-741.0,sp,ads,0
