speaker,vowel,f1,f2,f3,duration,df1_on,df2_on,df3_on,df1_off,df2_off,df3_off,language,register
Mad,a,690,1373,2915,60,59,238,202,99,-21,-140,sp,ids
Mad,e,541,1907,2776,70,119,106,-43,-5,202,-574,sp,ids
Mad,o,664,1332,2947,50,-11,-234,88,53,-254,367,sp,ids
Mad,e,532,1867,2656,70,-5,108,-262,29,54,-41,sp,ids
Mad,e,825,1911,3327,30,97,134,254,-97,-126,-65,sp,ids
Mad,e,481,1793,2788,50,16,-11,-12,23,1,-103,sp,ids
Mad,a,459,1788,2629,40,91,-13,1,63,-49,-61,sp,ids
Mad,a,592,1824,2660,40,-3,70,-51,53,47,-23,sp,ids
Mad,e,485,1908,3117,50,5,25,-124,2,-284,16,sp,ids
Mad,a,625,1571,3096,37.217,58,207,44,69,79,51,sp,ids
Mad,e,523,1968,2805,40.319,20,-48,-188,-19,-20,38,sp,ids
Mad,o,717,1327,2452,188.613,2,241,-84,-264,-656,-1016,sp,ids
Mad,o,660,1315,2967,250,-46,117,86,14,-222,-22,sp,ids
Mad,i,522,2657,3165,369.07,-109,-1539,45,-21,651,151,sp,ids
Mad,e,629,2165,2892,753.648,62,-111,-311,105,79,157,sp,ids
Mad,o,672,1316,2694,140,-4,-76,84,89,-161,-128,sp,ids
Mad,a,827,1856,2864,160,49,39,-166,242,188,27,sp,ids
Mad,o,384,1170,2036,90,-13,29,424,-28,-19,-177,sp,ids
Mad,e,742,2190,3215,30,28,-73,-145,96,102,-227,sp,ids
Mad,e,415,2069,2923,70,-16,-102,-81,21,76,-15,sp,ids
Mad,a,618,1691,2873,130,83,91,216,208,-57,34,sp,ids
Mad,o,898,2003,3580,310.373,458,236,169,348,962,583,sp,ids
Mad,o,690,1176,2694,238.81,28,147,57,-61,193,72,sp,ids
Mad,e,489,2527,2615,160,186,-124,616,-67,297,-39,sp,ids
Mad,a,941,1848,2740,180,-129,36,-8,200,711,67,sp,ids
Mad,e,468,2031,2775,80,40,-54,95,10,-21,-91,sp,ids
Mad,o,662,1114,2526,510,59,121,-139,75,136,-336,sp,ids
Mad,e,574,1766,2608,120,12,131,90,46,165,-51,sp,ids
Mad,u,462,1143,2774,70,0.7,-178,23,35,-164,-142,sp,ids
Mad,a,611,1659,2696,90,36,-10,29,85,133,-82,sp,ids
Mad,e,662,1979,2944,80,-3,-85,-48,5,-79,-65,sp,ids
Mad,e,630,1971,3027,90,30,112,24,65,37,38,sp,ids
Mad,a,821,1511,2968,60,-14,101,-258,88,310,684,sp,ids
Mad,e,642,1856,2610,70,-7,-107,-137,17,2,-120,sp,ids
Mad,o,659,1465,2733,100,-17,-12,15,278,124,-297,sp,ids
Mad,a,705,1788,2716,70,5,-60,32,43,78,53,sp,ids
Mad,a,665,2017,2556,70,88,-278,-11,110,-115,34,sp,ids
Mad,e,538,2210,2902,50,-9,211,89,-3,239,118,sp,ids
Mad,e,665,1869,2944,40,-13,-10,-74,53,-7,-228,sp,ids
Mad,o,601,1080,2879,60,13,142,5,169,49,-152,sp,ids
Mad,a,721,1417,2426,90,-16,118,190,29,214,307,sp,ids
Mad,e,484,2117,3135,100,149,-155,-404,70,54,374,sp,ids
Mad,u,767,1433,2649,111.981,-14,-54,-67,-5,60,19,sp,ids
Mad,o,594,1110,2999,158.173,100,61,-182,78,-7,-8,sp,ids
Mad,e,594,2123,2673,74.434,-8,-81,115,15,-164,-480,sp,ids
Mad,o,302,1350,2791,103.613,59,267,460,-292,-19,-156,sp,ids
Mad,e,426,2266,3114,50,-5,25,20,-2,97,-92,sp,ids
Mad,e,461,2247,2979,70,3,-54,-32,66,39,14,sp,ids
Mad,e,457,2064,2815,50,9,-63,-35,-0.7,-28,87,sp,ids
Mad,o,911,1852,3558,30,-173,62,-44,-134,-98,20,sp,ids
Mad,i,430,2445,2988,37.217,-48,138,197,-38,198,93,sp,ids
Mad,a,486,2203,3001,143.054,56,-146,-56,20,81,-132,sp,ids
Mad,e,560,2447,2987,27.898,-20,-15,91,2,-56,11,sp,ids
Mad,e,515,2031,2756,39.283,19,189,52,22,103,-45,sp,ids
Mad,e,630,2042,2772,90,-57,-66,192,24,-19,-187,sp,ids
Mad,o,937,2388,3834,136.569,-387,-1226,-1187,83,94,388,sp,ids
Mad,i,357,2504,2981,40,-23,50,2,-47,368,72,sp,ids
Mad,a,990,1754,2553,120,-236,343,265,290,10,93,sp,ids
Mad,e,481,2219,2766,30,33,-105,71,-7,163,-24,sp,ids
Mad,a,518,1958,2724,30,-8,59,45,12,129,91,sp,ids
Mad,e,580,1867,2793,50,-30,27,73,6,33,-51,sp,ids
Mad,e,517,2093,2894,80,-5,-161,-220,6,-61,-6,sp,ids
Mad,e,522,2301,2722,30,18,-27,364,19,255,174,sp,ids
Mad,o,1027,2345,2978,30,-294,-407,-232,-108,-21,-397,sp,ids
Mad,e,1023,2357,3412,30,73,8,-8,85,31,59,sp,ids
Mad,u,447,2374,3012,60,-48,24,-61,23,349,210,sp,ids
Mad,u,718,1588,3421,169.028,-120,-552,-925,323,-562,255,sp,ids
Mad,i,468,2472,2855,52.724,-8,75,118,-3,253,30,sp,ids
Mad,i,351,2159,2733,62.029,-33,-81,197,-160,-74,-249,sp,ids
Mad,a,1034,1811,2830,136.463,-165,308,47,115,147,71,sp,ids
Mad,a,943,1712,2885,130.26,-108,-82,-236,357,641,628,sp,ids
Mad,o,601,1104,2761,161.274,598,1569,953,-9,-245,-96,sp,ids
Mad,a,711,1637,2673,64.792,-37,-36,-34,3,32,120,sp,ids
Mad,e,689,1963,2873,108.55,-36,-497,-562,130,53,-11,sp,ids
Mad,i,613,2895,3488,174.456,-91,-113,-368,204,154,32,sp,ids
Mad,o,609,1226,2674,90,-6,-26,14,14,-61,-77,sp,ids
Mad,a,651,1595,2513,90,-16,16,144,52,116,116,sp,ids
Mad,e,515,2134,2774,70,8,-259,-156,17,-79,-192,sp,ids
Mad,i,648,2343,3096,85.336,-98,-85,-51,60,165,64,sp,ids
Mad,a,1007,1865,2880,111.422,55,37,-173,-53,136,16,sp,ids
Mad,i,599,2753,3407,90,-53,4,-74,15,133,87,sp,ids
Mad,a,808,1858,2765,120,-117,-229,-89,97,-485,-381,sp,ids
Mad,e,581,2170,2989,50,28,129,108,58,142,47,sp,ids
Mad,o,910,1635,3232,50,-62,-186,-238,-77,-174,1161,sp,ids
Mad,o,620,1329,2760,110,-5,-76,-35,126,16,-133,sp,ids
Mad,a,660,1476,2292,96.831,-8,103,336,66,128,22,sp,ids
Mad,e,699,2117,2991,88.039,5,-235,-472,226,291,244,sp,ids
Mad,u,657,803,2528,190,-121,71,219,-44,-237,-57,sp,ids
Mad,o,631,1112,2331,210,58,181,55,-151,27,-586,sp,ids
Mad,o,618,1224,2791,240,-4,13,0.8,13,-30,-48,sp,ids
Mad,o,704,1299,2627,200,10,19,52,138,140,-52,sp,ids
Mad,e,480,1706,2774,213.999,38,245,3,108,-578,-603,sp,ids
Mad,e,524,2025,2789,60.478,-23,-219,40,34,-135,9,sp,ids
Mad,e,447,2409,2642,42.234,-10,-132,64,8,-62,37,sp,ids
Mad,o,603,1302,2464,60,-16,-78,40,36,-9,-57,sp,ids
Mad,a,723,1434,2489,170,-104,54,46,116,-121,-89,sp,ids
Mad,e,517,2174,2839,100,-33,-250,-112,91,-61,-225,sp,ids
Mad,a,874,2004,2743,89.942,14,75,7,-49,-28,-44,sp,ids
Mad,e,806,2297,3149,127.159,117,-136,-395,22,-39,74,sp,ids
Mad,a,1037,1581,3057,508.635,84,57,53,-517,-902,-330,sp,ids
Mad,e,597,2175,2920,148.869,-83,151,36,-28,207,-113,sp,ids
Mad,e,555,1962,2982,74.434,-2,-62,-11,32,-22,91,sp,ids
Mad,e,623,2005,3330,93.043,-61,48,69,36,246,1414,sp,ids
Mad,o,839,1426,2952,60,-318,-212,-93,285,446,143,sp,ids
Mad,a,583,1842,2585,70,60,-105,23,59,-157,-108,sp,ids
Mad,i,417,2508,3517,105.449,204,48,544,-1012,-49,-300,sp,ids
Mad,u,524,834,2428,250,61,-179,167,109,-13,34,sp,ids
Mad,e,542,718,2143,130,19,449,-78,88,-252,-60,sp,ids
Mad,a,750,1749,1809,460,-62,-237,833,24,199,-840,sp,ids
Mad,o,450,793,2470,250,274,765,535,-217,-763,-781,sp,ids
Mad,u,501,1132,2608,70,-7,361,-149,-65,-1177,-679,sp,ids
Mad,o,582,999,2623,370,64,67,388,-77,-115,220,sp,ids
Mad,o,681,1093,2568,280,-30,54,-34,148,-57,303,sp,ids
Mad,u,649,2685,3859,100,-28,-483,-1,110,313,67,sp,ids
Mad,e,540,2081,2823,210,27,33,31,-42,7,-87,sp,ids
Mad,u,416,880,3214,180,52,241,-80,-102,-1284,-488,sp,ids
Mad,o,497,1012,3004,370,-15,-139,-23,-75,-44,381,sp,ids
Mad,a,839,1717,2631,270,-73,45,-197,247,158,133,sp,ids
Mad,e,523,2619,3270,140,-46,-205,-832,-10,91,-123,sp,ids
Mad,a,782,1759,2450,290,-110,321,659,193,-505,-512,sp,ids
Mad,a,579,2089,2263,60,91,-140,257,16,27,107,sp,ids
Mad,i,422,2810,3415,80,-27,214,143,-73,644,345,sp,ids
Mad,a,690,1570,2257,140,-46,329,317,71,-115,-124,sp,ids
Mad,e,454,1959,2824,330,35,526,-305,-60,-100,23,sp,ids
Mad,a,907,1483,2210,290,-123,-45,-37,15,77,637,sp,ids
Mad,o,656,735,2078,190,-55,1031,1706,109,-295,-578,sp,ids
Mad,a,698,1371,2143,120,27,-14,-198,105,154,-162,sp,ids
Mad,e,485,1914,2690,340,-15,554,1087,-10,-406,-821,sp,ids
Mad,a,789,886,1868,170,-160,529,880,-89,-38,-369,sp,ids
Mad,o,661,1039,2677,90,23,1183,864,7,73,213,sp,ids
Mad,a,594,1391,2334,157.13,93,130,1326,19,243,-926,sp,ids
Mad,e,506,2092,3325,124.833,-8,-61,-49,-80,-19,106,sp,ids
Mad,e,569,1979,4191,167.477,-362,-93,-1005,-107,-15,27,sp,ids
Mad,u,520,2038,2154,105.449,-79,256,1596,-153,-132,-1849,sp,ids
Mad,e,562,2250,2521,314.795,-16,79,295,-126,-224,-97,sp,ids
Mad,i,548,2252,3172,40,12,38,-68,2,94,27,sp,ids
Mad,a,699,1870,2366,80,-105,48,298,-16,594,111,sp,ids
Mad,o,544,904,2900,300,99,176,-470,-61,-102,-218,sp,ids
Mad,o,460,1086,3020,130,123,575,-409,-2,-315,130,sp,ids
Mad,o,450,988,2669,100,20,25,139,32,-16,-206,sp,ids
Mad,u,555,610,2708,90,-12,1778,1288,158,-813,-35,sp,ids
Mad,o,485,974,2648,130,6,537,497,30,166,-418,sp,ids
Mad,o,511,880,2549,250,140,374,298,12,-971,-230,sp,ids
Mad,a,1029,1775,3239,430,-280,-690,-1464,73,21,39,sp,ids
Mad,u,470,975,2790,2789.706,-58,36,134,-1241,-2066,-865,sp,ids
Mad,i,425,2599,2935,106.999,29,-277,-124,51,483,82,sp,ids
Mad,e,524,2048,3356,308.326,4,63,-749,289,334,406,sp,ids
Mad,i,659,2973,3426,144.217,1,-93,-68,103,90,-81,sp,ids
Mad,a,801,1686,2490,150,-95,-72,180,34,-76,6,sp,ids
Mad,e,470,1974,2867,170,66,411,116,11,117,76,sp,ids
Mad,e,670,2128,2884,160,-69,-52,-47,-61,46,-172,sp,ids
Mad,e,624,1755,2824,70,-105,-48,-3,71,115,38,sp,ids
Mad,a,802,1563,2493,110,19,21,56,47,-109,-94,sp,ids
Mad,a,871,1687,2836,120,-6,-14,108,225,150,18,sp,ids
Mad,a,799,1512,2354,150,7,72,264,33,-61,533,sp,ids
Mad,o,552,1008,2797,130,-30,97,205,-147,-1154,-804,sp,ids
Mad,e,458,1903,2719,80,17,-22,57,-6,37,-37,sp,ids
Mad,a,897,1546,2813,210,-43,27,-151,-123,179,216,sp,ids
Mad,i,552,2725,3425,90,52,-5,-434,62,121,368,sp,ids
Mad,a,845,1605,2507,150,-142,156,146,131,15,-250,sp,ids
Mad,o,513,1142,3070,90,4,85,-54,15,-212,125,sp,ids
Mad,o,518,1274,3151,80,130,-426,-299,-24,-96,24,sp,ids
Mad,u,421,1147,3311,70,-5,39,20,43,-4,-15,sp,ids
Mad,a,878,1630,2426,310,-109,-185,-318,7,-160,-721,sp,ids
Mad,a,793,1666,2381,260,-239,175,106,90,308,223,sp,ids
Mad,e,496,2006,2861,80,26,-65,76,-5,131,57,sp,ids
Mad,o,489,1058,3019,230,23,227,-116,-41,96,164,sp,ids
Mad,o,538,887,2373,60,6,2,8,-289,-1349,-1386,sp,ids
Mad,e,620,2020,2749,190,-97,245,114,-3,284,161,sp,ids
Mad,o,735,1064,2619,120,-187,-144,202,-97,-428,70,sp,ids
Mad,i,409,3017,3298,120,29,-2,131,-4,56,-340,sp,ids
Mad,o,632,1122,2507,70,-92,60,412,-263,-1150,-1378,sp,ids
Mad,o,524,1238,2844,100,-30,-131,192,-23,-354,-6,sp,ids
Mad,i,484,2226,3036,120,-19,404,-48,27,-339,-33,sp,ids
Mad,a,680,1549,2742,90,-27,98,128,60,52,17,sp,ids
Mad,a,676,1633,2661,70,25,-87,136,99,-74,-132,sp,ids
Mad,e,553,2058,2923,110,-36,-45,22,27,92,74,sp,ids
Mad,a,637,1416,2630,90,14,31,90,82,96,-7,sp,ids
Mad,o,502,927,2984,560,99,38,-139,45,-228,7,sp,ids
Mad,e,513,2034,2905,100,-30,140,-45,2,389,159,sp,ids
Mad,o,586,1279,3010,100,-94,-231,-151,99,-256,772,sp,ids
Mad,i,431,3022,3459,140,-0.6,-343,-250,73,1141,509,sp,ids
Mad,a,661,1560,2758,80,-54,-50,16,58,31,-54,sp,ids
Mad,i,407,2412,3198,60,-13,-1,-35,-18,176,70,sp,ids
Mad,a,519,2030,2106,60,44,-38,863,88,231,-213,sp,ids
Mad,a,782,1455,2334,90,-94,-192,-397,59,-202,-365,sp,ids
Mad,a,853,1688,2980,90,7,7,-87,96,31,942,sp,ids
Mad,a,877,1506,2504,140,-83,19,248,81,12,-449,sp,ids
Mad,o,584,1186,3253,60,-35,27,-192,-43,60,453,sp,ids
Mad,a,674,1631,2098,50,44,-39,32,71,-95,-40,sp,ids
Mad,i,390,2574,2812,120,27,-107,45,70,-99,-418,sp,ids
Mad,e,496,2180,2627,150,-35,-20,76,3,90,50,sp,ids
Mad,o,487,1843,2974,50,21,-108,-59,42,-347,-425,sp,ids
Mad,e,515,1882,2700,130,3,64,364,-5,-62,-80,sp,ids
Mad,o,528,1157,2854,140,-5,47,-78,16,-49,24,sp,ids
Mad,e,579,2096,3041,100,-59,-280,-821,136,-48,26,sp,ids
Mad,e,466,2512,3142,40,-58,-503,-569,72,471,82,sp,ids
Mad,i,387,464,2618,30,19,2199,1659,4,-1003,-22,sp,ids
Mad,a,432,1856,2660,60,29,-12,146,71,96,139,sp,ids
Mad,o,553,1073,2637,140,-0.8,102,59,49,55,2,sp,ids
Mad,o,510,1208,2118,140,13,-65,395,22,80,-914,sp,ids
Mad,a,540,1249,2775,756.75,24,-47,-93,46,97,27,sp,ids
Mad,u,459,1080,2775,380,-47,-372,328,-13,25,-224,sp,ids
Mad,o,488,1013,2152,277.936,258,178,108,7,-262,-303,sp,ids
Mad,o,566,1037,2924,630,-44,14,-105,-9,-81,-50,sp,ids
Mad,e,527,2371,3002,490.026,-45,123,-12,-0.4,156,-59,sp,ids
Mad,a,796,1481,2368,180,-56,-75,22,133,46,2,sp,ids
Mad,o,827,2029,2800,170,-272,-703,-301,410,861,-138,sp,ids
Mad,i,427,1647,2762,110,-10,645,305,6,-84,-181,sp,ids
Mad,o,550,1005,2683,150,-0.1,39,129,190,66,155,sp,ids
Mad,i,590,2891,3519,180,-153,-84,26,11,742,225,sp,ids
Mad,o,511,898,2406,150,39,237,54,-175,-1242,-587,sp,ids
Mad,u,560,2261,3353,403.861,-3,-1614,-877,-3,-56,40,sp,ids
Mad,o,516,1049,2111,285.332,191,97,54,49,-638,-962,sp,ids
Mad,o,549,1032,2888,601.678,-46,-16,-175,10,-94,-112,sp,ids
Mad,e,489,2414,2922,510,-48,101,9,-36,237,212,sp,ids
Mad,a,877,1509,2457,180,-85,-74,-37,175,-13,-164,sp,ids
Mad,o,537,1138,2357,170,-10,150,159,-155,-1267,-1583,sp,ids
Mad,i,408,2694,2882,140,-12,-269,-112,-30,-191,-298,sp,ids
Mad,o,528,1070,2535,130,-9,113,302,-79,189,294,sp,ids
Mad,i,430,2829,3220,160,-56,-756,-444,7,1183,151,sp,ids
Mad,o,563,959,2787,160,-13,192,28,16,-2067,-1014,sp,ids
Mad,e,625,2183,3032,200,-41,-17,-69,116,117,70,sp,ids
Mad,e,514,1677,2797,70,-33,54,-64,1,65,-31,sp,ids
Mad,a,712,1550,2442,130,-91,-314,-265,60,-86,12,sp,ids
Mad,a,762,1566,2468,120,2,61,-10,127,114,-103,sp,ids
Mad,a,702,1490,2495,110,4,-31,28,146,97,153,sp,ids
Mad,o,515,1521,2971,90,-3,-237,-15,37,-37,228,sp,ids
Mad,e,417,1613,2635,40,-3,-43,40,0.6,-36,38,sp,ids
Mad,e,633,2029,2835,90,-25,-92,36,81,43,22,sp,ids
Mad,a,805,1690,2542,220,17,63,181,206,196,-24,sp,ids
Mad,a,741,1670,3228,210,-80,-310,-970,30,-24,-51,sp,ids
Mad,i,495,1493,3128,315.98,-123,554,-219,-87,-1433,-500,sp,ids
Mad,e,538,2093,2475,320,-2,174,506,-101,-69,-776,sp,ids
Mad,a,812,1688,2795,100,-64,-31,-313,181,-29,-75,sp,ids
Mad,e,535,1933,2903,180,76,-6,-36,114,-171,45,sp,ids
Mad,a,662,1790,2575,70,-2,169,56,92,45,-276,sp,ids
Mad,e,490,2029,2442,60,22,-151,98,28,-87,-82,sp,ids
Mad,a,672,1543,2277,50,-21,-46,-49,35,-32,-105,sp,ids
Mad,a,640,1852,2470,90,33,-112,-59,131,-61,-10,sp,ids
Mad,e,522,1977,2612,70,-32,160,60,-17,148,-175,sp,ids
Mad,e,559,2116,2774,80,-17,-94,-131,-37,-38,85,sp,ids
Mad,a,752,1766,2558,140,12,112,13,78,13,-29,sp,ids
Mad,i,655,2788,3300,80,-60,-53,89,149,71,-22,sp,ids
Mad,e,520,2415,3104,40,23,170,202,-14,132,30,sp,ids
Mad,e,646,1999,2963,130,15,40,116,78,68,43,sp,ids
Mad,o,506,1111,2879,60,-14,25,14,26,-88,88,sp,ids
Mad,i,475,2775,3241,60,-63,-789,-246,16,780,294,sp,ids
Mad,o,421,984,2723,90,98,37,74,36,-1543,-958,sp,ids
Mad,e,546,2015,2611,100,15,-59,-9,60,-66,-55,sp,ids
Mad,e,460,1645,2712,50,-5,158,297,32,-83,-222,sp,ids
Mad,u,634,2214,3615,260,-326,-1155,-439,27,1508,1342,sp,ids
Mad,o,551,1216,2018,180,147,172,49,-45,78,-314,sp,ids
Mad,o,568,882,3045,480,-38,83,-93,-41,-348,208,sp,ids
Mad,e,489,2590,2934,449.708,-41,-368,-36,-109,448,129,sp,ids
Mad,a,885,1511,2511,220,-48,-193,-36,199,122,-279,sp,ids
Mad,o,668,1044,2273,220,-54,271,341,208,-109,28,sp,ids
Mad,i,440,2874,3378,150,-3,-132,-163,3,112,-42,sp,ids
Mad,o,675,963,2592,260,-142,87,157,-138,-1416,-1031,sp,ids
Mad,u,719,803,2549,190,-284,244,581,105,-1409,-1019,sp,ids
Mad,u,459,1018,3025,371.482,358,1540,255,-49,44,-51,sp,ids
Mad,u,526,2321,3586,462.901,10,-4,-119,-153,-834,-142,sp,ids
Mad,o,717,1040,2449,235.709,-13,183,574,62,-785,-988,sp,ids
Mad,o,585,1041,2891,663.707,-18,22,10,-43,-87,-54,sp,ids
Mad,e,569,2442,2876,470,-65,-250,-64,0.2,209,345,sp,ids
Mad,a,822,1300,2476,160,62,57,162,149,-344,-281,sp,ids
Mad,o,567,1232,2992,180,-7,118,-57,50,-38,-34,sp,ids
Mad,i,510,2490,2848,80,-21,-7,-108,-172,-268,-105,sp,ids
Mad,o,573,1041,2714,250,-38,81,149,-272,-1721,-1104,sp,ids
Mad,i,637,2854,2913,120,-144,-413,-30,-142,74,-189,sp,ids
Mad,o,555,1045,2837,120,32,83,113,178,14,-264,sp,ids
Mad,e,526,2193,2656,170,-9,-185,89,9,211,61,sp,ids
Mad,e,486,2156,2575,250,16,-43,116,13,338,35,sp,ids
Mad,o,569,1131,3035,120,-34,48,-25,60,79,16,sp,ids
Mad,o,536,1137,2906,90,-10,9,-47,13,-126,178,sp,ids
Mad,e,528,1913,3232,30,-5,-33,-76,-9,-51,368,sp,ids
Mad,a,689,1605,2538,100,50,-53,-174,54,-83,-153,sp,ids
Mad,a,776,1585,2851,110,23,18,-273,67,69,-0.4,sp,ids
Mad,a,905,1563,2709,260,-43,32,-45,137,-126,947,sp,ids
Mad,o,560,1043,2799,140,3,295,92,-120,322,199,sp,ids
Mad,a,632,1505,2405,72.393,95,33,-91,20,10,-59,sp,ids
Mad,e,532,1957,2877,55.826,11,-55,-227,16,107,119,sp,ids
Mad,u,417,1146,3043,1440,-11,-252,-147,-31,-41,-17,sp,ids
Mad,e,536,2010,2759,110,-19,201,74,43,578,310,sp,ids
Mad,e,571,1962,2663,130,21,-53,-31,13,40,-15,sp,ids
Mad,a,795,1639,2263,130,12,-126,66,12,-189,-826,sp,ids
Mad,a,897,1765,2961,180,-64,59,-267,-58,122,-171,sp,ids
Mad,e,535,2164,3119,30,-8,-72,-9,9,-68,4,sp,ids
Mad,i,511,2317,2936,30,-5,155,81,1,198,18,sp,ids
Mad,a,709,1663,2785,90,-62,153,82,129,168,-129,sp,ids
Mad,u,452,997,3055,70,5,16,-9,-0.3,-76,-50,sp,ids
Mad,o,561,1023,2856,210,-26,48,122,-65,-7,85,sp,ids
Mad,o,592,1075,2960,180,-69,-101,-132,52,41,116,sp,ids
Mad,i,618,2835,3280,480,-45,183,-255,163,139,371,sp,ids
Mad,e,514,2204,2549,110,-19,-116,188,-15,898,-40,sp,ids
Mad,o,467,691,2407,460,108,562,15,-134,-2219,-870,sp,ids
Mad,i,621,2961,3313,60,34,168,13,278,980,-411,sp,ids
Mad,o,540,962,2562,180,-22,136,268,-278,-1357,-1258,sp,ids
Mad,u,527,656,3068,120,-55,582,13,43,87,24,sp,ids
Mad,o,531,852,2928,240,-104,-40,134,-35,-205,-80,sp,ids
Mad,a,800,1785,2668,180,-44,38,72,259,320,491,sp,ids
Mad,u,425,1241,3070,80,12,193,-38,-3,-70,-41,sp,ids
Mad,o,620,1081,2907,300,-56,86,173,6,86,93,sp,ids
Mad,o,594,1080,2521,200,4,-42,246,116,17,-387,sp,ids
Mad,i,391,2634,3230,150,11,-459,-262,-13,353,-148,sp,ids
Mad,u,454,938,3114,110,16,186,-53,-36,194,46,sp,ids
Mad,o,565,959,3054,240,-97,-48,-7,-345,-131,-368,sp,ids
Mad,a,881,1753,1849,157.653,-95,18,433,-157,22,-1599,sp,ids
Mad,u,472,2739,3921,160,6,-1593,-814,-21,1957,1025,sp,ids
Mad,o,480,1067,2852,230,49,-125,75,-75,0,101,sp,ids
Mad,o,601,987,2687,80,13,182,-80,-32,-348,292,sp,ids
Mad,u,447,679,3012,120,-0.2,280,58,32,-29,85,sp,ids
Mad,o,525,1042,2810,170,-25,-35,26,37,36,-118,sp,ids
Mad,a,946,1804,2766,127.159,850,949,939,-10,63,-246,sp,ids
Mad,a,856,1934,3191,30,249,16,110,-37,-21,45,sp,ids
Mad,e,531,1934,2052,40,39,-153,73,30,74,-241,sp,ids
Mad,e,538,1828,2815,60,-30,-51,-11,-9,-16,-36,sp,ids
Mad,e,525,1855,2886,30,13,-2,6,24,-9,36,sp,ids
Mad,e,579,1879,2808,50,3,-20,38,28,-57,-24,sp,ids
Mad,a,790,1596,2565,100,-1,43,-42,154,94,-24,sp,ids
Mad,o,646,1711,3023,40,-38,-405,-253,-571,-336,-99,sp,ids
Mad,o,651,1179,3101,820,51,32,0.4,143,50,13,sp,ids
Mad,e,525,2015,2712,160,-68,386,191,20,394,-12,sp,ids
Mad,o,611,1376,2507,160,-108,-458,231,20,-503,-145,sp,ids
Mad,o,505,984,2856,150,77,279,53,117,-6,-0.7,sp,ids
Mad,e,553,2138,2809,340,-36,-55,-3,-11,236,424,sp,ids
Mad,a,738,1285,2580,640,272,470,-102,66,136,40,sp,ids
Mad,e,511,1792,2371,80,-12,165,-10,-30,328,42,sp,ids
Mad,o,525,970,2602,130,3,-10,162,-68,-339,-35,sp,ids
Mad,i,672,2370,3379,250,-67,768,228,10,-599,-214,sp,ids
Mad,o,744,997,2535,290,-174,109,337,70,-1042,-1041,sp,ids
Mad,i,507,2256,3302,30,27,42,34,21,68,138,sp,ids
Mad,a,744,1806,2973,90,-28,80,179,79,44,6,sp,ids
Mad,u,447,1023,3097,60,2,-3,-56,-3,-16,59,sp,ids
Mad,o,670,1183,2941,250,-61,21,107,38,28,31,sp,ids
Mad,o,614,1114,2962,130,7,-61,54,-30,53,92,sp,ids
Mad,i,471,2721,3127,60,-33,-251,-152,53,114,-499,sp,ids
Mad,u,477,946,3192,110,-0.6,104,2,-16,115,-2,sp,ids
Mad,o,550,1013,2978,170,-26,-36,83,23,-106,-19,sp,ids
Mad,a,714,1740,2992,40,106,-40,-33,288,-67,159,sp,ids
Mad,o,685,1358,2755,150,-24,-148,34,126,-81,-222,sp,ids
Mad,a,762,1537,2728,70,-63,84,-14,-96,-463,-946,sp,ids
Mad,a,831,1674,2470,130,12,-197,-82,267,-231,-160,sp,ids
Mad,i,520,2570,3611,40,-7,52,-224,27,978,1199,sp,ids
Mad,a,778,1784,3357,110,-7,69,-142,98,69,9,sp,ids
Mad,a,982,2385,3575,30,9,51,123,48,123,-71,sp,ids
Mad,o,536,982,3164,660,44,-13,-27,-39,-2,-49,sp,ids
Mad,o,606,948,3116,240,-35,-43,-174,21,-249,61,sp,ids
Mad,o,523,1147,2815,60,24,169,26,-41,-738,-588,sp,ids
Mad,e,519,2079,2498,70,10,-177,-71,28,25,-444,sp,ids
Mad,a,822,1649,2651,210,-75,131,-181,138,151,-316,sp,ids
Mad,o,801,2449,3614,60,-28,-1649,-827,-189,89,34,sp,ids
Mad,o,601,1125,3132,130,-26,49,36,-45,18,100,sp,ids
Mad,o,691,1234,2972,110,15,-101,37,68,20,274,sp,ids
Mad,a,790,1642,2606,150,-54,-380,-148,250,-85,257,sp,ids
Mad,a,779,1583,2522,100,41,34,292,126,146,-47,sp,ids
Mad,a,792,1399,2668,130,-95,-20,-169,53,-80,-324,sp,ids
Mad,o,964,2207,3451,60,-111,-1261,-1077,-40,65,1157,sp,ids
Mad,i,547,2464,3181,50,31,112,-44,61,347,926,sp,ids
Mad,a,676,1864,2907,70,-14,87,127,2,99,651,sp,ids
Mad,a,651,1244,2162,70,114,756,736,116,165,-281,sp,ids
Mad,i,482,2475,3114,40,-2,75,78,0.4,135,83,sp,ids
Mad,e,503,2093,3046,40,-10,90,-4,7,25,-54,sp,ids
Mad,a,683,1319,2667,50,9,23,36,17,43,-205,sp,ids
Mad,u,618,1257,2911,30,30,8,-34,57,-2,143,sp,ids
Mad,a,794,1376,2389,80,9,73,-32,164,52,-138,sp,ids
Mad,o,592,1070,2748,130,-58,-129,22,-77,-212,212,sp,ids
Mad,a,828,1620,2833,90,-27,-106,-147,134,207,-7,sp,ids
Mad,e,601,1747,2940,50,11,54,69,38,157,237,sp,ids
Mad,e,631,1913,2943,80,-22,43,-71,19,119,149,sp,ids
Mad,a,862,1613,2510,160,-103,-3,-163,82,412,-190,sp,ids
Mad,o,579,1003,2856,90,-25,-1,120,-40,-29,130,sp,ids
Mad,a,664,1355,3027,110,17,-243,-289,140,-517,105,sp,ids
