speaker,vowel,f1,f2,f3,duration,df1_on,df2_on,df3_on,df1_off,df2_off,df3_off,language,register,z_f1,z_f2
s04,ah,699,1829,2959,130,-199,289,-52,122,123,-13,en,ads,0.6328150446595269,0.12077051866207898
s04,ah,651,1913,2778,49,-146,173,97,-26,111,60,en,ads,0.3426304166593935,0.3250582705169786
s04,aa,848,1646,2512,91.97,-19,84,37,37,-39,-383,en,ads,1.5335964940766076,-0.3242849407360952
s04,ah,750,1581,3136,60,-16,32,47,65,3,-31,en,ads,0.9411362119096687,-0.48236474871905327
s04,eh,616,1599,2601,43,2,-20,152,15,22,189,en,ads,0.13103745874262956,-0.43858880189300337
s04,eh,667,1770,1953,61.197,25,166,64,-5,209,115,en,ads,0.4393586259927713,-0.0227173070455291
s04,ih,509,2304,2933,67.881,29,-92,25,72,-21,42,en,ads,-0.5158324411743345,1.2759691154606185
s04,uh,584,1890,2828,67.021,-80,-15,-37,38,134,-101,en,ads,-0.062418959924126036,0.2691223384614704
s04,ih,562,1901,2982,53,-33,-20,-25,54,90,123,en,ads,-0.1954202477575205,0.2958743059662787
s04,ih,669,2059,3046,158,-131,-17,-139,-7,72,-7,en,ads,0.45144965215944355,0.6801298392171613
s04,ah,422,1233,2474,48,176,99,57,132,-139,87,en,ads,-1.0417920794245763,-1.3286997206893518
s04,uh,311,1779,2724,19,-5,24,-60,-14,17,-66,en,ads,-1.7128440316748847,-8.293336325041382e-4
s04,ih,435,1770,2649,25,-14,26,172,10,168,131,en,ads,-0.9632004093412068,-0.0227173070455291
s04,ih,600,2008,2969,70,-111,-265,-236,-11,30,-104,en,ads,0.034309249409251764,0.5560979898766866
s04,ah,515,1866,3090,23,-68,-35,-153,99,33,97,en,ads,-0.4795593626743178,0.21075440936007048
s04,iy,414,2413,2917,69,-41,45,30,7,286,194,en,ads,-1.0901561840912652,1.5410567934628099
s04,eh,608,1844,2810,82,3,-238,177,9,-96,239,en,ads,0.08267335407594066,0.15725047435045392
s04,ae,708,2145,2940,101,-24,-35,-228,17,-86,158,en,ads,0.6872246624095519,0.8892815851638443
s04,uw,323,2431,2804,233,23,29,75,-2078,-329,-1551,en,ads,-1.6402978746748513,1.5848327402888598
s04,ih,505,2263,3230,55.566,-52,171,-116,43,196,255,en,ads,-0.5400144935076789,1.1762572365790605
s04,aa,817,1472,3096,57,71,138,107,16,216,59,en,ads,1.3461855884931881,-0.7474524267212445
s04,iy,491,2577,3286,127,-103,-771,-961,28,128,1,en,ads,-0.6246516766743845,1.9399043089890424
s04,ih,624,2384,3035,82.324,-5,-128,-14,70,-51,27,en,ads,0.17940156340931845,1.4705288791319515
s04,eh,518,2169,2862,84,39,-130,-14,135,-196,101,en,ads,-0.46142282342430946,0.9476495142652442
s04,uh,358,1974,2918,49,-26,27,-36,49,48,-22,en,ads,-1.4287049167580874,0.47341009031637005
s04,ih,535,2027,2820,100,-25,-43,157,124,167,70,en,ads,-0.35864910100759556,0.6023059337486282
s04,eh,546,1662,1904,105.741,-5,192,820,18,308,94,en,ads,-0.2921484570908983,-0.28537298800182864
s04,uw,397,2184,2758,55,5,224,128,-17,293,-26,en,ads,-1.192929906507979,0.9841294699536192
s04,eh,553,1849,2654,110,11,-213,-24,151,103,283,en,ads,-0.24982986550754552,0.16941045957991221
s04,ih,569,2124,2963,74,-102,168,17,51,179,-10,en,ads,-0.1531016561741677,0.8382096472001194
s04,ah,590,1495,2089,30,26,164,-10,88,121,-42,en,ads,-0.02614588142410936,-0.6915164946657363
s04,uh,535,1418,2568,69,-73,8,54,29,-201,-162,en,ads,-0.35864910100759556,-0.8787802671993943
s04,ah,539,1558,3109,26,-53,-47,-174,68,177,624,en,ads,-0.3344670486742511,-0.5383006807745615
s04,uh,609,1900,2934,81.469,-37,101,-48,9,31,-129,en,ads,0.08871886715927678,0.29344230892038703
s04,ih,445,2425,3143,49.863,8,-56,-159,-38,79,93,en,ads,-0.9027452785078457,1.5702407580135098
s04,eh,671,1635,3059,82,-25,-76,-12,67,-42,48,en,ads,0.46354067832611573,-0.3510369082409035
s04,ih,518,1931,2939,74,-23,87,15,43,171,0.08,en,ads,-0.46142282342430946,0.36883421734302857
s04,uh,518,1498,2814,44.868,-59,-166,-178,44,-146,-60,en,ads,-0.46142282342430946,-0.6842205035280613
s04,ih,616,2066,3214,80.926,-70,187,-91,-63,157,-41,en,ads,0.13103745874262956,0.697153818538403
s04,ih,550,2127,2739,90.842,-36,-39,76,77,-52,202,en,ads,-0.26796640475755384,0.8455056383377944
s04,ih,557,2239,2892,69,-75,97,-116,5,153,-34,en,ads,-0.22564781317420107,1.1178893074776606
s04,ih,340,1976,2603,46.464,-7,142,-5,65,-93,-361,en,ads,-1.5375241522581375,0.47827408440815333
s04,ae,753,2194,3051,100,-151,268,15,-46,394,60,en,ads,0.959272751159677,1.0084494404125357
s04,ih,537,2199,2828,139.162,-20,-8,161,139,19,-10,en,ads,-0.3465580748409233,1.020609425641994
s04,ih,465,1630,2905,46,26,-287,-8,92,-141,-42,en,ads,-0.7818350168411234,-0.3631968934703618
s04,uw,371,2166,2806,167.014,-10,333,108,-2,277,97,en,ads,-1.3501132466747179,0.9403535231275691
s04,uh,496,1578,2923,133.986,-31,-12,113,38,-299,-220,en,ads,-0.5944241112577039,-0.48966073985672826
s04,uw,418,1899,2815,115,-6,123,202,108,89,-77,en,ads,-1.0659741317579208,0.29101031187449533
s04,ih,721,2170,3120,131,-93,-130,-49,210,-33,57,en,ads,0.7658163324929214,0.9500815113111358
s04,ah,641,1346,2642,47,-16,-46,73,4,-28,363,en,ads,0.28217528582603235,-1.053884054503594
s04,eh,515,1886,2717,26,136,170,93,81,173,58,en,ads,-0.4795593626743178,0.25939435027790375
s04,uw,569,1264,2177,85.597,2,-10,-223,44,117,117,en,ads,-0.1531016561741677,-1.2533078122667103
s04,aa,856,1570,3099,72.674,25,-207,32,68,-178,-56,en,ads,1.5819605987432965,-0.5091167162238616
s04,aa,913,1562,2733,146.147,-3,33,248,17,-72,-160,en,ads,1.926554844493455,-0.5285726925909948
s04,ah,582,1614,2946,30,-56,-62,-24,0.8,38,-74,en,ads,-0.07450998609079826,-0.40210884620462845
s04,aa,817,1587,2587,107,-26,80,238,72,54,52,en,ads,1.3461855884931881,-0.4677727664437033
s04,uh,471,1402,2747,36.783,1,-180,15,-22,-204,114,en,ads,-0.7455619383411067,-0.9176922199336609
s04,eh,582,1699,2703,53.566,-4,73,265,10,143,376,en,ads,-0.07450998609079826,-0.19538909730383713
s04,ah,518,1459,2006,37.06,16,-37,-89,45,-54,32,en,ads,-0.46142282342430946,-0.7790683883178361
s04,ah,814,1392,3103,84.61,-54,99,-112,38,121,555,en,ads,1.3280490492431798,-0.9420121903925774
s04,ih,547,1900,2964,74,-40,-164,9,43,-28,200,en,ads,-0.2861029440075622,0.29344230892038703
s04,ah,640,1234,2978,54,17,-206,-169,112,41,725,en,ads,0.2761297727426963,-1.3262677236434601
s04,aa,781,1115,2804,307,4,29,322,-43,-283,-303,en,ads,1.1285471174930881,-1.615675372104568
s04,ih,430,1335,2673,50,69,-13,-219,153,-204,-56,en,ads,-0.9934279747578874,-1.0806360220084021
s04,ih,578,2057,2926,251,-25,146,-38,-4,-7,18,en,ads,-0.0986920384241427,0.675265845125378
s04,eh,731,2141,3174,62.804,-15,31,35,1,38,1,en,ads,0.8262714633262825,0.8795535969802777
s04,aa,857,1597,2848,153,-55,314,294,95,-39,257,en,ads,1.5880061118266326,-0.4434527959847867
s04,uh,535,1505,2703,53,-34,-322,-27,26,-233,-120,en,ads,-0.35864910100759556,-0.6671965242068196
s04,eh,719,1968,2925,121,-119,56,50,-8,-0.5,228,en,ads,0.7537253063262491,0.4588181080410201
s04,ah,608,1135,3323,45,-89,-461,-498,34,-1,432,en,ads,0.08267335407594066,-1.5670354311867347
s04,iy,511,2406,2926,68.613,47,-195,117,214,-304,-157,en,ads,-0.5037414150076622,1.5240328141415682
s04,iy,381,2613,2984,50,-29,72,206,-2,356,202,en,ads,-1.289658115841357,2.0274562026411425
s04,ah,770,1633,2774,115,-192,-96,-46,-76,168,131,en,ads,1.0620464735763908,-0.35590090233268684
s04,eh,570,1983,3070,90.794,73,-850,-1322,69,-60,61,en,ads,-0.14705614309083162,0.495298063729395
s04,ih,412,2498,3293,64.03,-22,200,-210,-21,153,-107,en,ads,-1.1022472102579375,1.7477765423636011
s04,ih,448,2101,2305,65,-4,-203,230,40,-161,-53,en,ads,-0.8846087392578373,0.7822737151446112
s04,ah,454,1189,3045,46,53,-12,-203,146,-90,-37,en,ads,-0.8483356607578206,-1.435707590708585
s04,ah,594,1077,2088,33,-15,-42,214,-8,-73,222,en,ads,-0.00196382909076491,-1.7080912598484512
s04,ao,691,1040,2329,268,13,60,-317,-95,-488,-726,en,ads,0.584450939992838,-1.7980751505464427
s04,ih,481,2343,3321,56.397,21,44,-104,56,113,135,en,ads,-0.6851068075077457,1.3708170002503934
s04,ah,792,1631,3456,160.063,-21,128,-4,94,72,-142,en,ads,1.1950477614097854,-0.3607648964244702
s04,iy,433,2432,2935,136,11,-227,-21,-40,27,40,en,ads,-0.975291435507879,1.5872647373347515
s04,aa,918,1589,2400,110,-74,129,0.4,40,146,78,en,ads,1.9567824099101356,-0.46290877235192
s04,uh,575,1645,2876,60,38,-154,6,98,-10,153,en,ads,-0.11682857767415104,-0.3267169377819869
s04,iy,434,2343,2794,104,-33,-354,164,-24,76,-69,en,ads,-0.9692459224245429,1.3708170002503934
s04,ao,733,1142,2803,145,-7,325,198,48,102,-2,en,ads,0.8383624894929548,-1.550011451865493
s04,ah,690,1147,3105,67,-3,-82,-244,60,-96,7,en,ads,0.5784054269095019,-1.5378514666360348
s04,ih,430,1744,3024,63,-63,-35,-140,-131,-46,-74,en,ads,-0.9934279747578874,-0.08594923023871232
s04,uw,608,1347,3140,248,16,-47,-1292,-17,326,797,en,ads,0.08267335407594066,-1.0514520574577022
s04,uw,562,1472,2928,345.98,-10,391,-77,101,448,89,en,ads,-0.1954202477575205,-0.7474524267212445
s04,uh,555,1473,3104,86,-56,-262,-32,66,-190,276,en,ads,-0.2377388393408733,-0.7450204296753529
s04,iy,482,2630,3011,102,-62,8,-61,45,-6,38,en,ads,-0.6790612944244095,2.0688001524213004
s04,iy,372,2356,2737,72,44,-100,148,26,247,83,en,ads,-1.344067733591382,1.402432961846985
s04,ah,416,1371,2852,55,-10,-82,-1,22,-158,-4,en,ads,-1.078065157924593,-0.9930841283563024
s04,iy,437,2147,2409,188.214,-21,-973,-963,70,-567,-483,en,ads,-0.9511093831745345,0.8941455792556277
s04,aa,939,1574,2819,206.539,10,63,218,153,29,224,en,ads,2.083738184660194,-0.49938872804029494
s04,aa,910,1440,2426,96.224,65,99,45,146,100,-77,en,ads,1.9084183052434467,-0.8252763321897777
s04,uh,620,1372,2746,39,-3,-104,125,60,-33,66,en,ads,0.155219511075974,-0.9906521313104107
s04,ih,424,1363,2422,25,-1,71,29,64,14,31,en,ads,-1.029701053257904,-1.0125401047234357
s04,iy,374,2365,2806,146,33,-390,-78,69,-21,170,en,ads,-1.3319767074247097,1.42432093526001
s04,ih,529,1651,2943,66,-54,175,-63,-14,1,-39,en,ads,-0.3949221795076122,-0.31212495550663694
s04,aa,858,1396,3173,75,-63,-269,-679,137,207,629,en,ads,1.5940516249099688,-0.9322842022090109
s04,ah,760,1599,3522,96,-24,-39,-191,12,-2,325,en,ads,1.0015913427430299,-0.43858880189300337
s04,ah,656,1667,2748,162,-37,-273,-3,81,35,-60,en,ads,0.37285798207607407,-0.2732130027723703
s04,iy,507,2263,2839,68,6,-242,-59,70,-172,29,en,ads,-0.5279234673410067,1.1762572365790605
s04,ah,287,1592,2627,30.315,49,-87,10,38,-169,-62,en,ads,-1.8579363456749514,-0.455612781214245
s04,ih,460,1912,2858,69,-11,22,-15,67,163,24,en,ads,-0.812062582257804,0.32262627347108697
s04,ih,472,1837,2838,111,33,-6,30,94,306,240,en,ads,-0.7395164252577706,0.14022649502921228
s04,ah,627,1675,2877,71.709,-39,-109,-7,13,-127,28,en,ads,0.1975381026593268,-0.253757026405237
s04,aa,659,1373,2831,80,35,102,-15,80,62,12,en,ads,0.3909945213260824,-0.988220134264519
s04,uh,554,1520,2732,80.088,-1,-135,-0.7,66,-117,-17,en,ads,-0.2437843524242094,-0.6307165685184447
s04,aa,790,1670,2756,173.668,-243,139,164,-4,147,243,en,ads,1.1829567352431132,-0.26591701163469533
s04,uh,471,1753,2750,118,26,-255,18,1,-122,-126,en,ads,-0.7455619383411067,-0.06406125682568736
s04,uw,393,1945,2981,117,-13,10,-42,-32,266,-31,en,ads,-1.2171119588413235,0.4028821759855118
s04,ae,808,1807,2987,117.641,-73,19,-19,-7,-75,166,en,ads,1.291775970743163,0.06726658365246241
s04,eh,718,1997,2845,170.464,-167,296,20,-65,168,-117,en,ads,0.747679793242913,0.5293460223718782
s04,eh,708,1864,3099,127.406,-48,194,-84,-46,225,156,en,ads,0.6872246624095519,0.20589041526828716
s04,eh,728,1909,3017,189,-101,423,-34,26,375,-103,en,ads,0.8081349240762742,0.315330282333412
s04,iy,390,1964,2388,54,-10,376,210,5,305,114,en,ads,-1.2352484980913319,0.4490901198574534
s04,eh,630,1703,2363,100.373,-127,-97,-388,10,-90,-254,en,ads,0.21567464190933514,-0.18566110912027048
s04,ah,761,1683,3340,47,-30,-546,-264,145,-14,176,en,ads,1.007636855826366,-0.23430105003810373
s04,ao,775,996,2574,133,17,421,346,11,-148,-191,en,ads,1.0922740389930714,-1.9050830205656757
s04,ae,855,1828,2774,130.328,-52,-116,45,-4,42,-22,en,ads,1.5759150856599604,0.11833852161618731
s04,ah,816,1774,3165,176.506,68,-82,-98,141,137,-110,en,ads,1.340140075409852,-0.01298931886196245
s04,ah,805,1636,2837,43.317,99,-38,-112,136,11,-220,en,ads,1.2736394314931547,-0.34860491119501186
s04,ah,366,1028,1909,86,10,2,-83,33,128,-13,en,ads,-1.3803408120913985,-1.8272591150971427
s04,eh,677,1748,3064,75,-178,-507,-756,122,942,967,en,ads,0.49981375682613244,-0.07622124205514567
s04,eh,725,1793,2905,160.102,-87,339,-15,-23,288,-8,en,ads,0.7899983848262658,0.03321862500997914
s04,ah,259,1460,2423,48.731,30,-45,34,28,-32,-107,en,ads,-2.0272107120083627,-0.7766363912719444
s08,ah,242,1818,2954,30,14,190,341,-7,207,184,en,ads,-1.9444625471844983,0.021391052433997224
s08,ah,265,1567,2763,30,-16,317,438,-10,53,478,en,ads,-1.8220560061820532,-0.6089588734242875
s08,ah,262,1261,2343,120.039,538,1450,848,21,-581,-348,en,ads,-1.8380220767475897,-1.3774332850284114
s08,ah,244,2059,2697,30,-15,5,95,-8,-148,-546,en,ads,-1.9338185001408073,0.626627435429402
s08,ah,308,1814,3404,78.843,-18,-147,-765,-8,283,1038,en,ads,-1.5932089947426997,0.011345635288845277
s08,ah,279,2116,3338,30,-9,399,-9,-5,-369,-236,en,ads,-1.7475476768762173,0.7697746297478173
s08,ah,766,1343,3319,353.037,92,-195,-175,-2,71,-191,en,ads,0.844277778262507,-1.1715022335527965
s08,uw,626,1658,1948,30,-30,-96,-34,-28,-36,-183,en,ads,0.09919448520414686,-0.38042563337208063
s08,ah,625,1364,2169,20.215,25,144,-30,30,154,-88,en,ads,0.09387246168230144,-1.1187637935407486
s08,ah,754,1673,3160,39.042,-59,-36,-310,11,31,-67,en,ads,0.7804134960003619,-0.34275531907776086
s08,ah,707,1168,1841,49.51,-22,-17,1333,-38,-23,-1448,en,ads,0.5302783904736267,-1.6109892336531941
s08,ih,358,1779,2009,64.679,26,-503,381,128,-216,-869,en,ads,-1.3271078186504284,-0.07655176473123426
s08,ih,351,1940,3000,71.677,1127,979,1026,5,162,5,en,ads,-1.3643619833033462,0.3277762753611316
s08,iy,481,2155,2910,59.533,32,-180,175,9,142,55,en,ads,-0.6724989254634405,0.8677174469130488
s08,ae,978,1656,3172,102.521,72,23,11,1,134,-13,en,ads,1.9725467648937383,-0.3854483419446566
s08,ah,606,1128,2063,27.217,-23,-30,-139,158,66,3,en,ads,-0.0072459852327617265,-1.7114434051047136
s08,iy,396,1902,2611,106.106,-186,776,110,-83,570,443,en,ads,-1.124870924820302,0.2323448124821881
s08,ao,870,2450,4205,112.048,99,-244,-1137,279,910,1426,en,ads,1.3977682245344318,1.6085669613680047
s08,iy,434,1122,2629,120.947,130,1609,262,-44,-952,-25,en,ads,-0.9226340309901757,-1.7265115308224415
s08,ih,618,2035,3157,400,-25,187,-66,-99,26,91,en,ads,0.05661829702938343,0.5663549325584903
s08,iy,400,2443,2944,40,-46,77,-284,-10,251,19,en,ads,-1.1035828307329203,1.5909874813639888
s08,eh,667,2114,3132,64.799,8,-99,-100,80,3,11,en,ads,0.3173974495998095,0.7647519211752413
s08,ah,877,1791,3241,126.076,-138,-143,187,33,-140,109,en,ads,1.4350223891873497,-0.046415513295778414
s08,eh,672,1847,2132,55.999,26,72,-26,70,304,-318,en,ads,0.34400756720903664,0.09422032673634884
s08,iy,407,2417,2975,190,51,-336,37,-8,280,141,en,ads,-1.0663286660800022,1.5256922699205013
s08,iy,426,1682,2289,63.071,-16,-397,313,-6,66,192,en,ads,-0.9652102191649391,-0.32015313050116895
s08,iy,396,2570,2933,90,-27,-610,-254,40,-195,-452,en,ads,-1.124870924820302,1.909929475722563
s08,ah,634,1033,2597,65.723,-70,481,275,-193,-154,-706,en,ads,0.1417706733789103,-1.9500220623020723
s08,ah,667,1870,3202,90.725,-34,-34,-68,166,-16,-13,en,ads,0.3173974495998095,0.15198147532097253
s08,ah,843,1247,3153,331.708,6,133,46,-24,-34,-255,en,ads,1.2540735894446051,-1.4125922450364432
s08,aa,781,2037,2767,72.483,-118,120,79,-47,62,49,en,ads,0.9241081310901885,0.5713776411310663
s08,eh,644,1970,2049,103.83,-57,20,215,128,760,27,en,ads,0.19499090859736462,0.4031169039497712
s08,ih,424,1957,2777,37.384,-53,23,-38,0.2,100,840,en,ads,-0.9758542662086299,0.3704692982280274
s08,iy,366,2185,2710,91.555,39,-251,-455,16,-320,-382,en,ads,-1.2845316304756649,0.9430580755016883
s08,ih,455,2019,2831,39.554,-35,-169,120,45,-212,103,en,ads,-0.8108715370314217,0.5261732639778826
s08,ae,355,2611,2928,244.424,236,49,-54,-441,244,-32,en,ads,-1.3430738892159646,2.012895001460371
s08,ih,600,2187,3051,50,-52,-31,-75,-4,21,-63,en,ads,-0.039178126363834304,0.9480807840742643
s08,ah,605,1835,3254,38.921,0.1,-1,-231,52,169,137,en,ads,-0.012568008754607157,0.064084075300893
s08,aa,913,1246,2923,110,-73,-107,-293,27,-155,-52,en,ads,1.6266152359737853,-1.4151035993227312
s08,eh,762,1731,3111,140,-22,25,2,82,-19,34,en,ads,0.8229896841751253,-0.19709677047305763
s08,ah,631,1298,2999,404.779,147,204,26,257,45,188,en,ads,0.12580460281337402,-1.2845131764357558
s08,ih,567,1828,3187,30,-0.5,64,-221,233,96,126,en,ads,-0.2148049025847335,0.04650459529687709
s08,ah,438,1150,1600,67.203,309,131,916,2,51,161,en,ads,-0.901345936902794,-1.656193610806378
s08,ih,667,1278,3544,16.967,-82,-223,-768,-13,-66,4,en,ads,0.3173974495998095,-1.3347402621615156
s08,ih,449,1628,3133,60,-7,-75,-85,36,8,646,en,ads,-0.8428036781624942,-0.45576626196072023
s08,eh,665,1611,2513,76.472,-72,-37,-121,2,-3,23,en,ads,0.30675340255611866,-0.49845928482761603
s08,ih,428,1735,2745,58.196,55,96,-725,71,-210,-240,en,ads,-0.9545661721212483,-0.18705135332790568
s08,ih,772,1995,3248,147.61,-48,-58,6,69,-398,114,en,ads,0.8762099193935796,0.4659007611069709
s08,ah,798,1836,2976,111.122,-94,132,-78,54,142,160,en,ads,1.0145825309615608,0.06659542958718098
s08,ao,698,1135,2862,67.895,-92,283,59,-25,16,-73,en,ads,0.48238017877701783,-1.6938639251006977
s08,ah,363,1804,3058,40.872,-0.5,-69,-80,26,-76,49,en,ads,-1.300497701041201,-0.01376790757403459
s08,ih,520,1114,3018,76.638,-221,409,210,-20,14,-269,en,ads,-0.4649400081114687,-1.7466023651127454
s08,ah,821,1502,3128,70.225,-36,-118,1,79,59,-242,en,ads,1.1369890719640057,-0.7721969020330066
s08,ah,140,1751,2919,23.555,-43,-81,43,12,-514,-152,en,ads,-2.4873089464127323,-0.1468696847472979
s08,ae,1007,1780,2902,190,-12,132,56,130,5,-27,en,ads,2.126885447027256,-0.07404041044494628
s08,uw,314,1987,2746,99.188,4,-12,-36,26,-27,-7,en,ads,-1.5612768536116273,0.445809926816667
s08,iy,379,1863,2608,156.816,-38,788,1180,-38,-205,255,en,ads,-1.2153453246916743,0.13440199531695662
s08,ae,569,2742,2804,329.148,-108,22,318,-222,757,-276,en,ads,-0.20416085554104263,2.3418824129640967
s08,ih,299,2111,3010,30,-78,-39,22,-6,235,-9,en,ads,-1.6411072064393086,0.7572178583163773
s08,ih,479,1267,2985,66.478,-65,96,-50,136,205,265,en,ads,-0.6831429725071313,-1.3623651593106834
s08,ah,443,1065,1994,45.117,-30,-28,151,-8,-80,80,en,ads,-0.8747358192935668,-1.8696587251408567
s08,ih,411,1335,2332,30,-47,978,605,-169,-433,-817,en,ads,-1.0450405719926206,-1.1915930678431004
s08,aa,640,1047,1828,58.619,-211,24,115,-40,-399,11,en,ads,0.1737028145099829,-1.9148631022940406
s08,ae,613,2600,2984,390.368,21,37,78,-220,687,-232,en,ads,0.030008179420156284,1.9852701043112029
s08,ah,755,1813,3139,63.487,-118,20,-4,-74,73,118,en,ads,0.7857355195222073,0.00883428100255729
s08,ae,975,1795,3002,181.492,14,138,58,18,10,41,en,ads,1.9565806943282018,-0.03637009615062647
s08,ih,395,1990,2888,61.054,-220,-105,168,-28,-367,29,en,ads,-1.1301929483421473,0.4533439896755309
s08,ae,990,1788,2972,159.96,-94,116,-48,40,35,42,en,ads,2.0364110471558834,-0.053949576154642374
s08,ah,311,1832,2826,30,333,329,308,-57,132,68,en,ads,-1.5772429241771635,0.056550012442029035
s08,ah,667,1575,3212,40,-35,-15,-135,53,86,1524,en,ads,0.3173974495998095,-0.5888680391339836
s08,ih,683,1844,3120,64.24,-97,-13,-109,-0.9,159,-14,en,ads,0.40254982594933636,0.08668626387748488
s08,ih,403,2239,2976,30,-70,84,-200,-14,177,-15,en,ads,-1.087616760167384,1.0786712069612396
s08,ah,683,1772,2971,49.218,-2,-66,59,5,35,24,en,ads,0.40254982594933636,-0.09413124473525017
s08,ae,697,2696,3064,115.869,-28,16,4,-42,373,61,en,ads,0.47705815525517237,2.2263601157948494
s08,ah,719,1375,2860,96.554,-153,204,-208,-49,45,-55,en,ads,0.5941426727357718,-1.091138896391581
s08,ae,769,2251,2958,91.476,5,-63,69,17,176,-60,en,ads,0.8602438488280434,1.1088074583966954
s08,ih,520,1423,3321,50,-15,-153,-61,-26,-134,54,en,ads,-0.4649400081114687,-0.9705938906497575
s08,ih,507,1806,2549,60,-110,-26,10,119,109,-86,en,ads,-0.5341263138954593,-0.008745199001458617
s08,eh,480,1615,2838,30,-1,-79,83,-40,-124,-98,en,ads,-0.6778209489852859,-0.4884138676824641
s08,eh,585,1909,3156,102.158,-96,-14,77,54,13,-136,en,ads,-0.11900847919151575,0.24992429248620401
s08,ih,540,1993,2982,40,-45,110,26,-81,78,-104,en,ads,-0.3584995376745601,0.4608780525343949
s08,ah,587,958,1975,30,38,861,1083,14,-749,-1044,en,ads,-0.10836443214782489,-2.1383736337736714
s08,ah,774,1602,3259,33.837,-72,2,-339,-13,206,365,en,ads,0.8868539664372705,-0.5210614734042079
s08,aa,698,1491,2600,61.523,-67,-340,-738,-81,-315,-256,en,ads,0.48238017877701783,-0.7998217991821744
s08,ah,444,1178,2936,41.015,-22,18,79,67,87,-20,en,ads,-0.8694137957717214,-1.5858756907903142
s08,ih,560,1452,1931,57.6,-61,-266,44,-40,-106,-371,en,ads,-0.2520590672376515,-0.8977646163474059
s08,iy,621,1708,3069,62.612,24,-235,232,2,-226,-25,en,ads,0.07258436759491972,-0.2548579190576813
s08,ae,724,1838,3042,95.36,-145,64,-32,17,13,26,en,ads,0.620752790344999,0.07161813815975696
s08,ah,628,1626,3031,36.653,-29,44,-44,51,178,12,en,ads,0.10983853224783773,-0.4607889705332962
s08,ih,598,1906,3017,153.144,10,1,49,-55,10,-55,en,ads,-0.049822173407525164,0.24239022962734005
s08,ae,893,1923,2885,50,-19,179,61,12,105,4,en,ads,1.5201747655368767,0.28508325249423583
s08,ah,687,1718,2784,40,18,-102,-181,121,-66,-222,en,ads,0.4238379200367181,-0.22974437619480145
s08,ao,561,987,3172,340,105,50,-97,-121,-125,172,en,ads,-0.24673704371580607,-2.06554435947132
s08,iy,355,2172,2621,60,11,48,90,43,162,-105,en,ads,-1.3430738892159646,0.9104104697799446
s08,ah,755,1432,3144,109.624,-478,-265,-422,354,-325,-119,en,ads,0.7857355195222073,-0.9479917020731656
s08,ae,843,1703,2806,100.291,-8,122,227,68,13,0.9,en,ads,1.2540735894446051,-0.26741469048912125
s08,ih,540,1064,2213,142.849,38,908,904,15,-1003,-943,en,ads,-0.3584995376745601,-1.8721700794271448
s08,ih,490,870,2605,100,22,-22,59,100,-442,312,en,ads,-0.6246007137668316,-2.359372810967014
s08,ae,910,1976,2908,191.394,-91,209,211,257,127,-28,en,ads,1.6106491654082489,0.4181850296674991
s08,ah,554,1045,1583,294.285,455,498,1859,-72,57,-149,en,ads,-0.2839912083687241,-1.9198858108666166
s08,ih,574,1326,1709,30,-57,95,214,-17,-195,64,en,ads,-0.17755073793181547,-1.2141952564196923
s08,iy,510,2536,3192,140,58,-393,206,62,-107,-46,en,ads,-0.5181602433299229,1.8245434299887717
s08,eh,618,2276,3179,59.739,-86,219,155,16,-47,1,en,ads,0.05661829702938343,1.171591315553895
s08,ih,751,2105,3141,238.887,-61,-81,-32,25,-183,12,en,ads,0.7644474254348256,0.7421497325986494
s08,aa,898,1365,3423,132.026,-24,-71,37,45,-268,133,en,ads,1.5467848831461037,-1.1162524392544608
s08,ih,285,2474,3656,10.253,-9,-212,-203,8,-245,-305,en,ads,-1.7156155357451448,1.6688394642389164
s08,eh,648,2030,3014,104.222,-16,27,-0.9,157,90,-23,en,ads,0.21627900268474634,0.5537981611270504
s08,ah,900,1234,3347,175.34,-1,87,-173,22,-20,-67,en,ads,1.5574289301897946,-1.445239850758187
s08,ae,882,1701,3090,143.399,-39,-97,178,41,114,104,en,ads,1.461632506796577,-0.2724373990616972
s08,ae,707,1829,2955,70,-9,-83,-23,51,-41,7,en,ads,0.5302783904736267,0.049015949583165075
s08,iy,560,2375,2985,80,49,-44,-31,63,-71,60,en,ads,-0.2520590672376515,1.4202153898964058
s08,eh,540,1873,2908,49.673,-36,190,-60,37,88,37,en,ads,-0.3584995376745601,0.1595155381798365
s08,ah,593,1514,3123,95.531,12,-24,-56,184,619,325,en,ads,-0.07643229101675232,-0.7420606505975508
s08,eh,540,1874,3429,39.739,-4,-198,-1716,13,-10,313,en,ads,-0.3584995376745601,0.16202689246612448
s08,ih,522,2387,3090,60,-116,138,-136,-57,340,28,en,ads,-0.4542959610677778,1.4503516413318616
s08,ah,677,1813,3052,40,8,71,29,82,98,50,en,ads,0.3706176848182638,0.00883428100255729
s08,ae,527,2528,2845,127.819,-80,-615,-238,-131,214,-183,en,ads,-0.4276858434585507,1.8044525956984678
s08,ah,509,1238,3063,34.262,-329,383,-96,-121,-176,76,en,ads,-0.5234822668517685,-1.4351944336130351
s08,eh,561,1772,2040,168.495,-55,368,294,18,92,90,en,ads,-0.24673704371580607,-0.09413124473525017
s08,eh,600,1747,2843,50,-71,-10,181,118,491,425,en,ads,-0.039178126363834304,-0.15691510189244984
