speaker,vowel,f1,f2,f3,duration,df1_on,df2_on,df3_on,df1_off,df2_off,df3_off,language,register,z_f1,z_f2
Mad,e,557,1788,3034,80,-12,-57,-784,55,55,148,sp,ids,-0.3695029982330549,0.11948556431787251
Mad,o,502,1272,2897,40,-9,161,-111,5,-249,-84,sp,ids,-0.6964965697919737,-0.8709244184702505
Mad,o,575,1036,2776,90,-30,161,31,54,33,-74,sp,ids,-0.2624869202683178,-1.3239026276524153
Mad,o,508,1210,2850,50,-1,-33,33,2,-238,-25,sp,ids,-0.660824543803728,-0.9899271683401413
Mad,a,691,1455,2567,70,-30,-2,43,-53,-355,-460,sp,ids,0.42717224883776567,-0.5196743664349278
Mad,a,850,1710,2864,130,-57,23,-117,62,33,291,sp,ids,1.3724809375262765,-0.030227572615215848
Mad,e,504,1867,2875,40,0.04,74,7,12,-15,-64,sp,ids,-0.6846058944625585,0.27111810044241075
Mad,a,834,1520,2608,173.68,41,-476,34,186,97,-125,sp,ids,1.2773555348909547,-0.3949134189906875
Mad,o,461,1909,2936,30,2,-127,43,2,-100,19,sp,ids,-0.940255414044986,0.3517328664833045
Mad,e,571,1834,2846,110,-36,-4,39,-4,157,89,sp,ids,-0.28626827092714824,0.20777792712456564
Mad,a,813,1491,2666,417.635,-40,-32,172,-65,-16,-154,sp,ids,1.1525034439320947,-0.4505759955427332
Mad,i,414,1980,3101,133.009,-17,899,471,0.1,-355,-99,sp,ids,-1.219686284286244,0.4880102090762439
Mad,a,803,1515,2060,173.68,15,65,-15,70,8,-286,sp,ids,1.0930500672850185,-0.40451041494793677
Mad,e,475,2107,2749,291.535,53,-26,-0.4,36,174,195,sp,ids,-0.8570206867390794,0.7317739063903749
Mad,e,457,2232,2439,219.745,-2,-616,38,80,240,-200,sp,ids,-0.9640367647038165,0.9716988053216062
Mad,e,731,2123,3027,30,-7,-6,-237,-379,-122,-407,sp,ids,0.6649857554260703,0.7624842934535725
Mad,e,451,2365,2814,280,7,-146,-51,-4,132,49,sp,ids,-0.9997087906920622,1.2269788977844365
Mad,o,511,1223,2804,90,12,115,29,1,97,17,sp,ids,-0.6429885308096053,-0.9649749788512932
Mad,e,441,2029,2750,127.159,7,96,-27,61,75,-320,sp,ids,-1.0591621673391383,0.5820607694572866
Mad,i,467,2851,3222,165.498,-21,-27,-92,118,967,272,sp,ids,-0.9045833880567403,2.159806904829064
Mad,o,670,1365,3012,140,-12,-44,-14,15,-31,-20,sp,ids,0.3023201578789057,-0.6924202936654144
Mad,a,652,1510,2366,110,6,238,263,116,206,-36,sp,ids,0.19530407991416862,-0.414107410905186
Mad,a,872,1669,2567,160,-83,37,95,8,25,-139,sp,ids,1.5032783661498441,-0.10892293946465974
Mad,o,478,2137,2681,40,22,27,490,69,-59,-202,sp,ids,-0.8391846737449565,0.7893558821338704
Mad,e,487,2299,2852,90,15,-281,23,-65,171,458,sp,ids,-0.785676634762588,1.1002985511487462
Mad,o,664,1269,3059,130,-82,-89,-101,111,207,334,sp,ids,0.26664813189066,-0.8766826160446001
Mad,u,577,1033,3251,110,27,21,-26,78,194,191,sp,ids,-0.2505962449389026,-1.3296608252267648
Mad,a,986,1933,2765,150,-217,-123,198,410,726,119,sp,ids,2.1810468599265125,0.39779844707810086
Mad,e,562,1873,2770,110,38,8,-43,38,18,-204,sp,ids,-0.3397763099095168,0.2826344955911098
Mad,a,603,1196,2799,60,14,62,31,59,-55,-85,sp,ids,-0.09601746565650456,-1.016798757020439
Mad,o,617,1143,2734,60,-33,-60,63,0.3,-20,22,sp,ids,-0.012782738350597933,-1.1185269141672813
Mad,e,663,1646,2920,50,-11,-66,3,36,-39,18,sp,ids,0.2607027942259524,-0.1530691208680063
Mad,a,902,1714,2628,200,-36,100,386,30,-178,-90,sp,ids,1.6816384960910726,-0.022549975849416447
Mad,i,471,1874,2766,60,-2,-335,50,-839,-506,-966,sp,ids,-0.8808020373979099,0.28455389478255966
Mad,e,568,1066,2975,80,-6,582,-153,26,-94,111,sp,ids,-0.3041042839212711,-1.2663206519089198
Mad,o,631,1237,2720,90,-40,-175,164,-22,-676,-157,sp,ids,0.07045198895530869,-0.9381033901709953
Mad,e,610,1806,3085,90,-17,73,-45,19,33,446,sp,ids,-0.05440010200355124,0.15403474976396983
Mad,e,653,1968,3121,100,-139,-103,-827,33,101,-154,sp,ids,0.20124941757887624,0.46497741877884563
Mad,u,459,981,3317,60,29,-9,51,-23,-5,-27,sp,ids,-0.9521460893744013,-1.4294695831821571
Mad,e,520,2223,2742,120,-29,103,132,-36,-117,91,sp,ids,-0.5894804918272367,0.9544242125985576
Mad,e,540,2076,2674,130,96,-80,-51,68,176,-38,sp,ids,-0.4705737385330844,0.6722725314554295
Mad,a,615,1422,2879,60,0.03,8,-20,49,119,45,sp,ids,-0.024673413680013166,-0.5830145397527728
Mad,a,649,1686,2884,90,-7,175,-83,118,108,-0.2,sp,ids,0.17746806692004577,-0.07629315321001227
Mad,e,594,1886,2954,90,-24,-7,-26,-9,69,70,sp,ids,-0.1495255046388731,0.3075866850799579
Mad,a,762,1531,2846,120,-16,48,42,123,211,-38,sp,ids,0.8492912230320063,-0.37380002788473915
Mad,a,787,1481,2580,110,-47,-242,-6,72,-163,-205,sp,ids,0.9979246646496968,-0.4697699874572317
Mad,e,532,1905,3024,170,-23,-12,-305,77,164,512,sp,ids,-0.5181364398507453,0.34405526971750505
Mad,o,503,1078,3095,60,10,20,-64,-61,-292,-328,sp,ids,-0.6905512321272661,-1.2432878616115215
Mad,e,526,2193,2703,50,-35,45,65,-17,10,37,sp,ids,-0.553808465838991,0.896842236855062
Mad,a,752,1182,2982,620.287,-8,-157,-67,46,-99,83,sp,ids,0.7898378463849303,-1.043670345700737
Mad,a,821,1321,2853,680,61,209,-157,65,22,-71,sp,ids,1.2000661452497556,-0.7768738580892078
Mad,e,531,1942,2739,140,-15,453,-212,7,690,30,sp,ids,-0.5240817775154529,0.4150730398011495
Mad,o,485,843,2547,450,140,590,80,-78,164,-530,sp,ids,-0.7975673100920032,-1.6943466716022364
Mad,i,592,2201,2966,30,23,215,-26,140,-124,-44,sp,ids,-0.16141617996828833,0.9121974303866609
Mad,a,732,1551,2922,80,-61,-31,-15,82,170,-14,sp,ids,0.6709310930907779,-0.3354120440557421
Mad,a,656,1878,2821,100,8,58,29,46,29,-69,sp,ids,0.2190854305729991,0.2922314915483591
Mad,e,607,2292,2797,240,-48,61,-17,-73,189,-119,sp,ids,-0.07223611499767409,1.0868627568085973
Mad,a,713,1652,2810,150,19,31,46,92,35,-65,sp,ids,0.5579696774613332,-0.1415527257193072
Mad,a,763,1523,2549,100,-83,-292,0.4,62,-103,471,sp,ids,0.8552365606967139,-0.38915522141633796
Mad,e,553,2020,2365,110,169,-145,1100,46,597,-363,sp,ids,-0.39328434889188535,0.5647861767342379
Mad,u,504,995,3300,70,15,19,-30,45,-42,-57,sp,ids,-0.6846058944625585,-1.4025979945018592
Mad,e,671,2295,2959,200,35,100,8,138,178,197,sp,ids,0.3082654955436133,1.0926209543829468
Mad,i,387,2019,2965,50,-42,181,-101,42,65,205,sp,ids,-1.3802104012333496,0.562866777542788
Mad,e,601,1870,2948,60,-22,-25,-30,20,30,45,sp,ids,-0.10790814098591979,0.2768762980167603
Mad,a,619,1134,2848,60,-40,248,-23,46,130,78,sp,ids,-8.920630211827008e-4,-1.13580150689033
Mad,u,461,1325,3281,30,5,-58,-133,15,-83,89,sp,ids,-0.940255414044986,-0.7691962613234085
Mad,i,415,2301,2734,70,-19,170,-58,-1,966,202,sp,ids,-1.2137409466215363,1.104137349531646
Mad,e,573,1561,2876,30,-4,-132,-92,3,-57,-17,sp,ids,-0.27437759559773306,-0.3162180521412436
Mad,e,531,1593,2818,30,37,4,41,39,596,368,sp,ids,-0.5240817775154529,-0.2547972780148484
Mad,o,480,1111,2968,60,32,5,-50,19,-40,-84,sp,ids,-0.8272939984155413,-1.1799476882936766
Mad,e,686,2143,3049,100,-58,126,-63,44,140,139,sp,ids,0.3974455605142276,0.8008722772825696
Mad,e,548,1478,2881,60,-22,-43,-112,34,93,95,sp,ids,-0.42301103721542344,-0.47552818503158123
Mad,a,579,1212,2872,50,-6,-73,-82,33,-26,-119,sp,ids,-0.23870556960948733,-0.9860883699572416
Mad,a,712,1575,2725,70,-55,-30,-127,48,43,-527,sp,ids,0.5520243397966256,-0.2893464634609457
Mad,e,638,1731,2886,80,-30,-296,-68,8,-6,69,sp,ids,0.11206935260826201,0.010079810405231019
Mad,a,682,1147,2694,70,27,225,397,67,179,-187,sp,ids,0.3736642098553971,-1.1108493174014817
Mad,a,623,1226,2788,60,15,-119,-91,26,-18,-47,sp,ids,0.022889287637647762,-0.9592167812769437
Mad,i,637,2901,3515,160,-66,201,157,138,322,100,sp,ids,0.10612401494355439,2.2557768644015566
Mad,o,576,1062,2919,140,-11,-26,-11,-9,-190,-23,sp,ids,-0.2565415826036102,-1.2739982486747192
Mad,e,637,1774,2831,60,-38,-80,-42,48,10,25,sp,ids,0.10612401494355439,0.0926139756375746
Mad,a,634,1318,2599,80,28,3,82,91,74,-28,sp,ids,0.08828800194943154,-0.7826320556635573
Mad,a,619,1137,2354,60,-27,-12,42,-16,-8,-218,sp,ids,-8.920630211827008e-4,-1.1300433093159803
Mad,a,551,1945,2753,60,63,-122,207,58,-203,-12,sp,ids,-0.4051750242213006,0.4208312373754991
Mad,i,431,2726,3358,60,-27,-262,-548,18,34,77,sp,ids,-1.1186155439862144,1.9198820058978325
Mad,a,767,1743,2586,180,-12,-48,50,100,-79,-139,sp,ids,0.8790179113555444,0.033112600702629225
Mad,i,521,2756,3315,130,-34,-34,-78,-95,-87,-65,sp,ids,-0.5835351541625291,1.9774639816413282
Mad,i,420,2421,2779,111.652,15,-300,-344,16,1167,181,sp,ids,-1.1840142582979982,1.334465252505628
Mad,e,601,2483,2802,533.446,14,-134,133,15,176,-313,sp,ids,-0.10790814098591979,1.4534680023755189
Mad,i,632,2549,3118,300,-104,301,806,38,275,662,sp,ids,0.0763973266200163,1.580148349011209
Mad,u,465,1008,3133,650,-9,-81,-402,53,18,78,sp,ids,-0.9164740633861556,-1.3776458050130111
Mad,a,723,1358,2536,130,13,3,-55,80,150,-65,sp,ids,0.6174230541084094,-0.7058560880055633
Mad,e,575,1959,2483,110,51,-206,-11,103,8,-506,sp,ids,-0.2624869202683178,0.447702826055797
Mad,a,718,1448,2668,90,-40,48,120,31,95,-376,sp,ids,0.5876963657848713,-0.5331101607750768
Mad,o,596,1155,2998,170,-0.5,8,-94,84,-125,-19,sp,ids,-0.13763482930945786,-1.095494123869883
Mad,a,774,1562,2158,140,-33,217,541,277,-73,-962,sp,ids,0.9206352750084977,-0.31429865294979376
Mad,o,640,1305,2895,1209.802,44,60,-117,11,-20,223,sp,ids,0.12396002793767723,-0.8075842451524055
Mad,i,906,1991,3291,260.548,-477,65,-451,525,-571,-34,sp,ids,1.705419846749903,0.5091236001821923
Mad,e,566,2237,2994,690,-24,256,118,31,51,-47,sp,ids,-0.3159949592506863,0.9812958012788555
Mad,a,634,1237,2422,60,-41,-62,33,-36,-180,28,sp,ids,0.08828800194943154,-0.9381033901709953
Mad,o,607,1492,2192,30,31,-22,24,17,-40,-37,sp,ids,-0.07223611499767409,-0.4486565963512833
Mad,a,620,1563,2762,60,70,9,-43,89,-25,-66,sp,ids,0.005053274643524915,-0.3123792537583439
Mad,e,658,1659,2764,50,-16,24,63,66,88,48,sp,ids,0.23097610590241432,-0.12811693137915825
Mad,a,643,1465,2724,80,10,19,10,91,164,15,sp,ids,0.1417960409318001,-0.5004803745204293
Mad,a,599,1157,2589,70,-46,-1,70,39,58,2,sp,ids,-0.11979881631533502,-1.0916553254869834
Mad,a,730,1277,2534,70,-34,-99,-55,64,-54,177,sp,ids,0.6590404177613627,-0.8613274225130012
Mad,o,603,1114,2500,60,-13,-174,168,46,-196,60,sp,ids,-0.09601746565650456,-1.1741894907193269
Mad,e,611,2180,2825,210,-173,-441,-442,115,110,-188,sp,ids,-0.04845476433884363,0.871890047366214
Mad,o,515,1015,2781,70,-41,11,139,-87,122,300,sp,ids,-0.6192071801507748,-1.364210010672862
Mad,o,638,910,2282,80,-85,-30,-31,60,-134,-187,sp,ids,0.11206935260826201,-1.5657469257750964
Mad,a,579,1357,2840,70,-3,81,15,30,114,255,sp,ids,-0.23870556960948733,-0.7077754871970132
Mad,a,610,1145,2599,60,-11,9,-103,21,65,55,sp,ids,-0.05440010200355124,-1.1146881157843815
Mad,a,626,1050,2341,50,57,-4,4,68,8,-364,sp,ids,0.040725300631770614,-1.2970310389721174
Mad,o,578,1208,2285,50,-36,-157,305,-12,-301,-294,sp,ids,-0.24465090727419495,-0.993765966723041
Mad,e,688,2059,2975,120,-13,-135,-27,231,18,101,sp,ids,0.4093362358436428,0.6396427452007821
Mad,e,495,1935,2744,80,53,31,-98,21,-6,-0.3,sp,ids,-0.738113933444927,0.4016372454610006
Mad,a,521,1681,2987,50,4,64,-23,51,-144,-0.6,sp,ids,-0.5835351541625291,-0.08589014916726152
Mad,e,505,2263,2651,180,30,-30,91,-37,459,-159,sp,ids,-0.6786605567978509,1.0312001802565516
Mad,e,550,1999,2915,110,52,-126,22,43,-687,41,sp,ids,-0.4111203618860082,0.524478793713791
Mad,a,440,2695,3153,30,-1,-11,77,14,-27,10,sp,ids,-1.0651075050038459,1.8603806309628872
Mad,u,524,1335,3145,70,-9,94,-25,65,144,-30,sp,ids,-0.5656991411684062,-0.7500022694089099
Mad,o,530,998,2920,110,206,314,201,4,-235,-413,sp,ids,-0.5300271151801605,-1.3968397969275097
Mad,e,662,1889,2644,90,27,-45,39,76,-140,-709,sp,ids,0.25475745656124477,0.31334488265430743
Mad,e,528,2127,3040,110,23,-187,-300,-0.8,119,-214,sp,ids,-0.5419177905095758,0.770161890219372
Mad,e,726,2188,3169,150,-110,-106,-356,275,207,10,sp,ids,0.6352590671025322,0.8872452408978129
Mad,a,690,1373,2915,60,59,238,202,99,-21,-140,sp,ids,0.42122691117305805,-0.6770651001338156
Mad,e,541,1907,2776,70,119,106,-43,-5,202,-574,sp,ids,-0.46462840086837676,0.34789406810040474
Mad,o,664,1332,2947,50,-11,-234,88,53,-254,367,sp,ids,0.26664813189066,-0.7557604669832595
Mad,e,532,1867,2656,70,-5,108,-262,29,54,-41,sp,ids,-0.5181364398507453,0.27111810044241075
Mad,e,825,1911,3327,30,97,134,254,-97,-126,-65,sp,ids,1.223847495908586,0.3555716648662042
Mad,e,481,1793,2788,50,16,-11,-12,23,1,-103,sp,ids,-0.8213486607508337,0.12908256027512177
Mad,a,459,1788,2629,40,91,-13,1,63,-49,-61,sp,ids,-0.9521460893744013,0.11948556431787251
Mad,a,592,1824,2660,40,-3,70,-51,53,47,-23,sp,ids,-0.16141617996828833,0.18858393521006714
Mad,e,485,1908,3117,50,5,25,-124,2,-284,16,sp,ids,-0.7975673100920032,0.3498134672918546
Mad,a,625,1571,3096,37.217,58,207,44,69,79,51,sp,ids,0.034779962967063,-0.2970240602267451
Mad,e,523,1968,2805,40.319,20,-48,-188,-19,-20,38,sp,ids,-0.5716444788331139,0.46497741877884563
Mad,o,717,1327,2452,188.613,2,241,-84,-264,-656,-1016,sp,ids,0.5817510281201637,-0.7653574629405087
Mad,o,660,1315,2967,250,-46,117,86,14,-222,-22,sp,ids,0.24286678123182956,-0.7883902532379069
Mad,i,522,2657,3165,369.07,-109,-1539,45,-21,651,151,sp,ids,-0.5775898164978215,1.7874434616877928
Mad,e,629,2165,2892,753.648,62,-111,-311,105,79,157,sp,ids,0.05856131362589346,0.8430990594944663
Mad,o,672,1316,2694,140,-4,-76,84,89,-161,-128,sp,ids,0.31421083320832094,-0.7864708540464571
Mad,a,827,1856,2864,160,49,39,-166,242,188,27,sp,ids,1.2357381712380013,0.25000470933646235
Mad,o,384,1170,2036,90,-13,29,424,-28,-19,-177,sp,ids,-1.3980464142274724,-1.0667031359981354
Mad,e,742,2190,3215,30,28,-73,-145,96,102,-227,sp,ids,0.7303844697378541,0.8910840392807126
Mad,e,415,2069,2923,70,-16,-102,-81,21,76,-15,sp,ids,-1.2137409466215363,0.6588367371152806
Mad,a,618,1691,2873,130,83,91,216,208,-57,34,sp,ids,-0.006837400685890316,-0.06669615725276301
Mad,o,898,2003,3580,310.373,458,236,169,348,962,583,sp,ids,1.6578571454322422,0.5321563904795904
Mad,o,690,1176,2694,238.81,28,147,57,-61,193,72,sp,ids,0.42122691117305805,-1.0551867408494362
Mad,e,489,2527,2615,160,186,-124,616,-67,297,-39,sp,ids,-0.7737859594331727,1.5379215667993122
Mad,a,941,1848,2740,180,-129,36,-8,200,711,67,sp,ids,1.9135066650146697,0.23464951580486357
Mad,e,468,2031,2775,80,40,-54,95,10,-21,-91,sp,ids,-0.8986380503920327,0.5858995678401863
Mad,o,662,1114,2526,510,59,121,-139,75,136,-336,sp,ids,0.25475745656124477,-1.1741894907193269
Mad,e,574,1766,2608,120,12,131,90,46,165,-51,sp,ids,-0.26843225793302544,0.0772587821059758
Mad,u,462,1143,2774,70,0.7,-178,23,35,-164,-142,sp,ids,-0.9343100763802784,-1.1185269141672813
Mad,a,611,1659,2696,90,36,-10,29,85,133,-82,sp,ids,-0.04845476433884363,-0.12811693137915825
Mad,e,662,1979,2944,80,-3,-85,-48,5,-79,-65,sp,ids,0.25475745656124477,0.48609080988479403
Mad,e,630,1971,3027,90,30,112,24,65,37,38,sp,ids,0.06450665129060107,0.4707356163531952
Mad,a,821,1511,2968,60,-14,101,-258,88,310,684,sp,ids,1.2000661452497556,-0.41218801171373615
Mad,e,642,1856,2610,70,-7,-107,-137,17,2,-120,sp,ids,0.13585070326709248,0.25000470933646235
Mad,o,659,1465,2733,100,-17,-12,15,278,124,-297,sp,ids,0.23692144356712194,-0.5004803745204293
Mad,a,705,1788,2716,70,5,-60,32,43,78,53,sp,ids,0.5104069761436723,0.11948556431787251
Mad,a,665,2017,2556,70,88,-278,-11,110,-115,34,sp,ids,0.2725934695553676,0.5590279791598883
Mad,e,538,2210,2902,50,-9,211,89,-3,239,118,sp,ids,-0.4824644138624996,0.9294720231097096
Mad,e,665,1869,2944,40,-13,-10,-74,53,-7,-228,sp,ids,0.2725934695553676,0.27495689882531044
Mad,o,601,1080,2879,60,13,142,5,169,49,-152,sp,ids,-0.10790814098591979,-1.239449063228622
Mad,a,721,1417,2426,90,-16,118,190,29,214,307,sp,ids,0.6055323787789941,-0.5926115357100221
Mad,e,484,2117,3135,100,149,-155,-404,70,54,374,sp,ids,-0.8035126477567108,0.7509678983048734
Mad,u,767,1433,2649,111.981,-14,-54,-67,-5,60,19,sp,ids,0.8790179113555444,-0.5619011486468245
Mad,o,594,1110,2999,158.173,100,61,-182,78,-7,-8,sp,ids,-0.1495255046388731,-1.1818670874851263
Mad,e,594,2123,2673,74.434,-8,-81,115,15,-164,-480,sp,ids,-0.1495255046388731,0.7624842934535725
Mad,o,302,1350,2791,103.613,59,267,460,-292,-19,-156,sp,ids,-1.8855641027334968,-0.7212112815371622
Mad,e,426,2266,3114,50,-5,25,20,-2,97,-92,sp,ids,-1.1483422323097525,1.0369583778309013
Mad,e,461,2247,2979,70,3,-54,-32,66,39,14,sp,ids,-0.940255414044986,1.000489793193354
Mad,e,457,2064,2815,50,9,-63,-35,-0.7,-28,87,sp,ids,-0.9640367647038165,0.6492397411580313
Mad,o,911,1852,3558,30,-173,62,-44,-134,-98,20,sp,ids,1.7351465350734412,0.24232711257066297
Mad,i,430,2445,2988,37.217,-48,138,197,-38,198,93,sp,ids,-1.124560881650922,1.3805308331004245
Mad,a,486,2203,3001,143.054,56,-146,-56,20,81,-132,sp,ids,-0.7916219724272956,0.9160362287695606
Mad,e,560,2447,2987,27.898,-20,-15,91,2,-56,11,sp,ids,-0.35166698523893203,1.3843696314833243
Mad,e,515,2031,2756,39.283,19,189,52,22,103,-45,sp,ids,-0.6192071801507748,0.5858995678401863
Mad,e,630,2042,2772,90,-57,-66,192,24,-19,-187,sp,ids,0.06450665129060107,0.6070129589461346
Mad,o,937,2388,3834,136.569,-387,-1226,-1187,83,94,388,sp,ids,1.8897253143558392,1.271125079187783
Mad,i,357,2504,2981,40,-23,50,2,-47,368,72,sp,ids,-1.5585705311745781,1.4937753853959657
Mad,a,990,1754,2553,120,-236,343,265,290,10,93,sp,ids,2.204828210585343,0.05422599180857759
Mad,e,481,2219,2766,30,33,-105,71,-7,163,-24,sp,ids,-0.8213486607508337,0.9467466158327582
Mad,a,518,1958,2724,30,-8,59,45,12,129,91,sp,ids,-0.601371167156652,0.44578342686434713
Mad,e,580,1867,2793,50,-30,27,73,6,33,-51,sp,ids,-0.2327602319447797,0.27111810044241075
Mad,e,517,2093,2894,80,-5,-161,-220,6,-61,-6,sp,ids,-0.6073165048213596,0.704902317710077
Mad,e,522,2301,2722,30,18,-27,364,19,255,174,sp,ids,-0.5775898164978215,1.104137349531646
Mad,o,1027,2345,2978,30,-294,-407,-232,-108,-21,-397,sp,ids,2.4248057041795246,1.1885909139554394
Mad,e,1023,2357,3412,30,73,8,-8,85,31,59,sp,ids,2.401024353520694,1.2116237042528377
Mad,u,447,2374,3012,60,-48,24,-61,23,349,210,sp,ids,-1.0234901413508926,1.2442534905074851
Mad,u,718,1588,3421,169.028,-120,-552,-925,323,-562,255,sp,ids,0.5876963657848713,-0.26439427397209764
Mad,i,468,2472,2855,52.724,-8,75,118,-3,253,30,sp,ids,-0.8986380503920327,1.4323546112695704
Mad,i,351,2159,2733,62.029,-33,-81,197,-160,-74,-249,sp,ids,-1.5942425571628238,0.8315826643457671
Mad,a,1034,1811,2830,136.463,-165,308,47,115,147,71,sp,ids,2.466423067832478,0.16363174572121908
Mad,a,943,1712,2885,130.26,-108,-82,-236,357,641,628,sp,ids,1.925397340344085,-0.026388774232316146
Mad,o,601,1104,2761,161.274,598,1569,953,-9,-245,-96,sp,ids,-0.10790814098591979,-1.1933834826338254
Mad,a,711,1637,2673,64.792,-37,-36,-34,3,32,120,sp,ids,0.546079002131918,-0.17034371359105496
Mad,e,689,1963,2873,108.55,-36,-497,-562,130,53,-11,sp,ids,0.41528157350835043,0.4553804228215964
Mad,i,613,2895,3488,174.456,-91,-113,-368,204,154,32,sp,ids,-0.0365640890094284,2.244260469252857
Mad,o,609,1226,2674,90,-6,-26,14,14,-61,-77,sp,ids,-0.06034543966825886,-0.9592167812769437
Mad,a,651,1595,2513,90,-16,16,144,52,116,116,sp,ids,0.189358742249461,-0.25095847963194867
Mad,e,515,2134,2774,70,8,-259,-156,17,-79,-192,sp,ids,-0.6192071801507748,0.7835976845595208
Mad,i,648,2343,3096,85.336,-98,-85,-51,60,165,64,sp,ids,0.17152272925533815,1.1847521155725398
Mad,a,1007,1865,2880,111.422,55,37,-173,-53,136,16,sp,ids,2.3058989508853722,0.267279302059511
Mad,i,599,2753,3407,90,-53,4,-74,15,133,87,sp,ids,-0.11979881631533502,1.9717057840669785
Mad,a,808,1858,2765,120,-117,-229,-89,97,-485,-381,sp,ids,1.1227767556085566,0.2538435077193621
Mad,e,581,2170,2989,50,28,129,108,58,142,47,sp,ids,-0.2268148942800721,0.8526960554517156
Mad,o,910,1635,3232,50,-62,-186,-238,-77,-174,1161,sp,ids,1.7292011974087336,-0.17418251197395465
Mad,o,620,1329,2760,110,-5,-76,-35,126,16,-133,sp,ids,0.005053274643524915,-0.761518664557609
Mad,a,660,1476,2292,96.831,-8,103,336,66,128,22,sp,ids,0.24286678123182956,-0.4793669834144809
Mad,e,699,2117,2991,88.039,5,-235,-472,226,291,244,sp,ids,0.47473495015542655,0.7509678983048734
Mad,u,657,803,2528,190,-121,71,219,-44,-237,-57,sp,ids,0.2250307682377067,-1.7711226392602306
Mad,o,631,1112,2331,210,58,181,55,-151,27,-586,sp,ids,0.07045198895530869,-1.1780282891022267
Mad,o,618,1224,2791,240,-4,13,0.8,13,-30,-48,sp,ids,-0.006837400685890316,-0.9630555796598433
Mad,o,704,1299,2627,200,10,19,52,138,140,-52,sp,ids,0.5044616384789646,-0.8191006403011045
Mad,e,480,1706,2774,213.999,38,245,3,108,-578,-603,sp,ids,-0.8272939984155413,-0.03790516938101525
Mad,e,524,2025,2789,60.478,-23,-219,40,34,-135,9,sp,ids,-0.5656991411684062,0.5743831726914872
Mad,e,447,2409,2642,42.234,-10,-132,64,8,-62,37,sp,ids,-1.0234901413508926,1.3114324622082298
Mad,o,603,1302,2464,60,-16,-78,40,36,-9,-57,sp,ids,-0.09601746565650456,-0.8133424427267549
Mad,a,723,1434,2489,170,-104,54,46,116,-121,-89,sp,ids,0.6174230541084094,-0.5599817494553747
Mad,e,517,2174,2839,100,-33,-250,-112,91,-61,-225,sp,ids,-0.6073165048213596,0.8603736522175149
Mad,a,874,2004,2743,89.942,14,75,7,-49,-28,-44,sp,ids,1.5151690414792593,0.5340757896710403
Mad,e,806,2297,3149,127.159,117,-136,-395,22,-39,74,sp,ids,1.1108860802791414,1.0964597527658466
Mad,a,1037,1581,3057,508.635,84,57,53,-517,-902,-330,sp,ids,2.4842590808266007,-0.2778300683122466
Mad,e,597,2175,2920,148.869,-83,151,36,-28,207,-113,sp,ids,-0.13168949164475025,0.8622930514089647
Mad,e,555,1962,2982,74.434,-2,-62,-11,32,-22,91,sp,ids,-0.3813936735624701,0.45346102363014656
Mad,e,623,2005,3330,93.043,-61,48,69,36,246,1414,sp,ids,0.022889287637647762,0.5359951888624901
Mad,o,839,1426,2952,60,-318,-212,-93,285,446,143,sp,ids,1.3070822232144927,-0.5753369429869735
Mad,a,583,1842,2585,70,60,-105,23,59,-157,-108,sp,ids,-0.2149242189506569,0.22313312065616445
Mad,i,417,2508,3517,105.449,204,48,544,-1012,-49,-300,sp,ids,-1.201850271292121,1.501452982161765
Mad,u,524,834,2428,250,61,-179,167,109,-13,34,sp,ids,-0.5656991411684062,-1.711621264325285
Mad,e,542,718,2143,130,19,449,-78,88,-252,-60,sp,ids,-0.45868306320366914,-1.9342715705334679
Mad,a,750,1749,1809,460,-62,-237,833,24,199,-840,sp,ids,0.777947171055515,0.04462899585132833
Mad,o,450,793,2470,250,274,765,535,-217,-763,-781,sp,ids,-1.0056541283567697,-1.790316631174729
Mad,u,501,1132,2608,70,-7,361,-149,-65,-1177,-679,sp,ids,-0.7024419074566813,-1.1396403052732296
Mad,o,582,999,2623,370,64,67,388,-77,-115,220,sp,ids,-0.22086955661536448,-1.3949203977360598
Mad,o,681,1093,2568,280,-30,54,-34,148,-57,303,sp,ids,0.3677188721906895,-1.2144968737397739
Mad,u,649,2685,3859,100,-28,-483,-1,110,313,67,sp,ids,0.17746806692004577,1.8411866390483886
Mad,e,540,2081,2823,210,27,33,31,-42,7,-87,sp,ids,-0.4705737385330844,0.6818695274126788
Mad,u,416,880,3214,180,52,241,-80,-102,-1284,-488,sp,ids,-1.2077956089568287,-1.623328901518592
Mad,o,497,1012,3004,370,-15,-139,-23,-75,-44,381,sp,ids,-0.7262232581155118,-1.3699682082472118
Mad,a,839,1717,2631,270,-73,45,-197,247,158,133,sp,ids,1.3070822232144927,-0.016791778275066893
Mad,e,523,2619,3270,140,-46,-205,-832,-10,91,-123,sp,ids,-0.5716444788331139,1.7145062924126986
Mad,a,782,1759,2450,290,-110,321,659,193,-505,-512,sp,ids,0.9681979763261587,0.06382298776582684
Mad,a,579,2089,2263,60,91,-140,257,16,27,107,sp,ids,-0.23870556960948733,0.6972247209442776
Mad,i,422,2810,3415,80,-27,214,143,-73,644,345,sp,ids,-1.172123582968583,2.08111153797962
Mad,a,690,1570,2257,140,-46,329,317,71,-115,-124,sp,ids,0.42122691117305805,-0.29894345941819495
Mad,e,454,1959,2824,330,35,526,-305,-60,-100,23,sp,ids,-0.9818727776979393,0.447702826055797
