f1,f2,vowel,learned_cat
267.36645068540884,2202.170722755878,ih,0
894.7963838006036,1368.7946048991737,ah,1
475.14120423879353,2211.451041392262,iy,1
862.8306735608841,1910.2583218723528,ae,1
453.37980688538977,2938.6022769039055,iy,2
542.7505786991717,1728.0858666006266,ah,2
795.0471570985018,1533.660526224637,ae,1
591.5380902654388,2688.30518266308,ih,2
647.8503775256285,998.6604564054868,ao,1
515.9029649671702,2127.3301818960526,ih,1
801.8115535337499,1359.4875222171368,ah,1
341.1924782584708,2700.2334577367415,iy,2
551.9162547804181,1994.3552921726748,eh,2
711.8867766019885,1582.3277356445465,eh,1
724.7836114452921,1885.4472638745954,ah,1
670.122424721378,1457.3410174137043,eh,1
821.4884380622825,1991.6588556048794,ah,1
790.2361320557554,1194.568289307213,ao,1
380.6705207852808,1578.897781546277,ah,0
563.7929856147515,1944.099723824356,ih,2
741.4447828897438,1174.175347394426,ah,2
381.30662667223055,2403.7349522899185,ih,0
406.03103277510417,2569.4138779843993,iy,2
661.4306215948003,2024.589882646194,eh,1
566.9729990618239,2204.86612919873,ih,2
483.0332258210932,2032.1352593615416,ih,2
550.5746371037449,2003.029275442061,iy,1
907.7010218488535,2125.2159730460417,ae,1
732.4390861583295,1628.7733660578626,eh,1
673.4542339740442,1591.0123788828662,ah,1
583.7786767116258,1584.345704059523,ao,1
463.0829859849262,2787.4309671129326,uw,2
491.6492391288732,2445.110775010025,iy,2
574.2682434473729,1238.1188010884596,ah,2
714.7461005681799,1986.9822694901964,ae,1
513.441943203104,2902.9026030798605,iy,2
872.0802625071022,1377.4574148795439,eh,1
580.6198573895563,1891.48307070015,ih,1
515.7544071068871,2316.477124762032,ih,2
506.96931665267925,1763.2095823128016,ih,2
786.2050321973826,1458.6878937539514,ah,1
707.9980986170438,1778.2608840733092,eh,1
742.2258423271371,1706.7858710248083,ah,1
701.6125449826951,1775.4160567670485,ae,1
550.2662662059528,1846.9861636771518,ih,1
712.1876591733024,1503.35095711903,ah,1
814.4134651552295,1477.2535090076613,ae,1
497.6547298157302,2220.093274566601,ih,2
810.2515384761288,1756.1007008552524,ah,1
433.60598931643585,2192.7838953539504,ih,0
609.1606788220469,1508.424122057142,aa,1
852.2301513981556,1464.5340737807765,eh,1
402.7079481308472,2703.5245234872086,iy,2
697.3895359273215,1600.6946627670343,ah,1
843.2764767021432,1817.6189933637297,eh,1
601.979243621609,1692.250895155465,ah,2
489.2076768013963,1962.5571022475756,ih,2
804.5073742157883,1313.99200414801,aa,1
462.37072974224697,1669.7468679897354,eh,2
461.42942644566574,2800.8358083668722,iy,2
646.3749345977689,1781.6317762420808,ah,1
612.4110905104214,1837.395116938076,eh,1
682.7595704848952,1652.4694741576718,ah,2
528.5754122839562,2333.438490998041,ae,2
807.7318726776258,1485.608850080527,ah,1
689.5880970510169,1846.0414787952598,eh,2
368.75891214894057,2082.597722628059,ih,2
620.3500448661584,1950.222346735337,ih,2
565.5996982814074,1886.7887028932314,eh,1
663.7455616941008,1961.9120680589922,ih,2
365.86214561047257,1944.5397927798813,iy,0
466.7756460062991,2330.3292043913507,iy,2
401.7952335738248,1747.794229537006,ih,1
765.0667310029414,1819.8107713828397,aa,1
371.558254941199,1309.7172475174789,ih,0
768.7164953460903,1244.9380386228756,ao,1
646.5036912858964,1921.7078812159361,ih,1
666.5087554343439,1226.785163613393,ah,1
500.0901611662255,2137.8078579232865,ih,2
536.6869481139049,1823.3292136247687,ah,1
587.916422322082,2512.5674394286957,iy,2
598.3678285458315,1936.7742774271444,ih,2
421.7550567157218,1992.9165991552911,ih,2
582.5058527443681,861.7479810233292,ao,1
384.7847947349735,2164.545943278224,iy,0
416.76484319715445,1928.6961307502377,uw,2
417.1793110995103,2084.34846105158,iy,2
310.8095177033487,2971.7130287026075,iy,2
389.36436947869146,1685.839160578288,ih,0
772.4492768258298,1367.4818144926417,eh,1
632.0887393661426,1612.1080272711922,ah,1
526.8715725042297,1425.8397444245902,ih,0
551.1139328012637,2252.3366608101946,ih,2
340.9934441263624,1468.8685041338936,ih,1
585.4954226260754,2305.088582730419,ih,1
595.2961979981279,1388.6605430451293,aa,1
791.656954317652,1802.2391532553615,eh,1
703.529386805358,1011.1651415408774,ao,1
748.5737162291045,1418.75082346545,aa,1
974.1551829790448,2474.124641022682,ae,1
641.483696649019,1917.2194362877228,ah,1
486.3862664673579,1828.6988634562392,eh,2
631.2333573260219,1545.823864772731,eh,1
496.8085510835673,1858.602370326625,ih,2
418.7342470061203,2210.9605165160865,ih,2
621.0561632534019,1827.5008764232955,ih,1
414.7962767946856,2553.0479090332265,iy,0
622.4040534996623,1534.116845161856,ah,2
536.8729255334953,1245.2981375176023,ah,2
845.7933276798417,2014.1617193024736,ih,1
927.4553534205673,2376.716883852875,ae,1
615.5287755458506,1526.6227906959657,ah,2
797.7409541955249,1674.6463251084942,eh,1
711.6922816563314,1217.889841444905,ah,1
426.01532642472336,1710.0759273704273,ih,0
666.6405380453263,1375.5053052295264,aa,2
582.742196323375,2423.3836486780815,ih,1
577.4122310147876,1929.2310188390911,ih,1
663.9447824524754,1670.9468590043057,ah,1
960.2037345983329,1481.5580028313184,aa,1
548.4678785044721,2570.169355015847,eh,2
677.2924536490827,1302.444864037369,ah,1
563.8364254073898,1567.723115816591,ah,2
774.0839763156155,2213.9603961481034,eh,1
622.3361503633537,1778.0917811374431,ae,1
401.9378152962963,1685.11764153376,ih,0
684.0648230000041,1638.1938703477115,ah,1
735.106773347017,1728.886360614244,eh,1
777.7660265791674,1725.2494549340934,ah,1
730.9784761667631,2076.43277282444,ih,1
802.917417382072,1898.7388897284136,eh,2
751.8620467250726,1843.5163713553025,aa,2
698.3943519550846,1353.9595946013033,eh,1
633.667738195229,1998.9767505155135,ah,1
541.0650860992031,2576.620219320522,eh,2
528.2736587827168,2578.5158853027087,iy,2
690.7819655445887,2120.2524271249313,eh,1
390.2358982215435,2340.1886549143574,uw,2
499.38674856472176,1836.8937564008352,ah,1
506.6974865661374,2258.024222748461,ih,1
634.2440673542109,2060.6853763487434,ih,1
507.38009864752803,1625.7673858264625,ih,1
466.53768641686787,978.7695600093161,uh,1
724.0625262843138,1377.9266422039493,ae,2
519.1254796407064,2010.9483369050106,ih,2
879.8257146717394,1750.5874292658505,ah,1
340.059159556953,2443.45963112615,ih,0
641.811360848798,1741.7121286078027,ah,2
625.1522218290869,1568.919837716947,eh,1
596.1712040212196,1358.6251983440718,ah,1
402.10280707065135,2118.2426620417436,ih,0
837.9578456960287,1715.1915180839787,eh,1
358.5606436482993,1673.6215397997512,ih,0
598.8215184532289,1804.469157326621,ah,2
672.6771838707332,1914.5756974366407,eh,1
630.1889960603532,1823.8062451957665,ah,1
915.3040702412467,1237.7567826505726,aa,1
643.4989057146144,1605.655029489385,aa,2
666.9662623838319,1578.1484388976216,ih,1
616.468410878315,2210.8165534816103,ih,2
779.341354008284,2012.8540973323459,ae,1
594.7797499820426,1900.2791461133227,eh,1
464.8552166079674,1624.7757106342701,eh,1
656.0201091405924,1327.2816324651064,aa,1
828.099702873337,1994.8514926358919,eh,1
851.2097241436798,1857.751310688385,eh,1
529.8140410893668,1629.2397927062375,ih,2
412.557987452154,1614.519208013009,uh,1
537.2379263685051,2279.339187832743,ih,2
696.0041480943588,2132.85623182443,ah,1
778.8946421647282,780.7220170280935,ao,1
713.5791496970235,2006.7958372850808,ah,1
607.6223641222792,1940.737618707757,eh,1
682.0566860994404,1028.7756263536307,aa,1
254.50421630758976,2626.879262585213,iy,2
960.5549764932525,1725.0454033420579,aa,1
697.2907256551721,1862.8499701184194,ih,1
493.7317064406489,2257.3476480423783,iy,2
394.7630466685385,2327.535123000299,iy,0
392.24121647653055,1394.6048230091737,uw,0
735.719023299152,2472.281876890948,ih,1
970.7581661160625,2166.5084370888035,ah,1
757.1843471496536,1201.1209700140184,ao,1
446.0269077706737,1891.950612932332,uw,1
522.5857402689193,1878.422251196672,uh,2
1010.1221454145309,1438.6492389584287,ae,1
382.0533769863018,2230.2152642904075,ih,0
865.3252416658454,1841.8474468452594,ae,1
608.5286609827749,2346.0603604833345,ih,2
735.542541048176,1698.3552392370898,ah,1
503.0894882194686,2009.8742878198586,eh,2
514.8165932597578,1392.1441583084213,ah,1
685.9886789378991,1376.432176856845,aa,1
506.32499836853714,1707.2101176848705,eh,0
781.0800139447732,1701.5214408517968,eh,2
882.8073797709626,1871.9140026387631,ah,1
827.4205480634939,1458.723548224618,ao,1
500.57322773559525,1209.0421169432934,ao,1
568.0140895703935,1811.2572630948805,ah,1
329.21647561472855,2111.4339931495306,ah,0
613.5408022577811,1139.9513118309574,ao,1
409.07450599594785,2441.4303412288655,iy,2
699.7738351129108,1256.5053915706178,ah,1
643.7663132090515,1473.2762063805171,ah,1
421.499411098441,2648.855590552689,iy,0
488.01615130391417,1679.1820263902823,ih,1
503.23218853461765,2146.8560239102703,eh,1
861.4734838524147,1568.2580320186398,ah,1
906.7761350241897,2049.334126276898,eh,1
427.86294921889106,2519.507460134817,iy,2
778.941358021236,1368.1475436958672,ae,1
598.6467590829744,1762.4311434579006,ah,1
847.1250703948955,1463.8048907746067,aa,1
766.3876874982498,1860.416605415588,eh,1
608.8760401153346,1581.9101086252797,ah,2
371.518952319717,2263.394133824265,iy,2
524.0216661692457,2251.4436256430536,iy,2
887.3662723257917,1509.743665900207,ah,1
373.30491605491864,1688.565541437208,ah,0
815.2499053554698,1901.2571882119128,ae,1
786.3428191151377,1289.9467730860238,aa,1
565.3882968294395,1885.2298849040992,ih,2
601.2626315502578,1752.8365579073475,eh,1
523.7883967875362,1545.5685773533899,ih,1
640.6054092912046,1598.6924199913044,ao,2
632.4910519867833,1743.1311884958793,ih,1
465.5179645683147,1988.4856573539284,ih,1
524.4151597273875,1242.1325464604504,ah,0
353.38160281622544,2546.647932900983,iy,2
440.0895115094377,2033.1316429614783,ih,0
834.795681900805,2642.0122901521386,eh,1
268.1385957890519,1689.1969511596826,ih,0
678.5139045625685,1486.8163769230773,ah,1
679.5513818579834,1244.6293859598059,ah,1
439.90465281234117,1759.8470996264714,ih,0
696.3604904671138,1242.1777900346838,ah,1
790.759679876368,1830.1052602006282,ae,1
927.1870977533289,1627.2780575785969,ae,1
426.87285558840796,1780.0857069593562,ah,0
621.1391611127972,1604.043342841274,ah,1
486.0052890196951,1920.9569915439015,ih,0
675.8782369860811,2254.5450891498235,eh,1
427.83745679634995,1652.7267078148225,ah,1
402.88869660057156,2094.3238103961426,ae,2
856.9276185034739,2233.8803058389194,ae,1
555.2479365010919,2242.3090038294013,eh,2
708.2471603629667,1532.2343165359634,ae,1
535.8909256887382,2191.701116877115,uw,2
677.9907357922447,1790.6151016211916,eh,2
843.8239508135571,2075.0888113204373,eh,1
473.6668939584643,2260.8730453675025,ih,2
444.19233419051955,2272.228455414151,iy,2
447.8029766363627,1381.33158452713,uw,1
602.2685711812558,1753.7575567769652,eh,1
382.9389094582059,2013.9924572158939,iy,2
684.0213190956538,1708.1774900864398,ah,1
482.6968424343048,1929.0003232975819,ah,2
705.1512071676473,1292.237655425009,ao,1
542.7943778794757,1512.6484563860997,ah,2
561.1014826445129,1876.878929646095,ih,2
1005.589793792082,1723.1845699708338,ae,1
908.9718473079587,1392.149796144154,ae,1
458.60227701869513,1470.6145457923594,ih,0
448.5749883147775,1697.1228215253818,uh,2
625.9775099253654,1922.0680825373665,eh,1
745.8324138654252,1611.6739272286636,ae,1
607.56751850909,1412.8319066911977,ih,1
526.2989505469056,2259.6876239757116,iy,1
735.675144317986,2252.086519897775,ah,1
694.9238479571206,1859.847186475607,eh,2
720.2333402741211,1361.2329455902398,ah,1
392.2751998627532,2585.9797001704023,ih,2
677.9089460501931,1774.9997892297938,ah,1
778.3485255642369,2010.5969524480488,ah,1
565.5190502323842,1415.7111268603085,ah,1
506.9088376342903,2361.448419981925,ih,2
841.4930228719596,1845.3539898523572,ae,1
655.2722468436446,1033.2679989724031,ao,1
728.0223182349,1088.7123376347165,ao,1
369.58504759389916,1385.4663195479425,uw,0
486.5528477483336,2649.918156936183,iy,2
751.3926230244745,1734.6320230318108,ah,1
473.5084864155706,1471.1231387826158,ah,2
485.76219385977095,2438.4489946850836,iy,2
438.07411880061824,1753.0604804926395,uw,0
737.5344743768118,1940.9329724645634,eh,1
428.00414210498514,1702.6857841786075,uw,0
718.9649122756056,1284.538395421078,ao,2
592.800971809806,1588.924282491274,ah,2
398.1784932880528,2301.415363436068,iy,1
501.2453958276823,1875.9919479826267,uh,2
439.3801381019731,1233.117512880167,ah,0
484.88265689498314,1609.8945642855142,uw,2
698.0084158752998,1631.8757118581846,ah,1
735.531857000091,1739.6484105295078,ih,2
609.7545669732007,1422.998485517138,ah,2
439.1630995609785,1858.2157022380125,uw,1
919.3206380169394,1693.242577856432,ae,1
678.5076312487007,1839.1245046672648,eh,1
769.7716602031779,1565.489503227907,ah,1
439.81542796073194,1912.5725055210419,ih,0
559.2617107637441,1799.2396051762864,ih,1
606.2408008112792,1907.7686500275345,eh,1
451.5113983031506,1492.4170333270406,ah,2
458.8066388776705,2246.2176344027453,ih,0
570.6477235630829,1590.2069506674304,ah,2
1007.2469163032786,1739.1974036299516,aa,1
582.5187393212753,2428.2725881542087,iy,2
481.6545344509618,1897.5538370873978,eh,1
553.0447190885207,2312.497866751302,ih,2
321.7258184657709,2421.0980368253927,ih,2
439.4448050766047,1348.6224038509285,ih,0
434.19370879536655,2281.458945865412,iy,2
654.4654348606339,1736.7616841754618,ah,1
618.573875232199,1503.2069974158499,aa,2
844.3294944154144,1676.988467180371,aa,1
621.377342689464,2067.2672333604137,eh,2
464.08602566149597,2270.3404853163242,iy,2
800.0543861117592,1631.4200094980615,ae,2
521.2620609501614,2742.4957058795376,iy,2
385.16908816700544,2111.9940225555397,ih,2
549.7192901806314,2356.3471587320973,ih,2
692.6754550671857,1370.246421323608,ah,2
564.5438838381028,1969.5810358280955,ih,1
652.1061277756977,1532.6413929285166,eh,1
878.6658102575731,1674.9207165158296,aa,1
538.917267260971,1568.0047865836482,ih,1
296.4060285300179,2813.7674978016034,iy,2
330.091391918602,2142.310955916092,iy,0
748.5534966367511,1686.1730529603503,ae,1
791.8865832309774,1651.2689122494157,eh,1
828.9494359287953,1436.5052997556804,aa,1
723.9436164347851,1367.4989311211084,ah,1
606.2843953798474,2536.383199899902,iy,2
625.6009319783916,1398.1221461912946,aa,1
493.7687872446252,1825.9305749116338,ih,2
569.0174186263996,1834.5366047411428,eh,1
581.1660954393957,1309.9569928098485,ah,1
563.3623007657545,1828.4024457985292,ih,1
531.7100375346304,2050.5086275315493,iy,2
772.05610434804,2085.06604205779,ah,1
705.3395345921482,1327.7687758075874,aa,1
804.5834801698561,1664.6109440487812,aa,1
659.8732425920658,1277.6963594777758,ah,1
625.4299531688558,1871.7683101268262,eh,1
898.4999776226259,2089.104441926059,ae,1
791.4601918179072,1769.8051185712948,aa,2
436.440099663438,1716.474723508932,ih,1
394.23265877100744,2355.211525511464,iy,2
487.40233409622374,2537.79618141417,ih,2
799.0781824068582,1193.1067858440945,ao,1
603.3355775545415,1912.9393299539292,ah,1
713.4440910151358,1505.6949442655923,ah,1
650.363904959748,1571.1771196900554,aa,2
792.9660070043795,1560.7591895795533,ae,1
605.9063934045785,1990.1841073635183,eh,2
387.27195231834787,2360.0772030515054,iy,2
272.2881504979182,1296.1810272866182,uw,0
890.2936034323927,1716.8703834728217,ah,1
724.3367667313606,1487.4035651954537,eh,1
475.98946947627996,1665.4764357214624,ah,0
493.7259200414501,1966.946922287325,eh,2
715.6675333451706,2030.2528245200558,eh,2
618.4624051459878,1791.1837666766078,ae,1
860.5612645314028,1682.9085075072182,ae,1
435.13242967161,2121.3788607124275,ih,2
715.2598278652814,2141.0570916246156,eh,1
410.5794378300438,1488.4877537590583,ih,1
968.1161306247989,1706.0358609611562,ae,1
699.9205435808561,2022.5360405570025,ih,2
650.2938344451,1502.14153300988,ah,1
520.4354196331724,2626.75936544055,iy,2
563.7788991262697,2243.3572555912756,eh,2
940.1706239429736,1610.727336892463,ah,1
629.5948185109568,1861.3537940353112,ah,1
673.1028854952883,1440.0700544452993,aa,1
624.7560715265585,1990.730148622443,ih,1
471.16748523287004,2853.2260520204422,iy,2
840.5866539246704,1714.5769460916385,aa,1
634.3069083216665,1309.302739671566,ao,2
741.340488924847,1777.6220398744179,ah,1
551.7328734625742,2135.5603993096197,eh,2
404.7910776977968,1501.1103312054072,ah,0
568.7897754250224,1502.6643938063737,eh,1
572.0109323190571,2312.5627697343116,ih,2
532.2857589418461,2193.004217440154,iy,2
448.94593465612826,2148.8874100225817,ih,2
487.0185377455775,2732.340316657905,iy,2
1084.6822252287925,1307.204976004116,aa,1
601.034283396295,1942.8923760067162,ih,1
458.0217683108966,2465.451557328621,iy,2
585.8633025093557,1813.271815618906,ae,2
697.2247694989939,1949.8601922931634,ah,1
531.591663905388,1429.4095549126828,ih,1
644.7150059069269,1667.0388891290627,ah,2
523.0078794289752,1760.2731902844168,ah,2
797.2317216119254,1306.772950425085,aa,1
337.6025715259133,1780.7188708908695,ah,2
652.6604257172778,809.8067447467112,ao,2
777.5410743372622,2007.6046393337112,eh,1
447.01813267131786,1694.2318262053782,ih,0
515.4354592212371,2607.1032580587225,iy,2
887.6099418669914,1330.5658779131065,aa,1
700.4700201979635,1623.7788379307287,aa,2
658.725794025591,1303.5687093589556,ah,1
814.964339298295,1566.5557113567522,aa,1
659.2699039942755,918.6470307368919,aa,2
539.190877982989,1817.3653304462528,ih,2
788.0279032510558,1928.0664146063705,ae,1
719.1136370048935,2205.7326869262733,eh,1
482.1870929344936,1563.71893132412,ih,2
537.5868761866665,1570.3781594825184,ah,2
1026.6103383716559,1796.4360646477498,ae,1
945.8284310733554,2013.2383832100286,ae,1
638.8684926227162,2278.936208256993,ae,2
379.1748697216153,2171.8065168000985,iy,1
404.53449049816265,1357.2207851993776,ah,0
765.1281438676615,1688.8936523649206,ah,1
641.2392491543753,1847.3944891093277,uh,2
596.562912914845,1622.1666832586843,ih,2
792.2346014779143,2088.0532705544942,ae,1
414.3603078669317,1625.254521037187,uh,0
856.2383306169986,1892.4505076479545,ah,1
445.9222049576309,1554.9672292223158,ah,1
574.8477763472091,1558.84456787929,ah,1
584.7970087720004,2397.6339544194147,ih,2
505.68466530744945,1463.6466940747086,eh,1
875.6227619293919,1510.828655268063,aa,1
477.6933487936964,1480.1886162327837,ih,1
478.99694887224985,1641.4260700129025,ah,2
644.2123968625665,1637.378070024019,ae,1
669.8559203018955,1833.3674404431276,eh,1
959.2843639456105,1497.202940748502,aa,1
633.2760140503858,2542.763525414953,ih,2
834.379585458568,1611.6846238056137,aa,1
782.2726521850987,2018.7439142826179,ao,1
489.5656533311871,1566.8342417666204,ih,1
578.3916271395485,2395.6470231242906,iy,2
509.051332606947,2140.2328584563597,uh,2
332.14619302085384,1716.7954031341328,ih,0
834.565768815883,2012.302303435834,aa,1
494.1020029362349,1879.072494301339,ih,2
726.3293580293881,1803.062288849983,eh,1
801.16719981497,1274.5954151732903,aa,1
608.3002703556169,2073.9191988472453,ah,2
566.0086712343908,2463.242602371804,iy,2
325.93515687455067,2423.3695307447942,iy,2
737.6925528167592,1815.3690472681942,ae,1
769.4586684267933,1726.120361224993,ah,1
526.3480354464081,1897.1862097428746,ih,2
856.730175729486,1739.4040011426318,ae,1
603.3265478187029,1904.8761791298389,ih,1
647.9105726789876,1622.217963090683,ah,2
475.89808733762186,1675.6425892934105,uw,0
645.8963509950581,2054.6752184737416,ih,2
856.497567493454,1833.2804632962134,ae,1
529.1388285971203,1923.2103747950864,ih,0
733.4677495065638,1843.3382995224117,ae,1
685.157366591644,2028.1384049908997,eh,2
746.8888447805878,2021.113933267174,eh,1
430.46399931001895,1766.3370559827647,ih,2
624.4621192993349,1625.9834533956832,ah,2
545.3214276734947,1881.2204745731524,eh,2
586.1701496747405,1645.3546765335382,eh,2
628.6749812372906,1626.5082834785214,eh,1
477.20647057800124,1674.304542653685,ah,1
297.19292256144274,1024.4995056264856,ih,1
539.1792325799083,2839.2753336083124,iy,0
814.8705939767759,1438.8607866977868,aa,1
847.3212687342874,1272.1687217422227,aa,1
405.260476602079,1339.6786223686504,uw,0
810.9827654501363,1564.7643117007472,aa,1
439.2238061384793,1265.7324507624776,uw,1
649.728506279539,1115.9633435986098,ah,1
821.6618856068359,2046.2321300011458,ae,1
911.6723534399825,1539.6195177369925,aa,1
622.9278643389237,1758.2149824676058,ah,1
446.21841277012845,1792.9321862838524,iy,0
643.4872511067612,1250.6115512856447,ah,1
470.1576585259689,2048.8087493073176,ih,2
423.22004054639933,1442.1913477753642,ah,0
504.20691764315586,1533.3989170479745,ah,1
616.2285815270601,1977.9344194053788,ih,1
496.18314897586447,2270.799760477903,ih,2
679.7377123501813,1487.9249127566686,ah,1
628.5343315408169,1669.5371444345192,eh,1
426.28382395639403,2059.9838915221994,ih,0
725.4390093958114,1996.5737702266392,ih,1
717.3731309788847,1563.3385265378886,ae,1
562.1688223606329,1721.6606978892182,ih,2
294.63005078252604,1677.3602635894465,uh,0
407.4372716990022,1717.9626820296241,ah,0
440.9134467484306,1782.7843539365158,ah,1
516.9483626619356,2200.3542366026095,eh,2
517.2671684803936,855.5854705057533,ao,1
612.8756279368569,1972.9774498080353,ih,2
916.837849226187,1866.18041189273,ah,1
977.0965146209321,1923.3551300064648,ae,1
714.2579629424695,2040.0972444266924,eh,1
494.85251740806876,1355.0932747869392,ih,2
503.73253284099343,2669.5393564894603,uw,2
809.9237600333486,1327.8618251853375,ah,1
464.2013354471792,2087.28133719597,eh,2
427.03808989408645,2891.44613651091,iy,0
806.4654177223772,1875.1826267627146,ae,1
581.6351477957501,1633.8607295163304,ah,1
887.421359514444,1854.888937041528,aa,1
495.48909017540643,1699.080463725293,ih,2
429.6874843704893,1646.5062177504535,ah,0
607.8002101448864,1854.7753206767177,eh,1
298.68439191370487,2111.209468941265,ah,1
582.7053745704768,1231.5372787454849,ah,1
352.0677405809226,2273.460705842102,iy,0
681.4442292661969,1599.0872166134882,ae,1
362.0169698449124,1876.8001228899236,uw,0
546.2641377776881,1869.393387125911,ae,1
917.2339454586499,1441.069626455427,aa,1
446.4532300565909,2138.736418987156,ih,2
631.7191385505498,1526.8952921680648,ah,1
490.0413291794764,1646.7627028992474,eh,1
659.4842776008524,1887.239988746729,eh,2
976.6359078045313,1523.0675207236068,aa,1
536.7190981903577,1734.1795895681948,eh,1
733.4098084510622,1282.4557754469413,aa,1
741.4380550580734,1423.740213493761,eh,1
521.9765824174164,2217.333236548766,iy,2
671.2253301780306,2280.7588157279383,ae,2
438.27027250188087,2065.854136711118,ih,0
546.875069771423,1748.0446038393695,eh,1
749.0375474103664,1681.538651334082,ah,2
611.6946145295692,2166.238448616111,ih,1
1160.032478626402,1736.838976786623,aa,1
493.79728640501355,1498.5692091259816,ih,3
545.7965750676052,2195.9136921585964,ih,2
788.4346818288573,1057.1888051759943,ah,1
535.5589905523063,1814.825723280379,uw,1
502.1625875754472,2190.922566533218,iy,2
720.6787249679319,1672.8761537815762,aa,1
486.7018637309043,1648.4101246680348,ah,0
628.1675591920307,1757.5979576100804,ae,2
506.35648405250765,1501.8969497502148,ah,1
569.3618518838343,1244.243410093429,ah,1
780.0460004537036,1909.9496053912749,eh,1
327.32982556294087,1867.0040825092312,iy,0
525.7080030776375,2208.012536664903,ih,2
825.4564599537817,1823.8923324822656,ae,1
653.2396240304039,1774.9498667792195,iy,1
380.4235810500315,1464.56936912127,ih,1
781.6641781719486,1708.4965428119424,ah,1
601.3010573930324,1820.9254254051202,ah,1
452.1629535667106,1937.1979076038926,eh,0
641.1198332945547,1467.009614138175,ih,1
604.2551750884236,2191.7142391211296,eh,1
922.0914835303503,1464.2069631490574,aa,1
873.1337613957695,1857.0079741297511,ae,1
559.5392823091307,1954.4470508714842,ih,1
689.1692962644701,1332.1109957696867,ah,2
649.9837138343288,2235.8538619910605,eh,2
420.0888417115816,2036.8730354478969,iy,1
575.6954991830011,2335.801989214783,ih,1
586.6585947590454,2183.2523352881703,ih,2
843.3700382658209,1616.725859259805,aa,1
683.382167710778,1781.4771986989801,eh,2
419.97121217606303,1887.2677485842544,ih,2
334.2656638732397,2269.2523846216127,iy,0
1002.5853443808676,1263.101634393335,aa,1
393.19036861332177,2209.200535123666,iy,0
743.365691453724,2076.9281063977705,eh,1
577.5749991863947,1169.1140591345002,ah,2
503.59963799732645,2116.5544656929164,ih,0
848.6103159513079,2036.9000841719094,ae,1
742.2690252802506,1351.9178966280883,ah,1
616.9360817757004,1145.488336665739,ah,2
585.5507607794111,1787.8963463521757,ih,2
288.91172482017834,1896.2907144959495,ah,1
526.6767175621784,2239.7421786755517,ih,2
870.9269024907239,1892.6498892004167,ae,1
628.3174996572345,1942.1985528753992,eh,1
667.0252468803208,1997.4201223203445,ih,1
672.5981587202074,1931.382924288768,eh,1
432.7358809050641,2520.597264813967,iy,2
811.8436091104597,1529.2878673542557,aa,1
626.9976184179664,1433.9620249240743,ah,1
663.6307909562981,1695.10376742786,ah,2
590.4031841577287,1707.992242199212,ah,1
787.3375079785458,1302.4940009350403,ah,1
502.1690862717517,2073.1057513062424,ih,2
461.57191062252167,2473.246884031338,iy,2
599.9747158820293,2093.99377604693,eh,2
684.9138209270856,1925.9315447476506,eh,1
408.88892634464924,1614.8788055193374,ih,1
683.5335795670211,2179.1296463740687,ae,2
383.9389968659369,2486.0057743278608,iy,2
405.87435295008925,1591.6820071288666,uh,0
460.53752316918093,1664.7874710030737,ah,2
333.9769268179501,1684.180694615143,ah,0
568.8235851265192,1532.1970174479889,eh,1
822.1601575347021,1522.5942343580473,aa,1
373.6519112100078,1385.3210068089584,uw,1
403.79493933140736,1788.9284544318373,uw,0
459.4575193866514,1965.5883499257932,ih,2
564.9962315935074,1500.0243504016787,ih,2
863.4509765278543,1839.4745969595122,ae,1
714.3964148546756,1726.2426603054191,ah,2
669.8807421534121,1693.5280575824174,ah,1
491.4913531785381,1336.7275525513724,uw,1
454.5487123007998,2378.3783487617857,iy,2
478.4478770364324,2144.4794382980435,ih,2
709.1476871860033,1766.146804670976,eh,1
441.06185508492416,2651.896097796512,iy,2
561.3252935880308,1568.6195465071944,ah,1
636.5790351460414,2063.8392440093594,eh,1
486.1504264082862,2486.3139718531143,ih,2
618.3016190972021,1680.2873773004512,uh,1
618.5971574085326,1341.6513681351023,ah,1
567.6490919290868,1578.0384239446255,ah,1
842.9706625969034,1307.9771070860836,aa,1
377.7461764902576,1828.8463552176368,ah,2
566.3878321148658,1966.6690281403419,uh,2
753.3048392779773,1356.9262793827922,aa,1
669.9678894096888,2047.9485783765983,ah,1
521.4883814427135,1992.6475440522754,uw,1
676.9040162579527,1783.7432599795854,eh,1
571.3664410504477,1873.0500676648485,iy,1
439.51901302439296,1852.807368727473,ih,1
430.1512961689236,995.6426568451775,uw,0
766.1670841136637,1878.4895765332785,ah,1
603.9297749145175,2029.2721314523953,eh,1
410.0281927524609,2164.9209699935686,uw,0
413.5185741555139,1353.843699342698,ah,1
326.6714047459873,2759.0855772577333,ih,2
527.5755687250339,1302.8370497500275,ih,0
701.9486462424254,1588.1387627706895,ih,1
580.0315034171803,1907.640027708978,eh,2
446.34072453540534,2418.266262851988,ih,2
483.56496811988524,1849.014367377864,ih,2
636.4678850521445,1864.139954975416,ae,1
527.0753948289926,1999.1883312865893,uw,2
218.4884222295593,2314.4885742454608,iy,2
485.6933350078248,2235.672863013476,iy,2
761.1741863313779,1402.5043457190304,aa,1
588.2854114812169,2189.3525281885245,ih,2
551.2214781287702,2486.1452840961892,iy,2
966.8004636123857,1793.2536646555104,aa,1
851.1471994495247,1276.424679313372,ah,1
520.8107585660892,1527.966294469917,ih,2
