iteration,log_likelihood
3510,-87324.74896534115
3520,-87209.7746485731
3530,-87406.57625182768
3540,-87301.79607373188
3550,-87232.75692289756
3560,-87153.44600923735
3570,-87305.4298666302
3580,-87102.61605643772
3590,-87115.11126961409
3600,-87060.61747833042
3610,-87069.83819948597
3620,-87050.11630675672
3630,-86734.74931960105
3640,-86795.82632806018
3650,-86841.35174348427
3660,-86772.08005590086
3670,-86744.89324657014
3680,-86842.51993270317
3690,-86691.61773214914
3700,-87012.83888304837
3710,-86875.74917673825
3720,-86768.76402982682
3730,-86738.44695904828
3740,-86691.75256196977
3750,-86574.17167281063
3760,-86694.65210866011
3770,-86787.6160931306
3780,-86697.96897443112
3790,-86574.6411495828
3800,-86486.78551722
3810,-86485.04010664005
3820,-86415.00371090452
3830,-86272.27668759841
3840,-86410.92699322852
3850,-86515.3495307723
3860,-86534.13145058406
3870,-86545.07155518075
3880,-86061.05830081769
3890,-86686.74082841007
3900,-85977.07351807758
3910,-85887.01871725472
3920,-86137.42211757609
3930,-86237.41897821447
3940,-86095.35694797624
3950,-86152.29541347166
3960,-86057.36510379022
3970,-86216.17121091788
3980,-86029.21202690338
3990,-85890.18907379141
4000,-86170.08457949245
4010,-86215.28645445917
4020,-85959.77506818365
4030,-85855.53335833474
4040,-85999.76681160629
4050,-85740.76228936271
4060,-85878.8419876261
4070,-85576.44740483916
4080,-85489.5662150955
4090,-85808.27833392378
4100,-85880.7339710993
4110,-85818.62341636678
4120,-85751.6442421552
4130,-85598.73124049586
4140,-85751.34202650258
4150,-85746.11960323658
4160,-85761.79978052224
4170,-85716.94794350183
4180,-85383.74109975959
4190,-85542.11143083665
4200,-85694.8281146446
4210,-85597.77180414383
4220,-85269.74830636609
4230,-85614.91028718285
4240,-85594.93893329313
4250,-85613.50848686548
4260,-85685.62322495252
4270,-85319.49208135085
4280,-85467.20284942549
4290,-85367.76466331915
4300,-85298.29365484635
4310,-85252.50848353724
4320,-85111.95138310996
4330,-85051.03778589272
4340,-85092.92897640736
4350,-85432.876291796
4360,-85304.1916393853
4370,-85254.70747857292
4380,-85004.94842732571
4390,-85266.59727120068
4400,-85113.06763584678
4410,-85160.71220861815
4420,-85285.15186682707
4430,-85238.70481701556
4440,-85110.53841600566
4450,-84950.66119698799
4460,-85347.41858835568
4470,-85169.04301366491
4480,-85530.71960009576
4490,-85444.34814394999
4500,-85229.28575081543
4510,-85241.35662418365
4520,-85204.45694431166
4530,-85011.17192555398
4540,-84739.64274125674
4550,-84941.3641942331
4560,-84918.83270360266
4570,-84936.2799008995
4580,-84846.81623594838
4590,-84819.81316235283
4600,-84787.64667915544
4610,-84843.9344642284
4620,-84920.09724003347
4630,-84678.57120720185
4640,-84454.46949066642
4650,-84363.61659464001
4660,-84619.37620044712
4670,-84305.69119022053
4680,-84453.4477391586
4690,-84281.30478196466
4700,-84358.76538545078
4710,-84501.12440278773
4720,-84293.47634920952
4730,-84011.42570903982
