speaker,vowel,f1,f2,f3,duration,df1_on,df2_on,df3_on,df1_off,df2_off,df3_off,language,register
HS10,o,423,1046,2847,50,76,163,-69,192,-8,22,sp,ads
HS10,e,667,1855,2638,30,81,-168,137,53,-46,-112,sp,ads
HS10,a,506,1684,2646,40,46,216,455,92,564,85,sp,ads
HS10,e,519,1783,2974,30,-15,38,40,7,2,42,sp,ads
HS10,e,651,2100,3114,60,-5,-54,23,11,0.3,85,sp,ads
HS10,e,560,2217,3080,70,116,-21,-190,254,113,-8,sp,ads
HS10,a,736,1633,2913,70,-76,88,144,86,236,105,sp,ads
HS10,e,537,1875,2844,60,14,-124,-61,8,-177,-187,sp,ads
HS10,e,522,2061,2375,110,41,7,635,58,539,350,sp,ads
HS10,e,491,2368,2891,110,8,-292,72,19,-156,-299,sp,ads
HS10,i,372,2688,3091,251.813,55,110,-40,25,111,84,sp,ads
HS10,i,362,2539,3006,160.593,5,62,-54,17,95,488,sp,ads
HS10,i,542,2459,2940,40,-57,83,6,8,157,-16,sp,ads
HS10,a,685,1797,2944,70,-24,72,64,144,193,-19,sp,ads
HS10,o,469,1160,2516,40,-21,-112,161,-32,-158,330,sp,ads
HS10,e,502,1649,2535,30,13,152,-305,32,-710,-669,sp,ads
HS10,o,404,1518,3000,80,-7,79,-212,82,90,136,sp,ads
HS10,o,401,939,2427,50,16,188,395,12,-25,-279,sp,ads
HS10,u,338,1213,2649,82.884,27,142,98,22,-353,666,sp,ads
HS10,i,355,2632,2927,91.768,-36,-69,303,-53,363,60,sp,ads
HS10,a,221,1652,3374,148.036,455,62,-262,27,34,899,sp,ads
HS10,i,574,2826,3693,290,-130,-320,-686,-76,-14,-425,sp,ads
HS10,i,408,2408,2823,140,-27,-180,84,201,302,341,sp,ads
HS10,e,529,1601,2419,70,-22,-2,76,-0.3,26,66,sp,ads
HS10,o,532,1246,2517,90,15,141,-240,165,109,-404,sp,ads
HS10,e,482,2130,2902,90,-4,-13,-286,50,377,99,sp,ads
HS10,a,683,1677,3196,60,-35,-1,-71,4,58,-43,sp,ads
HS10,e,635,2937,3845,21.661,-15,-23,0,523,2300,1005,sp,ads
HS10,e,614,1851,3195,80.945,0.2,14,144,290,1316,1206,sp,ads
HS10,e,427,844,1882,68.46,-4,663,-95,-16,-738,96,sp,ads
HS10,a,677,1713,2992,80,-8,-98,14,141,-101,15,sp,ads
HS10,o,503,2350,3674,15.583,71,51,-81,53,265,1100,sp,ads
HS10,a,746,1674,3267,110,-2,1,114,32,101,116,sp,ads
HS10,o,449,958,3049,140,61,273,32,-153,-452,-30,sp,ads
HS10,a,571,1759,3258,30,28,-39,-71,52,-44,-66,sp,ads
HS10,a,477,1778,3005,41.416,129,48,11,51,9,-196,sp,ads
HS10,e,587,2125,2953,70,-94,-69,-5,0.04,174,-78,sp,ads
HS10,a,504,1033,3261,80,242,421,47,-102,30,92,sp,ads
HS10,e,572,2369,3025,372.802,-56,156,-237,93,110,-90,sp,ads
HS10,e,549,2169,3173,43.323,-148,-50,-129,22,147,-0.2,sp,ads
HS10,i,284,2599,3258,60,93,-220,-247,46,456,1069,sp,ads
HS10,i,354,2630,3481,70,25,-69,177,118,134,38,sp,ads
HS10,a,564,1788,2845,80,9,-142,36,24,-0.9,-156,sp,ads
HS10,o,601,1628,3258,47.471,4,-150,-104,71,-67,52,sp,ads
HS10,e,600,2106,3126,90,20,40,216,152,144,-150,sp,ads
HS10,e,510,2121,2874,310,-30,145,-433,-34,170,-71,sp,ads
HS10,e,534,2255,3012,126.636,-10,59,-13,-38,-247,-99,sp,ads
HS10,o,627,1742,3055,123.966,-57,416,-73,351,388,-259,sp,ads
HS10,e,505,1949,2918,70,16,-19,-10,73,58,-42,sp,ads
HS10,i,385,2420,2617,50,11,45,436,-3,111,-52,sp,ads
HS10,e,405,2213,2903,40,-0.3,3,-224,48,184,31,sp,ads
HS10,u,657,1155,2703,40.183,-341,-316,-156,19,-1655,-2001,sp,ads
HS10,a,794,1559,3011,180,-74,-122,-132,67,40,-75,sp,ads
HS10,o,348,1011,2483,60,53,72,-64,134,15,121,sp,ads
HS10,o,539,1016,2972,150,-56,-86,-31,93,127,40,sp,ads
HS10,e,423,2745,3604,149.024,5,-1116,-1055,34,186,129,sp,ads
HS10,e,535,2306,2891,80,12,0.6,73,62,1572,455,sp,ads
HS10,a,776,1769,3326,120,-26,-910,-1077,35,-14,1,sp,ads
HS10,u,701,1319,2755,51.303,-89,-466,-23,105,-1513,-340,sp,ads
HS10,o,425,1061,2511,60,32,-91,23,-162,-1083,-943,sp,ads
HS10,o,520,1023,3619,80,-8,84,-462,180,200,1198,sp,ads
HS10,e,557,2280,3028,230,-18,110,-46,28,15,-97,sp,ads
HS10,e,518,1206,2521,50,-46,135,0,14,-785,-560,sp,ads
HS10,o,665,987,2928,40,-249,-158,-550,-17,-745,10,sp,ads
HS10,a,640,1789,3373,90,-32,-191,-181,95,-52,-175,sp,ads
HS10,e,464,2355,2913,22.801,-38,143,-85,-72,-74,-62,sp,ads
HS10,i,610,2397,2930,41.042,-8,107,64,6,225,35,sp,ads
HS10,e,487,2390,2436,40,13,86,68,53,88,-535,sp,ads
HS10,e,608,1790,3011,40,-19,87,-23,21,33,-159,sp,ads
HS10,u,368,1119,2907,40,22,313,121,29,-118,-14,sp,ads
HS10,i,415,2713,3248,80,-49,-394,-556,-147,18,-107,sp,ads
HS10,e,647,2296,2958,160,-34,56,91,75,182,10,sp,ads
HS10,o,464,978,3291,154.381,31,16,-1207,182,7,1202,sp,ads
HS10,o,537,1115,2713,40,-46,33,77,-20,65,309,sp,ads
HS10,u,406,1140,2639,80,3,-18,-204,17,-84,-19,sp,ads
HS10,e,618,2416,3160,80.765,-64,13,-87,-11,27,-101,sp,ads
HS10,a,677,1581,2943,60,42,49,202,241,335,67,sp,ads
HS10,a,663,894,2028,60,38,511,808,224,-193,-445,sp,ads
HS10,a,736,1731,3263,48.336,-21,23,-84,21,24,2,sp,ads
HS10,e,587,2367,3176,60,19,-18,-88,-21,54,-4,sp,ads
HS10,o,492,1433,2846,100,-5,-56,20,39,-40,824,sp,ads
HS10,i,392,2555,3860,75.981,0.1,-84,65,36,-220,136,sp,ads
HS10,u,346,872,2690,80,13,102,22,95,-76,-89,sp,ads
HS10,o,528,959,2837,160,-5,-25,11,28,-179,-233,sp,ads
HS10,o,521,1182,2984,150,-50,-131,130,106,71,-59,sp,ads
HS10,o,496,1022,2821,283.3,-25,13,246,166,93,528,sp,ads
HS10,o,508,1274,3017,66.192,16,-155,-32,82,212,34,sp,ads
HS10,e,555,2264,2818,158.27,0.1,-68,-22,34,-248,-951,sp,ads
HS10,e,502,2236,2898,80,18,-65,58,105,-67,-163,sp,ads
HS10,i,384,2537,2957,81.156,-41,-379,-242,9,-88,-65,sp,ads
HS10,a,721,1775,2796,104.479,-108,277,190,207,96,-137,sp,ads
HS10,o,510,1210,3555,50,1,-99,-370,49,-48,719,sp,ads
HS10,e,566,2175,3164,60,-47,-98,-87,261,64,76,sp,ads
HS10,o,441,1196,3088,120,7,-70,4,33,22,-46,sp,ads
HS10,o,526,1052,2993,60,78,330,129,221,85,-137,sp,ads
HS10,e,434,2572,2902,30,-43,-32,-46,-23,-69,-151,sp,ads
HS10,i,549,2661,3335,50,-20,-16,-225,120,678,-268,sp,ads
HS10,e,470,2384,3092,40,38,-146,-207,148,246,75,sp,ads
HS10,e,593,2175,3107,40,-42,13,20,-10,90,11,sp,ads
HS10,a,756,2116,3224,80,-60,-186,54,67,-228,-60,sp,ads
HS10,i,395,2963,4004,222.313,-18,-30,-363,-15,117,644,sp,ads
HS10,a,547,1783,2929,110,86,-11,-45,143,5,-204,sp,ads
HS10,e,388,2377,2888,88.894,42,-276,102,29,176,-160,sp,ads
HS10,e,428,2260,2735,45.994,8,-135,204,17,527,61,sp,ads
HS10,a,742,1450,2986,99.284,-42,-82,-53,32,-59,80,sp,ads
HS10,o,247,1780,2989,46.353,68,26,-38,25,58,-43,sp,ads
HS10,e,553,1996,3261,73.322,-14,-39,-294,65,814,667,sp,ads
HS10,e,544,1719,2814,50,15,-112,-153,94,57,-53,sp,ads
HS10,e,495,1689,2336,50.779,-34,-250,-166,50,570,105,sp,ads
HS10,a,747,1696,3054,118.655,32,-80,108,207,105,40,sp,ads
HS10,i,355,2794,3846,157.329,17,-1126,-1177,12,80,481,sp,ads
HS10,o,524,962,2510,198.199,-65,-17,-49,306,-237,94,sp,ads
HS10,a,533,1785,3084,30,42,-50,32,130,-57,33,sp,ads
HS10,e,586,1579,2636,70,-35,-158,-86,10,185,838,sp,ads
HS10,o,568,1625,3449,39.978,-80,-4,45,72,121,361,sp,ads
HS10,a,661,1687,3234,80,-43,-89,-41,46,38,44,sp,ads
HS10,e,435,2280,2775,70,-0.003,40,-52,25,98,23,sp,ads
HS10,i,358,2434,2878,80,13,-788,-284,19,129,498,sp,ads
HS10,e,606,1998,2786,71.824,-161,-352,-324,-35,-102,-887,sp,ads
HS10,a,702,2178,3127,70,-5,-105,114,67,-126,-40,sp,ads
HS10,i,373,2712,3463,217.753,-35,-62,446,68,-137,170,sp,ads
HS10,a,673,2039,3255,48.849,9,-24,67,53,67,-98,sp,ads
HS10,o,584,871,2104,80,42,532,1131,377,-264,-607,sp,ads
HS10,e,528,1968,2796,50,-11,-156,-66,20,23,-3,sp,ads
HS10,e,630,2192,3200,102.063,-22,-111,-131,-2,60,44,sp,ads
HS10,a,623,2623,3286,53.226,-12,-130,-278,60,470,160,sp,ads
HS10,o,415,981,2969,60,169,606,-24,193,-25,354,sp,ads
HS10,e,481,1739,2655,30,-35,-97,-44,-65,-62,-77,sp,ads
HS10,e,556,1428,2904,30,46,216,37,222,386,296,sp,ads
HS10,a,719,1598,2833,90,48,6,78,177,-128,-196,sp,ads
HS10,a,737,1716,2920,98.178,-97,-16,-49,43,-21,-96,sp,ads
HS10,o,510,1104,2540,40,-15,-62,91,-7,-95,-35,sp,ads
HS10,o,616,1506,3387,30,4,-23,-42,60,19,557,sp,ads
HS10,e,554,1795,3156,30,-82,-39,227,-0.06,-22,4,sp,ads
HS10,e,521,1818,3115,40.694,33,-45,21,287,27,18,sp,ads
HS10,a,743,1593,3203,60,30,63,-58,169,63,115,sp,ads
HS10,i,399,2421,3358,80,97,15,-365,52,179,-525,sp,ads
HS10,e,554,2223,3067,30.289,12,95,-86,5,135,-34,sp,ads
HS10,o,490,1696,3182,39.906,40,49,-14,252,704,622,sp,ads
HS10,o,323,1037,2924,30,27,88,-79,46,-11,81,sp,ads
HS10,e,392,2473,2885,40,7,8,106,17,-177,-80,sp,ads
HS10,a,566,1936,3069,40,-3,54,-13,190,5,5,sp,ads
HS10,u,367,1041,2808,22.801,-29,50,46,7,24,-62,sp,ads
HS10,e,548,1441,3863,48.68,-132,-114,-477,78,530,1277,sp,ads
HS10,u,361,2505,3163,30,-79,-1106,-9,159,946,250,sp,ads
HS10,o,417,1619,3039,17.101,-21,-39,71,21,96,486,sp,ads
HS10,e,381,1519,2679,15.161,1,26,-817,5,16,-322,sp,ads
HS10,e,522,2134,2896,120,-33,-199,19,14,7,-23,sp,ads
HS10,a,712,1969,3045,80,-52,-177,112,117,-320,-107,sp,ads
HS10,i,598,1910,2879,129.419,-157,433,-66,1,141,-2,sp,ads
HS10,a,698,1839,2876,55.812,-39,174,94,19,204,58,sp,ads
HS10,e,731,1704,3071,93.485,4,-82,-143,162,-96,-218,sp,ads
HS10,e,469,2187,2954,60,-13,31,-71,212,135,-26,sp,ads
HS10,a,721,1646,3160,70,-4,53,-73,19,99,-8,sp,ads
HS10,o,566,1289,3020,31.467,-8,7,30,-61,-194,33,sp,ads
HS10,e,605,1583,2984,42.182,25,-24,-6,31,-65,-153,sp,ads
HS10,e,452,2160,2839,60,-36,-242,62,105,272,-220,sp,ads
HS10,a,607,1545,3065,50,49,111,-16,168,25,-112,sp,ads
HS10,o,497,1030,2800,80,41,153,-37,189,153,74,sp,ads
HS10,a,644,1660,2885,90,-7,-126,9,122,-2,259,sp,ads
HS10,e,399,1786,2920,40,20,34,10,79,77,321,sp,ads
HS10,a,522,1466,2546,60,17,-107,370,24,-242,-400,sp,ads
HS10,e,487,1855,2604,50,-27,-59,-75,-9,-117,-223,sp,ads
HS10,o,616,1463,3241,60,-241,-422,-361,19,-166,-152,sp,ads
HS10,a,656,1805,3114,90,71,-45,63,118,49,-57,sp,ads
HS10,a,596,1664,2990,60,-1,-18,281,136,-49,-165,sp,ads
HS10,a,662,1639,3111,40,-72,179,-32,-17,7,174,sp,ads
HS10,e,497,1522,2971,30,46,44,-11,59,81,-50,sp,ads
HS10,u,424,1050,2605,80,-52,-190,-118,114,-9,158,sp,ads
HS10,o,410,1176,2864,70,99,332,56,178,-71,116,sp,ads
HS10,e,522,2504,3777,207.048,-126,51,-752,-30,-15,653,sp,ads
HS10,o,666,1430,3220,80.755,6,110,64,87,-15,-214,sp,ads
HS10,e,556,2429,3694,30,-51,15,288,11,63,393,sp,ads
HS10,e,618,2122,3032,60,11,85,75,113,244,186,sp,ads
HS10,o,678,1374,3135,70,19,28,22,69,-89,516,sp,ads
HS10,e,525,2075,2886,57.142,2,-88,25,47,114,99,sp,ads
HS10,i,343,2467,2837,109.031,11,-54,-104,16,139,329,sp,ads
HS10,i,342,2523,3077,140.228,-0.3,-131,-376,-39,315,337,sp,ads
HS10,a,771,1836,3021,71.147,-22,-67,63,20,-20,-34,sp,ads
HS10,e,614,2319,3236,20.302,20,96,-81,39,177,581,sp,ads
HS10,e,216,1945,3407,30,23,27,-332,2,-76,303,sp,ads
HS10,a,772,1605,3080,60,-73,79,-56,117,426,189,sp,ads
HS10,i,489,2138,2676,34.31,34,46,25,46,49,-36,sp,ads
HS10,e,453,1804,1910,55.388,-14,-811,-66,5,7,71,sp,ads
HS10,a,616,1978,2959,63.611,-54,-244,169,198,16,-127,sp,ads
HS10,o,246,1114,2697,30,4,123,-26,-11,-140,63,sp,ads
HS10,a,694,1652,2699,74.311,-71,136,421,1,180,-394,sp,ads
HS10,o,534,1173,3095,84.148,127,199,-128,-9,-115,-143,sp,ads
HS10,o,569,1708,3256,150,-134,368,-566,-137,225,-9,sp,ads
HS10,a,788,1619,3096,50,-39,-556,-1421,147,92,47,sp,ads
HS10,a,732,1505,2791,80,8,-190,190,127,643,1104,sp,ads
HS10,a,592,1731,3089,40,-19,6,-79,16,29,-12,sp,ads
HS10,e,565,1909,3020,60,14,36,75,118,47,75,sp,ads
HS10,a,711,1510,3044,52.826,-47,36,-116,-6,78,168,sp,ads
HS10,a,850,1599,2825,113.972,-71,-186,9,-11,69,-34,sp,ads
HS10,e,591,2128,2998,50,-69,101,-9,-98,387,40,sp,ads
HS10,a,770,1683,3110,55.703,-3,-8,-20,44,-22,198,sp,ads
HS10,a,611,1775,3000,50,-18,-46,93,29,-10,-28,sp,ads
HS10,o,509,1547,3053,60,48,-46,-6,256,-16,-119,sp,ads
HS10,e,439,1990,3127,100,5,68,-292,10,193,312,sp,ads
HS10,a,547,1719,1979,180,202,-25,1102,-49,-76,-1472,sp,ads
HS10,e,633,1920,3090,30.554,5,4,104,3,95,131,sp,ads
HS10,e,621,1685,3331,40,-5,67,-116,-2,168,-61,sp,ads
HS10,a,286,929,2428,30,-24,49,73,-24,2,151,sp,ads
HS10,e,318,2406,2995,30,24,-82,-70,64,155,42,sp,ads
HS10,i,476,1862,2784,30,-59,16,41,-47,-34,-122,sp,ads
HS10,a,785,1684,3094,130,-75,-425,-1311,10,118,-224,sp,ads
HS10,o,373,863,2662,50,284,440,692,114,99,92,sp,ads
HS10,e,527,1744,2776,30,6,-56,50,-8,-103,0.5,sp,ads
HS10,e,595,2090,3212,40,-25,24,-92,4,172,69,sp,ads
HS10,e,573,2197,3155,30,8,-66,210,54,89,60,sp,ads
HS10,o,590,1441,3091,40.291,-42,-161,210,90,-25,303,sp,ads
HS10,a,582,1709,3122,40,-18,-22,32,35,-65,3,sp,ads
HS10,a,562,1167,2947,30,88,130,-121,72,120,-8,sp,ads
HS10,a,745,1409,3063,100.671,-115,-129,-214,279,234,79,sp,ads
HS10,a,691,1832,2918,61.542,-31,54,13,37,-4,-24,sp,ads
HS10,a,364,1750,3019,40.713,204,38,-83,145,31,-61,sp,ads
HS10,i,369,2490,2929,67.048,16,1,-161,3,145,117,sp,ads
HS10,a,642,1589,2924,70,-2,17,456,78,-14,-61,sp,ads
HS10,e,569,1644,2568,60,-28,-106,-113,17,-80,-368,sp,ads
HS10,o,594,1662,3030,36.649,-56,-45,204,52,-141,286,sp,ads
HS10,a,651,1617,3176,70,-49,-44,-496,61,-146,-111,sp,ads
HS10,e,576,2392,3058,26.629,-54,-0.8,-27,-24,204,49,sp,ads
HS10,o,601,1423,3228,90,49,25,51,263,-7,427,sp,ads
HS10,e,599,2461,3243,90,-36,-96,-277,-15,26,-225,sp,ads
HS10,e,608,2494,3283,60,7,-106,139,23,291,-223,sp,ads
HS10,u,357,851,2344,20.238,-4,56,55,-73,72,303,sp,ads
HS10,a,669,1950,3264,47.932,-60,-335,7,-24,-32,23,sp,ads
HS10,e,620,1977,2978,28.759,35,12,133,23,72,101,sp,ads
HS10,u,437,1522,2756,69.857,61,313,168,79,485,-181,sp,ads
HS10,a,554,1012,1575,80,58,464,1290,98,-715,-1425,sp,ads
HS10,o,556,1621,3011,72.246,25,258,285,31,-28,142,sp,ads
HS10,e,541,2298,2988,297.179,-14,-158,-150,30,168,253,sp,ads
HS10,u,579,2506,2916,37.281,56,-458,-89,339,1680,292,sp,ads
HS10,i,516,1960,3021,40,14,204,-35,50,1115,799,sp,ads
HS10,e,420,1803,1936,44.029,50,-21,188,133,-31,-587,sp,ads
HS10,i,372,2011,2520,48.997,21,432,459,13,-287,-265,sp,ads
HS10,a,721,1835,3098,210,33,-175,-201,253,-321,140,sp,ads
HS10,a,755,1811,3114,70,-20,-145,-129,35,31,-262,sp,ads
HS10,a,745,1602,3250,50,1,111,36,169,462,1684,sp,ads
HS10,a,641,1575,3167,48.544,25,-172,52,73,-164,56,sp,ads
HS10,a,602,1864,2969,40,6,-96,21,44,-162,21,sp,ads
HS10,a,546,2020,2097,30,2,157,875,7,71,-36,sp,ads
HS10,a,552,1850,3158,50,-6,-139,-106,284,94,45,sp,ads
HS10,a,699,1609,2999,28.564,-2,-14,-26,23,39,-42,sp,ads
HS10,a,729,1681,3315,130,68,-53,-42,59,-25,-157,sp,ads
HS2,o,230,1236,2535,68.727,129,293,-27,25,89,118,sp,ads
HS2,e,572,1955,2458,57.272,-100,-143,173,99,-27,-78,sp,ads
HS2,o,416,1010,1240,17.924,-22,-57,428,-197,-58,-2321,sp,ads
HS2,e,674,1115,2981,34.369,28,27,974,159,22,-5,sp,ads
HS2,o,309,1240,2885,33.861,9,-35,-74,30,238,161,sp,ads
HS2,o,643,1213,3167,32.975,-118,4,89,21,5,-407,sp,ads
HS2,e,618,1778,2893,40,-94,-151,24,189,-4,260,sp,ads
HS2,a,717,1595,2746,63.572,-42,2,23,4,-64,8,sp,ads
HS2,e,415,1665,2739,29.724,42,-94,-44,143,-6,-114,sp,ads
HS2,a,769,1590,2771,68.273,-78,14,-54,6,42,-19,sp,ads
HS2,i,435,2743,3212,174.989,3,-284,-330,206,1689,314,sp,ads
HS2,o,657,971,2867,412.432,19,84,141,-9,-34,-150,sp,ads
HS2,e,702,2172,2963,36.842,-17,27,35,28,56,16,sp,ads
HS2,e,628,2507,2923,44.178,30,-187,1,230,-116,187,sp,ads
HS2,e,585,2057,2763,76.81,-45,300,-59,-17,97,33,sp,ads
HS2,e,732,2086,2793,94.633,-58,-20,15,57,119,53,sp,ads
HS2,u,730,1344,2879,90.514,-425,-582,-563,-43,463,-295,sp,ads
HS2,a,911,1708,2907,176.504,-44,-17,49,214,271,-109,sp,ads
HS2,o,737,1046,2859,187.829,-28,40,-5,156,-280,-309,sp,ads
HS2,o,488,1483,2761,42.105,-10,237,-82,26,131,-9,sp,ads
HS2,e,692,1829,2912,51.818,-35,-59,-38,51,72,22,sp,ads
HS2,a,834,1607,2763,81.579,-62,-78,34,55,91,121,sp,ads
HS2,a,828,1647,2777,80,-49,-80,-67,158,-68,-55,sp,ads
HS2,e,611,2491,2655,80,-98,184,306,-0.4,947,-77,sp,ads
HS2,u,308,953,2270,59.745,399,90,447,83,-29,-285,sp,ads
HS2,o,830,1314,3008,66.06,30,82,-16,57,165,-113,sp,ads
HS2,o,599,1260,2509,80,-27,-181,83,156,-113,-132,sp,ads
HS2,e,515,1540,1855,35.532,36,4,166,-19,-256,-937,sp,ads
HS2,o,844,1332,3085,80,15,101,-180,94,39,1733,sp,ads
HS2,a,869,1621,3148,100.209,47,11,-149,111,57,-134,sp,ads
HS2,e,931,1559,2898,97.368,-37,-16,13,42,46,-95,sp,ads
HS2,a,704,1713,2991,29.824,-7,-39,39,33,-15,-181,sp,ads
HS2,e,655,1876,2848,44.737,38,95,23,103,104,18,sp,ads
HS2,a,732,1618,2849,65.899,30,-79,3,209,162,25,sp,ads
HS2,i,348,2155,2632,40,-32,107,111,4,-96,-404,sp,ads
HS2,e,581,1950,2746,50,-28,2,29,1,79,-63,sp,ads
HS2,e,608,1806,2836,110,32,187,-38,399,-163,-12,sp,ads
HS2,a,756,1505,3074,100,-17,378,-39,139,-25,-162,sp,ads
HS2,e,258,1168,2169,58.291,13,917,1097,10,-951,-263,sp,ads
HS2,e,467,1841,2714,21.44,-116,-133,109,-40,-513,-977,sp,ads
HS2,u,266,1016,2089,116.845,113,404,729,33,-382,-488,sp,ads
HS2,a,625,1466,2822,30,-5,-147,41,20,22,47,sp,ads
HS2,a,514,1368,2723,30,49,15,78,98,-216,-127,sp,ads
HS2,i,437,2554,2882,52.363,-36,-84,-69,-16,28,-13,sp,ads
HS2,e,586,2392,2818,65.559,-81,61,-35,-0.4,207,24,sp,ads
HS2,i,236,949,2868,91.489,18,1846,500,4,-140,-62,sp,ads
HS2,e,438,2484,2839,12.76,-7,-39,159,-4,33,43,sp,ads
HS2,e,410,2090,2737,52.657,25,49,-15,148,205,-37,sp,ads
HS2,a,660,1748,2608,43.224,-33,8,114,168,47,-370,sp,ads
HS2,a,696,1746,2752,40,-29,45,64,24,2,-14,sp,ads
HS2,e,618,1790,2762,69.42,-27,-77,-52,9,-147,38,sp,ads
HS2,e,392,1882,2767,47.122,109,87,38,165,52,-61,sp,ads
HS2,e,328,1000,2292,159.076,199,877,446,14,-1092,-619,sp,ads
HS2,e,697,1925,2578,60,-59,-368,320,37,108,-56,sp,ads
HS2,a,696,1592,2589,50.996,-25,63,77,-12,123,-247,sp,ads
HS2,o,218,1520,2714,30,20,-63,-3,9,36,67,sp,ads
HS2,e,651,1747,2755,57.15,-103,-168,-122,17,-14,4,sp,ads
HS2,e,477,1973,2641,40,65,-148,-73,247,142,5,sp,ads
HS2,e,710,1919,2670,80,-24,18,40,-12,-50,-172,sp,ads
HS2,e,892,1595,2873,55.152,-86,-55,2,31,24,-111,sp,ads
HS2,i,365,2707,3084,66.17,-92,-63,374,-18,419,257,sp,ads
HS2,a,744,1717,2804,90,-54,-15,-88,58,20,25,sp,ads
HS2,e,592,2100,2793,50,-43,-148,-34,56,14,57,sp,ads
HS2,u,354,967,2360,38.307,6,100,-206,82,81,237,sp,ads
HS2,e,509,1699,2760,16.462,59,34,77,63,49,66,sp,ads
HS2,o,710,1263,2784,52.871,-136,363,132,8,43,-269,sp,ads
HS2,o,435,915,2145,149.028,261,99,1209,-122,-647,-779,sp,ads
HS2,o,324,971,1894,141.465,439,524,1095,6,-209,-981,sp,ads
HS2,e,677,2132,2988,57.346,10,8,-99,34,103,-34,sp,ads
HS2,o,706,1419,2971,98.092,-31,33,-179,397,69,514,sp,ads
HS2,e,544,2115,2665,159.965,-6,-107,253,42,205,-236,sp,ads
HS2,a,904,1526,3767,212.784,70,56,-681,24,-19,922,sp,ads
HS2,e,663,2032,2910,57.346,17,-181,-23,168,128,-67,sp,ads
HS2,o,412,973,1422,61.124,-26,-38,950,66,-75,-1631,sp,ads
HS2,i,261,964,2766,61.873,-12,16,32,-12,-154,9,sp,ads
HS2,o,720,1188,2851,87.528,-318,-243,-305,180,-140,-46,sp,ads
HS2,a,804,1637,2854,81.543,-46,-86,-6,60,-41,-224,sp,ads
HS2,u,625,1455,3630,45.609,21,192,-487,255,480,1749,sp,ads
HS2,e,617,1679,2805,39.389,44,-43,-11,8,-115,-59,sp,ads
HS2,o,638,1407,2811,93.29,-13,238,62,75,16,-143,sp,ads
HS2,i,264,1268,2808,145.242,124,1537,398,12,182,541,sp,ads
HS2,o,493,913,2607,48.373,-13,44,253,-92,-56,-34,sp,ads
HS2,a,831,1664,2703,46.3,-24,31,68,102,164,139,sp,ads
HS2,e,592,1779,2708,59.524,-7,-444,-829,49,155,-10,sp,ads
HS2,u,313,957,2357,67.031,68,61,559,21,0.3,133,sp,ads
HS2,a,798,1917,2809,138.899,-31,-77,34,35,-187,-73,sp,ads
HS2,e,619,2138,2963,105.038,23,42,-48,113,80,71,sp,ads
HS2,e,462,1782,2718,27.642,-42,-66,46,-72,-96,20,sp,ads
HS2,e,611,1973,2712,46.991,0.8,-6,-10,69,68,17,sp,ads
HS2,e,556,1859,2648,57.025,-18,116,-64,26,100,-140,sp,ads
HS2,e,743,2016,3075,46.991,-37,-96,-300,22,127,-96,sp,ads
HS2,e,635,1966,2752,79.195,-64,-167,-74,12,24,-64,sp,ads
HS2,e,641,1893,2696,57.356,-7,-93,-135,24,27,-31,sp,ads
HS2,a,849,1797,2805,52.415,-68,-47,-17,-4,24,-64,sp,ads
HS2,o,641,1308,2815,74.632,55,13,-46,75,-84,-209,sp,ads
HS2,e,588,1787,2789,64.958,-65,-146,40,16,-92,-75,sp,ads
HS2,e,638,2136,2734,98.308,-23,-127,-31,82,-88,-266,sp,ads
HS2,o,449,1688,2861,46.991,20,-14,3,133,44,-51,sp,ads
HS2,e,662,1835,2704,57.356,-61,-144,58,107,316,227,sp,ads
HS2,a,774,1641,2760,73.25,-6,-14,-115,126,59,88,sp,ads
HS2,e,502,1346,1817,36.553,19,60,46,15,-392,-848,sp,ads
HS2,o,817,1516,3167,50,-66,-72,-206,39,-7,192,sp,ads
HS2,a,815,1658,2872,70,-10,-82,179,71,46,117,sp,ads
HS2,i,376,2325,2837,50,17,-20,-28,-31,135,-4,sp,ads
HS2,o,485,1169,2849,42.578,130,384,0,78,179,-8,sp,ads
HS2,u,343,839,2464,19.354,14,23,-1221,41,-7,-101,sp,ads
HS2,e,725,1893,2920,51.094,-24,-220,-67,31,-22,11,sp,ads
HS2,a,887,1665,2859,80,-66,19,-11,19,30,16,sp,ads
HS2,a,787,1649,2783,90,11,-27,49,57,-36,-68,sp,ads
HS2,e,724,1938,2844,40,-41,-17,-48,112,329,13,sp,ads
HS2,o,684,1275,2936,70,38,63,-64,141,-41,75,sp,ads
HS2,a,889,1671,2848,94.592,14,-64,-19,92,-77,-25,sp,ads
HS2,e,475,1171,2503,43.358,13,1457,430,17,-9,155,sp,ads
HS2,e,676,2190,2870,166.322,4,-87,-4,108,18,117,sp,ads
HS2,e,645,2525,3056,49.901,57,-71,-64,-24,-25,76,sp,ads
HS2,o,669,1075,2767,46.896,-54,51,228,58,35,85,sp,ads
HS2,a,824,1630,2534,60,-34,-182,-26,45,234,815,sp,ads
HS2,a,770,1794,2780,63.216,-7,-14,-45,51,-12,11,sp,ads
HS2,o,696,1857,2841,24.442,2,174,33,29,196,-49,sp,ads
HS2,o,626,1207,2296,60,-54,-131,-141,22,-44,223,sp,ads
HS2,o,830,1590,3026,54.993,26,13,130,44,39,43,sp,ads
HS2,a,735,1715,2749,60,-90,-68,16,9,10,-11,sp,ads
