speaker,vowel,f1,f2,f3,duration,df1_on,df2_on,df3_on,df1_off,df2_off,df3_off,language,register
s04,ah,530,1481,2828,54,43,-53,34,127,449,-6,en,ads
s04,ah,684,1210,2838,92,10,23,-69,24,-17,-25,en,ads
s04,aa,846,1307,2922,71,-50,-7,125,9,-43,50,en,ads
s04,ah,644,1571,2935,64,44,50,42,215,307,159,en,ads
s04,ih,365,1197,3399,48,-50,9,-43,-81,-22,-49,en,ads
s04,ih,598,2007,2934,183.377,88,-347,74,118,-133,97,en,ads
s04,ae,687,1869,2937,203.604,-24,227,-75,-45,85,-157,en,ads
s04,aa,888,1490,2787,117,-82,-39,-126,69,26,-33,en,ads
s04,iy,581,2343,2983,89,-18,-250,-24,-27,42,-71,en,ads
s04,aa,849,1616,2587,112,-122,137,165,73,-97,-98,en,ads
s04,eh,558,1917,2962,72,-36,-21,-51,-18,10,1,en,ads
s04,ih,490,1839,3059,78,-28,126,47,-12,78,-54,en,ads
s04,ih,440,1847,2948,94,-6,-80,87,39,41,-20,en,ads
s04,ih,611,2073,2973,64,-59,99,-6,53,217,56,en,ads
s04,eh,686,2006,2960,110.817,-9,-91,33,87,-193,51,en,ads
s04,iy,378,2115,2748,51.652,29,150,54,8,120,-141,en,ads
s04,aa,864,1632,3082,70.602,-160,-15,-11,-13,88,108,en,ads
s04,ih,514,1987,2934,89.569,-57,60,111,-35,33,-111,en,ads
s04,ih,735,2143,3114,92.394,-246,-300,-38,101,50,-79,en,ads
s04,uw,313,2532,2902,72.967,6,9,120,51,-11,52,en,ads
s04,iy,413,2601,3061,83,-22,26,120,32,68,-85,en,ads
s04,ih,574,1993,3017,45.5,-20,-155,-65,28,-6,-59,en,ads
s04,iy,387,2587,2986,241,45,64,87,92,23,80,en,ads
s04,ih,302,2449,2931,51,7,64,41,23,109,281,en,ads
s04,ih,363,2072,2991,28,-2,43,-7,41,129,60,en,ads
s04,iy,365,2488,2965,54,-46,90,121,16,258,195,en,ads
s04,ih,644,1915,3001,87,-90,-117,-81,6,-35,-67,en,ads
s04,ah,559,1779,2904,40,-41,-87,-72,81,-39,-161,en,ads
s04,ih,540,1950,3014,82,-33,-39,-28,92,149,-28,en,ads
s04,aa,670,1202,2934,100,-45,187,42,-54,31,27,en,ads
s04,ah,700,1168,2941,50,27,-5,34,78,32,3,en,ads
s04,aa,871,1319,2800,110,-86,-420,100,23,-178,-334,en,ads
s04,ih,729,1933,3341,158,-22,126,-48,6,125,148,en,ads
s04,ih,544,2055,3369,26,-22,68,-6,54,-16,-54,en,ads
s04,aa,867,1362,2537,191.62,-31,213,400,43,-73,-104,en,ads
s04,iy,433,2206,2872,81.217,-7,-218,-54,7,149,-6,en,ads
s04,iy,403,2344,2903,92.627,29,-291,56,31,-190,-46,en,ads
s04,iy,320,2691,3233,113.627,35,-56,-132,-75,159,264,en,ads
s04,ah,628,1796,3023,97.461,-43,202,-23,40,190,-35,en,ads
s04,ih,572,1719,2960,56.851,-90,-55,-5,28,25,-67,en,ads
s04,ah,802,1687,3166,125.595,-45,-54,75,58,16,55,en,ads
s04,iy,483,2526,2995,76.287,6,-91,-10,-57,89,19,en,ads
s04,ih,700,2087,3024,46.713,-35,130,-16,-2,118,27,en,ads
s04,ah,844,1705,3089,190,-66,58,38,39,58,141,en,ads
s04,uw,354,1226,2394,130,17,569,174,12,9,69,en,ads
s04,ih,516,1260,2470,54,-53,-83,-392,-19,116,-291,en,ads
s04,iy,500,2002,2909,85,34,-442,190,63,69,241,en,ads
s04,uw,347,1932,2779,121,14,224,-19,29,-74,-6,en,ads
s04,ih,534,2007,3053,104.538,-46,-26,-54,86,36,1040,en,ads
s04,eh,728,1766,2822,114,-58,11,125,17,86,-88,en,ads
s04,iy,292,2535,2990,75,-9,-53,37,-40,49,33,en,ads
s04,ih,555,1582,2968,60,-91,149,43,-57,89,-202,en,ads
s04,ah,723,1561,2969,78,-69,-532,-513,114,-8,92,en,ads
s04,ih,431,1787,3039,70,-19,13,-6,36,-51,11,en,ads
s04,uw,428,1934,2876,96,-14,14,17,-6,-16,-194,en,ads
s04,ih,626,2289,3220,138,23,-370,-211,60,-1,211,en,ads
s04,iy,366,2402,2908,87,-4,-78,43,-3,99,47,en,ads
s04,uw,508,1492,2978,170,-25,348,-52,-115,29,169,en,ads
s04,ah,591,1647,3048,66,65,-83,-61,240,-10,982,en,ads
s04,eh,679,2080,3244,96.35,-380,96,-4,66,93,-52,en,ads
s04,ih,439,1872,3123,43,-13,51,-37,80,240,157,en,ads
s04,iy,485,2367,3034,71,6,21,59,53,99,89,en,ads
s04,ah,422,2026,2804,290,132,-139,136,152,346,-95,en,ads
s04,uw,441,1616,3051,107,-76,44,-43,43,282,96,en,ads
s04,ao,386,944,2441,238,405,215,530,-169,-463,-776,en,ads
s04,aa,854,1709,3279,63,-94,-84,-336,121,218,-405,en,ads
s04,aa,871,1539,2568,166,-55,34,35,99,-50,23,en,ads
s04,ah,663,1631,3355,40,-27,-1,-267,-34,-67,168,en,ads
s04,ah,632,1681,2981,35,46,55,89,146,172,248,en,ads
s04,aa,737,1506,2183,63,-11,-196,291,116,-163,-35,en,ads
s04,uh,531,2086,2674,38,-17,103,-173,85,370,-39,en,ads
s04,ah,671,1602,2507,90,-20,-75,-375,-2,-135,-399,en,ads
s04,ah,694,1621,3068,98,-34,-19,-47,70,112,424,en,ads
s04,ih,424,2288,3153,51.065,-14,168,-62,21,92,186,en,ads
s04,ah,625,1826,3037,76,5,62,18,148,104,-0.6,en,ads
s04,ae,717,1777,2897,105.28,-78,19,71,-71,-47,76,en,ads
s04,eh,643,1807,2917,151.424,-75,-65,-52,2,-59,-137,en,ads
s04,ae,948,1814,2086,121,-30,-40,-199,63,204,-578,en,ads
s04,ih,555,1944,3000,43,-15,32,-113,-17,-29,-199,en,ads
s04,aa,664,1259,2077,56,-14,-133,236,3,-12,154,en,ads
s04,iy,382,2517,2938,130,-7,-119,133,2,115,60,en,ads
s04,aa,827,1468,2555,83,23,377,-558,359,461,190,en,ads
s04,uw,391,1879,2828,110.532,-0.001,83,109,-19,129,40,en,ads
s04,uh,396,1727,2840,71.468,13,-166,-34,4,-76,-58,en,ads
s04,ih,399,2330,2937,59.081,3,-205,14,34,-138,14,en,ads
s04,ih,654,2133,3118,360,-41,305,-16,-7,24,-22,en,ads
s04,ih,628,2138,3189,112,-27,-70,12,87,19,53,en,ads
s04,eh,723,2219,3127,122,-38,-48,25,134,-63,-170,en,ads
s04,iy,395,2524,3003,94,76,-61,2,15,185,178,en,ads
s04,ih,578,2144,2956,103,-97,9,143,-7,99,24,en,ads
s04,ih,490,2043,2920,78.119,11,-62,35,47,-144,53,en,ads
s04,ih,345,2417,2695,38.531,21,-45,65,-12,-89,76,en,ads
s04,eh,736,2115,3156,182,-128,166,-160,-22,132,-23,en,ads
s04,aa,850,1548,2595,100,143,-11,212,81,-41,25,en,ads
s04,ih,637,1472,3028,63,-126,19,-311,-19,60,8,en,ads
s04,ah,533,1245,2056,61,-27,-374,126,-60,72,473,en,ads
s04,ah,438,1735,2960,50,2,-39,28,177,-90,-101,en,ads
s04,iy,427,2323,3144,90,5,64,217,12,102,50,en,ads
s04,ao,457,1006,2576,53.563,-2,33,-224,-119,-153,-128,en,ads
s04,iy,425,2340,2931,70.912,-96,-129,-205,14,106,-24,en,ads
s04,ih,401,1865,2967,23,-12,61,61,41,121,173,en,ads
s04,iy,489,2718,3116,260,14,-44,41,79,41,32,en,ads
s04,iy,379,2320,2843,195.438,8,181,-253,13,293,-2,en,ads
s04,iy,413,2149,2617,75.759,1,-140,-92,9,-79,-176,en,ads
s04,uw,453,1693,2893,46,-23,141,-21,-94,-36,-91,en,ads
s04,ah,555,1782,3102,24,17,-12,-50,33,-22,-65,en,ads
s04,eh,767,1998,2859,100,-49,15,216,145,5,408,en,ads
s04,uh,699,1041,3346,47,-33,-13,-24,88,97,891,en,ads
s04,ih,490,2148,3162,46.668,-13,-464,-1250,75,-125,-32,en,ads
s04,iy,410,2544,3092,73.332,-36,44,134,-7,316,94,en,ads
s04,uh,503,1873,2969,68.082,-43,-14,23,-68,6,-28,en,ads
s04,eh,673,1829,2882,94.541,-13,-44,12,58,-56,-87,en,ads
s04,uw,533,1858,2884,183,-12,82,84,55,254,-82,en,ads
s04,ah,759,1777,3004,159.484,-51,-162,-8,45,-178,33,en,ads
s04,iy,324,2528,2957,60.989,-1,191,46,-36,155,26,en,ads
s04,aa,867,1589,2539,130.096,-112,224,257,-15,-101,-344,en,ads
s04,ah,692,1715,3281,27.765,11,6,28,26,65,-7,en,ads
s04,ah,672,1527,3051,26.631,-8,62,183,33,145,57,en,ads
s04,ih,526,1643,2834,66,18,-233,-49,201,-107,-48,en,ads
s04,ih,513,1913,2956,75,-3,44,11,50,54,-45,en,ads
s04,ah,442,1435,2656,39,-109,176,281,-55,-154,-77,en,ads
s04,eh,495,1951,2809,66,-35,-284,107,143,-63,-115,en,ads
s04,uh,278,1393,2900,68,62,-9,-64,48,-363,127,en,ads
s04,iy,519,2460,2869,90,19,-313,72,-50,40,60,en,ads
s04,aa,780,1766,2896,89,-75,321,25,88,170,196,en,ads
s04,iy,350,2334,2837,60,6,212,143,12,691,17,en,ads
s04,uh,555,1481,2930,84.248,-50,-264,44,0.8,-197,87,en,ads
s04,ih,564,1408,2529,44,-9,4,-303,2,91,-249,en,ads
s04,iy,480,1970,2855,52,21,-190,117,61,-68,-10,en,ads
s04,uw,523,1923,2924,102.168,-52,55,18,-4,100,35,en,ads
s04,ah,581,1757,2895,85.011,0.6,-7,-27,-0.4,-38,6,en,ads
s04,ih,551,2126,2985,83,-179,96,-30,137,17,51,en,ads
s04,iy,440,2438,2935,100,-21,-55,32,21,475,333,en,ads
s04,aa,735,1235,2630,102,-70,-283,28,-23,-285,-792,en,ads
s04,uw,495,1928,2858,119.592,16,18,38,79,33,179,en,ads
s04,ae,746,1854,2658,183,-136,258,148,-114,157,70,en,ads
s04,eh,685,2128,3068,86.217,60,-179,-36,63,-84,-22,en,ads
s04,iy,535,2436,3050,58.585,55,-64,-37,75,165,219,en,ads
s04,ah,616,1944,2829,96.84,-0.8,-272,-47,22,-101,-46,en,ads
s04,ih,468,2161,2977,76.16,53,18,-57,52,51,104,en,ads
s04,uh,290,1041,2688,44,-46,279,176,-0.4,32,-116,en,ads
s04,ah,430,1083,3023,46,59,-25,28,67,-125,63,en,ads
s04,ih,426,1792,3058,38,-44,-183,-213,31,74,-22,en,ads
s04,ah,433,1668,3048,42.289,-5,-33,-804,2,-92,130,en,ads
s04,eh,530,1834,2761,66,42,3,131,29,204,-29,en,ads
s04,uw,607,1842,2998,167,-79,42,-19,331,137,112,en,ads
s04,iy,436,2465,2905,90,-13,182,147,9,537,246,en,ads
s04,uh,545,1734,2896,135,-71,-370,-22,41,-13,17,en,ads
s04,ih,559,1827,2807,92,-21,-8,24,9,0.9,-55,en,ads
s04,ae,874,1760,2682,108,-63,6,-35,42,49,-0.3,en,ads
s04,ah,520,1525,3083,31.401,-85,14,-9,-13,21,-50,en,ads
s04,uh,520,1337,3214,40,-8,-4,-39,-2,-4,-12,en,ads
s04,iy,439,2408,2977,65,-12,-101,-47,-28,99,-36,en,ads
s04,ae,777,1641,2678,85.884,51,62,32,274,361,94,en,ads
s04,ih,455,1754,3017,53,-95,2,6,60,45,151,en,ads
s04,ih,545,1487,2968,70,-54,82,-66,-18,149,-63,en,ads
s04,ah,581,1574,2736,122,27,59,-398,254,-53,-184,en,ads
s04,ah,538,978,2500,65,5,49,-458,-40,34,-113,en,ads
s04,ao,490,903,2316,72,142,120,233,132,5,-145,en,ads
s04,ah,762,1496,3370,294,-0.4,-35,-130,67,88,-75,en,ads
s04,aa,864,1665,2616,160.782,60,-152,-6,127,-70,113,en,ads
s04,ao,638,1046,2773,175,-67,32,0.6,57,40,-71,en,ads
s04,uh,557,1963,3023,66,-131,-161,-162,-10,58,67,en,ads
s04,iy,364,2150,2534,78,6,-117,75,-80,212,237,en,ads
s04,eh,621,1737,1905,105,-15,-132,27,77,-129,-1188,en,ads
s04,iy,423,2129,2612,70,-3,-288,-133,-12,-354,-248,en,ads
s04,ah,756,1808,2851,215,9,13,-24,106,27,-160,en,ads
s04,ah,792,1610,2851,85,-167,-28,10,9,65,133,en,ads
s04,iy,594,2340,3047,59.407,-22,-89,-34,-15,102,-29,en,ads
s04,ah,878,1616,2785,86,-38,236,325,105,162,318,en,ads
s04,aa,876,1666,2641,167.721,-63,72,-147,-7,-45,-143,en,ads
s04,ah,562,1209,3057,79.114,198,172,-64,143,-12,-43,en,ads
s04,aa,901,1307,2867,146.968,-91,-21,150,86,-43,-35,en,ads
s04,ah,736,1719,3043,71.032,-18,-106,-24,-59,55,24,en,ads
s04,ah,925,1595,2630,148.825,-131,75,322,130,-87,41,en,ads
s04,ah,795,1682,3071,190,-34,61,121,35,-26,112,en,ads
s04,ih,536,1853,3028,72,3,14,50,50,55,3,en,ads
s04,ae,698,2176,3163,180,-37,94,-72,-3,228,17,en,ads
s04,ih,431,1808,3024,36,-35,71,19,-11,21,-21,en,ads
s04,eh,755,1936,3023,201,-154,110,113,-85,101,8,en,ads
s04,ih,521,1828,3030,59,25,38,46,46,49,9,en,ads
s04,eh,705,2054,3166,128,49,204,96,44,50,-43,en,ads
s04,ae,833,1894,3072,116,-70,-12,67,-28,160,108,en,ads
s04,iy,362,2543,2975,239.882,14,-79,54,22,224,37,en,ads
s04,ah,841,1491,3037,102,-115,56,-15,2,52,-164,en,ads
s04,ih,559,1931,3028,60,-68,-37,-27,-7,9,137,en,ads
s04,ae,840,1905,3079,129.712,-78,22,97,-2,2,211,en,ads
s04,uh,476,1408,2974,63,12,-181,-73,61,-87,-55,en,ads
s04,ih,474,1930,2966,106,22,-58,-53,21,107,14,en,ads
s04,iy,526,2189,3156,65.755,48,-141,-63,85,430,740,en,ads
s04,ae,852,1782,2520,141.435,-114,37,89,180,-66,528,en,ads
s04,iy,453,2755,3175,163,9,-102,-13,124,2303,453,en,ads
s04,ah,737,1719,2893,121.962,-108,-196,-56,-3,-61,-15,en,ads
s04,ih,418,2600,3133,62.102,-0.7,263,158,13,346,-45,en,ads
s04,ih,517,1907,2936,113.609,15,-252,-101,-54,157,-87,en,ads
s04,uh,573,1216,2960,71,34,157,-103,27,77,85,en,ads
s04,ah,391,1429,3052,42,53,-376,-82,52,-306,-84,en,ads
s04,eh,608,1917,3140,66,-39,-65,-176,12,-68,48,en,ads
s04,iy,417,2056,3091,53,77,-152,83,57,39,339,en,ads
s04,ah,528,1123,2974,50,24,65,-230,19,103,744,en,ads
s04,iy,947,2584,3238,444,1344,-10,1024,166,-80,212,en,ads
s04,ah,741,1815,3003,109.518,-28,-144,13,13,-31,-0.06,en,ads
s04,ah,719,1014,2077,286,63,678,1203,75,-196,-430,en,ads
s04,ae,802,1979,2703,152,-151,403,272,-71,257,257,en,ads
s04,aa,877,1410,2439,156,-4,73,-85,36,32,-51,en,ads
s04,ah,705,1363,2400,68,50,-58,134,64,6,250,en,ads
s04,ao,676,916,2476,77.876,-126,-309,-19,-154,66,32,en,ads
s04,aa,764,1537,2172,68,-20,-57,-140,16,-2,128,en,ads
s04,eh,567,2235,2565,93,-138,80,98,-12,150,225,en,ads
s04,ih,444,1396,1922,44,58,-203,-75,95,-29,-121,en,ads
s04,aa,846,1560,2469,268,1,-44,186,17,-71,9,en,ads
s04,ih,474,2158,2927,90,-33,173,-18,4,157,96,en,ads
s04,iy,370,2647,3084,102,-49,99,93,1,211,170,en,ads
s04,iy,376,2601,2918,136,-17,27,77,22,278,93,en,ads
s04,uh,467,1412,3094,55,32,132,90,101,174,264,en,ads
s04,ih,369,2058,2669,54.836,24,-120,-93,12,-131,-281,en,ads
s04,ah,486,1742,2889,98,-1,105,-13,146,61,-61,en,ads
s04,ae,856,1772,2632,138,-129,249,350,-23,152,145,en,ads
s04,aa,803,1785,2867,134,-34,-91,-154,367,-48,26,en,ads
s04,ih,472,2500,2926,95,7,-204,69,161,-160,-15,en,ads
s04,iy,382,2277,2821,35,-20,135,-0.03,-5,299,-33,en,ads
s04,uh,488,1637,2871,74,-0.8,-17,-36,121,116,-14,en,ads
s04,ih,503,1973,2883,59.204,7,-36,-27,15,17,-60,en,ads
s04,iy,314,2439,2933,100.796,104,-85,2,-60,190,42,en,ads
s04,ih,519,1767,2896,52.38,-60,-2,-30,33,62,-21,en,ads
s04,eh,569,1780,2200,98,-46,-2,164,-24,125,183,en,ads
s04,iy,530,1932,2187,50,-2,-71,-280,71,-24,-289,en,ads
s04,ih,618,2201,3004,98.443,12,151,-75,65,150,299,en,ads
s04,ih,419,2388,3165,44.764,-15,-249,-216,-14,146,-108,en,ads
s04,ah,679,1551,3060,194.154,-14,257,87,340,-37,-54,en,ads
s04,iy,378,2597,3147,55,-11,-33,60,42,-32,-232,en,ads
s04,ah,577,1767,3035,94,-39,160,-37,14,38,16,en,ads
s04,ah,607,1676,3033,90,-25,6,33,48,47,-24,en,ads
s04,ih,524,1701,2806,54,2,-21,4,64,14,75,en,ads
s04,ah,750,1731,3233,62,-30,18,16,-6,47,50,en,ads
s04,ae,859,1709,2639,120,22,55,-35,126,32,-141,en,ads
s04,uw,358,898,2738,337,17,1116,12,69,-587,-97,en,ads
s04,ih,472,2077,2722,53,34,-80,220,132,18,107,en,ads
s04,ah,437,1192,2877,27,-10,-40,3,101,-26,11,en,ads
s04,uh,763,1320,3199,71,-399,-377,-1069,91,-62,280,en,ads
s04,ih,534,1733,3300,63,-140,-211,-450,24,36,-33,en,ads
s04,ah,725,1619,3531,107,-24,-1,-201,74,52,164,en,ads
s04,ae,860,1781,3117,257,-232,235,-185,-75,-175,-350,en,ads
s04,ah,843,1539,3361,258.284,3,128,-150,70,170,387,en,ads
s04,iy,507,2519,2908,144,-3,-140,127,31,48,60,en,ads
s04,uh,607,1721,2875,91,-117,-293,-169,31,-97,-136,en,ads
s04,eh,638,1868,3083,96,-98,4,-139,31,-1,-21,en,ads
s04,iy,532,2420,3074,137,-135,77,-76,-263,-53,-172,en,ads
s04,ih,416,2416,3074,87,-4,100,368,-17,54,-14,en,ads
s04,ah,663,1686,3315,198,-166,393,-149,39,154,475,en,ads
s04,ah,738,1780,2893,74.923,21,12,10,-3,43,-31,en,ads
s04,ah,847,1766,2620,108,-11,-84,-98,77,-14,-136,en,ads
s04,ih,567,2367,3096,68,-28,-205,-168,14,-51,335,en,ads
s04,eh,527,1773,2327,58,-21,78,229,5,146,381,en,ads
s04,uw,409,2084,2699,95,-4,2,-6,27,519,54,en,ads
s04,eh,538,1238,2021,66,28,495,280,21,-258,6,en,ads
s04,ah,627,1784,3108,73,35,-175,-432,-0.9,27,-114,en,ads
s04,uw,339,2075,2745,92,33,145,-7,52,189,75,en,ads
s04,ah,524,1558,3091,35.252,-8,-8,-43,124,58,321,en,ads
s04,ah,768,1579,3362,108,-14,-4,230,90,-27,270,en,ads
s04,ah,290,1673,2489,54,2,50,-208,-59,-62,-43,en,ads
s04,eh,672,1731,2975,110,-54,-16,-4,164,64,6,en,ads
s04,iy,373,2267,2968,127,31,-431,120,-411,-126,-163,en,ads
s04,ah,544,1649,2868,45,21,18,-37,79,36,3,en,ads
s04,ah,690,1590,2744,163,-163,121,57,50,-221,-359,en,ads
s04,iy,405,2356,2894,83,-13,-51,-84,18,87,53,en,ads
s04,ao,800,1139,2715,94,-174,-65,-36,16,17,117,en,ads
s04,ah,544,1671,2814,36,-93,106,267,28,107,84,en,ads
s04,iy,466,2490,3014,80,25,-150,102,-47,272,-147,en,ads
s04,ih,552,1893,3125,32,28,130,-39,61,-27,139,en,ads
s04,ah,689,1624,2959,160,2,2,30,375,44,36,en,ads
s04,uh,509,1393,2743,42.158,11,-155,3,29,-154,-46,en,ads
s04,ih,648,1647,2794,52,-80,114,-119,-39,155,-109,en,ads
s04,ih,608,1709,3204,70,47,-139,-25,115,49,510,en,ads
s04,ah,555,1719,2907,66,-67,143,-25,48,75,-28,en,ads
s04,aa,871,1537,2635,140.317,-158,29,222,2,-25,-80,en,ads
s04,ah,782,1738,3051,46,20,9,89,45,-24,277,en,ads
s04,iy,522,2470,2861,83,-34,-670,-556,-60,84,-207,en,ads
s04,aa,887,1702,2874,90,-92,174,148,26,69,-1,en,ads
s04,ao,743,1283,2507,165,2,-428,52,43,-236,-287,en,ads
s04,ah,627,1402,2897,153,55,191,163,25,209,21,en,ads
s04,eh,722,1943,3235,116,-75,167,117,37,38,-48,en,ads
s04,ih,410,1931,3020,55,-26,-5,3,-53,-42,-16,en,ads
s04,ih,445,2578,2938,36.055,3,151,81,-6,206,-305,en,ads
s04,aa,943,1545,2522,130,-80,-141,124,80,-186,-295,en,ads
s04,ao,845,1207,2632,182,-57,-119,47,59,-345,-108,en,ads
s04,ih,711,2035,3226,65,4,-7,-46,43,100,105,en,ads
s04,ih,590,2144,2961,101,-29,-213,-102,82,98,71,en,ads
s04,iy,406,2564,3019,142.224,-23,-39,-31,30,54,155,en,ads
s04,iy,385,2726,3046,105.153,-2,-13,34,-35,-164,-496,en,ads
s04,iy,409,2765,2879,89.206,10,-35,-29,-10,249,-416,en,ads
s04,ah,501,1548,2773,138,0.4,-42,-19,-40,-181,-186,en,ads
s04,ah,488,1120,2176,40,-14,-166,55,-6,-190,283,en,ads
s04,iy,410,2052,2887,80.958,-2,354,33,32,235,3,en,ads
s04,ae,734,1769,2890,79.607,-101,73,75,32,154,140,en,ads
s04,ih,533,2105,2891,70,-76,187,-137,-20,104,-0.3,en,ads
s04,ah,668,1676,3178,25,-89,5,37,-76,66,-27,en,ads
s04,aa,773,1224,2169,126,4,209,737,31,11,221,en,ads
s04,uh,356,2268,2478,29.949,-7,173,549,22,1040,-137,en,ads
s04,eh,631,2016,3009,43,35,35,38,55,114,102,en,ads
s04,ae,902,1838,3026,82.629,-113,51,139,-21,54,81,en,ads
s04,ah,581,1564,2986,47.48,-9,-197,18,16,-105,16,en,ads
s04,ah,716,1790,3057,120,-87,62,69,126,121,18,en,ads
s04,eh,672,1730,3048,68,-77,-26,-99,14,64,60,en,ads
s04,aa,902,1548,3123,112,-98,81,162,393,596,1590,en,ads
s04,iy,563,2602,3167,154,-50,52,-146,280,34,99,en,ads
s04,ah,639,1797,3034,202,61,65,1,145,78,43,en,ads
s04,ah,540,1697,2895,80,-30,16,-14,127,135,140,en,ads
s04,iy,385,2426,2910,107,84,-384,18,49,-117,-80,en,ads
s04,eh,738,1868,3073,96,-145,404,-146,-96,309,-140,en,ads
s04,ih,696,1767,3194,53,56,-208,166,104,-296,-233,en,ads
s04,ih,651,1880,3112,62,-63,194,-72,36,71,67,en,ads
s04,ah,764,1624,2860,169,-38,72,57,178,-14,12,en,ads
s04,ah,625,1747,2957,33,-32,-97,-70,-0.5,-71,-56,en,ads
s04,aa,872,1537,3241,221,-82,189,-288,-4,-154,191,en,ads
s04,ah,378,1321,2693,73,79,-208,-107,166,79,-89,en,ads
s04,ah,774,1736,3048,128.484,679,683,391,216,461,641,en,ads
s04,ih,577,1132,2903,42,-43,-44,-59,29,42,50,en,ads
s04,ah,719,1598,2610,70,-161,154,140,-42,214,-256,en,ads
s04,aa,811,1401,3023,100,-64,2,263,57,38,-13,en,ads
s04,ah,453,1131,2992,30,23,132,119,40,119,96,en,ads
s04,ah,576,1128,2240,86.66,-64,-184,794,-108,-494,-1122,en,ads
s04,ah,673,1788,3155,46.156,-77,28,233,98,109,184,en,ads
s04,ih,400,1803,3200,43.08,90,96,88,22,60,211,en,ads
s04,eh,775,1681,3138,215,6,237,-100,54,318,49,en,ads
s04,iy,417,2507,2910,99,32,202,17,4,178,88,en,ads
s04,ah,534,1275,2783,29,12,129,118,48,210,135,en,ads
s04,ah,661,1322,2519,64,-48,-261,-80,25,-193,296,en,ads
s04,eh,775,1563,2993,51,-40,164,-69,8,183,-113,en,ads
s04,ih,571,1705,2067,90,55,-213,-415,58,-194,-1328,en,ads
s04,ih,624,1936,3202,81,-79,-21,-85,48,-32,24,en,ads
s04,ah,566,1374,2309,52,18,217,213,-9,28,356,en,ads
s04,ah,612,1716,2840,56,-26,-56,-32,90,-29,98,en,ads
s04,iy,393,2332,2813,65,-2,155,79,-11,209,-63,en,ads
s04,ah,462,1048,2606,34,-15,48,-87,-48,31,-36,en,ads
s04,ah,541,1701,2455,145,114,-113,622,87,-90,-248,en,ads
s04,ih,551,1871,2748,122,-138,-170,-3,-25,36,-45,en,ads
s04,ih,558,2012,3218,122,1,-44,-66,95,210,363,en,ads
s04,ao,638,1151,2499,95,-165,60,284,-12,-1,-491,en,ads
s04,ah,420,1425,2843,26,-35,-219,297,-6,-11,-89,en,ads
s04,ao,604,1156,3241,97,-187,-9,-1035,168,106,718,en,ads
s04,ah,436,1202,1951,39,-26,-43,319,-23,-55,583,en,ads
s04,ae,741,1617,2298,120.139,-25,6,-141,378,-320,175,en,ads
s04,ih,467,1708,2791,53,20,167,-100,143,16,-136,en,ads
s04,ah,604,1613,2900,52.921,-26,-25,-47,-34,-101,6,en,ads
s04,ae,779,1750,2776,183.797,-125,296,-21,87,-140,-295,en,ads
s04,iy,401,2407,2923,72,-52,62,91,-23,85,24,en,ads
s04,ae,748,1959,2911,106,-46,223,72,-27,100,4,en,ads
s04,iy,301,2438,2915,46,19,-30,-43,-19,110,43,en,ads
s04,ah,518,1632,2895,34.924,86,-130,-29,48,-318,-67,en,ads
s04,iy,304,2237,2954,46.521,65,23,74,27,3,119,en,ads
s04,ih,583,1913,2893,102,-18,-87,24,59,-109,248,en,ads
s04,eh,575,1713,3312,97.34,38,200,-186,-272,-396,334,en,ads
s04,aa,824,1636,3118,47,-2,-72,-46,94,48,332,en,ads
s04,eh,732,1944,3052,110,10,-78,-32,26,37,9,en,ads
s04,ah,588,1653,2973,29,-21,22,122,79,108,232,en,ads
s04,uw,396,1507,2487,58,-20,-88,-116,-38,3,-58,en,ads
s04,uh,463,1424,2803,90,9,44,-72,161,0.6,56,en,ads
s04,eh,709,2006,3160,107.715,-65,-306,-1156,2,57,-72,en,ads
s04,aa,820,1587,2694,77,-112,-56,127,33,52,164,en,ads
s04,eh,755,1892,3020,85,-28,-128,-26,13,30,6,en,ads
s04,ih,747,1756,3026,49,-40,38,143,45,154,195,en,ads
s04,uw,445,1663,2333,163,13,66,251,-56,229,-179,en,ads
s04,ih,472,1860,3062,51,-15,134,8,7,-39,30,en,ads
s04,ah,691,1488,2449,82,-46,-129,-502,31,-40,-317,en,ads
s04,ah,427,1691,2920,50,2,-693,-203,67,146,-72,en,ads
s04,iy,509,2361,2953,52,20,-108,108,24,-70,-107,en,ads
s04,eh,651,1761,3021,100,-12,24,-114,83,-23,-70,en,ads
s04,eh,511,1833,2078,58,-90,-729,-204,21,-6,-590,en,ads
s04,ae,751,1652,2968,170,-361,281,20,-134,-27,133,en,ads
s04,ah,574,1906,2984,62.93,-4,-109,-76,43,-107,21,en,ads
s04,iy,400,2435,3047,107,-16,67,-89,17,384,58,en,ads
s04,ao,747,1338,2960,112,-111,222,104,2,198,118,en,ads
s04,iy,478,2315,2875,116.492,118,-533,-86,33,64,-57,en,ads
s04,ah,758,1507,3306,226,123,68,-166,40,146,-22,en,ads
s04,iy,385,2500,3035,56,-2,67,58,23,71,21,en,ads
s04,ae,875,1589,2839,86,-44,162,-224,180,-79,-117,en,ads
s04,eh,669,2074,3076,80,-76,-938,-1103,188,1090,905,en,ads
s04,iy,411,2310,2979,53,-7,49,94,22,231,117,en,ads
s04,ih,580,1711,3156,122,-74,-243,47,40,-18,81,en,ads
s04,ah,445,1038,2872,50,10,-27,-18,82,-251,-5,en,ads
s04,ah,749,1581,2787,74.741,-57,-260,266,205,558,440,en,ads
