iteration,log_likelihood
4900,-72437.10905805108
4910,-72511.7482599404
4920,-72636.70697211837
4930,-72652.87000838023
4940,-72476.44415830812
4950,-72586.8696857968
4960,-72625.75359972379
4970,-72658.3634728145
4980,-72623.67621796955
4990,-72551.63663374785
5000,-72613.50198408045
5010,-72654.83331190827
5020,-72545.91940948344
5030,-72624.77839186441
5040,-72686.41762114462
5050,-72612.2820061117
5060,-72659.75164271148
5070,-72519.83130537327
5080,-72507.68907296156
5090,-72627.42337485474
5100,-72433.86977918682
5110,-72494.22091558603
5120,-72602.28638313245
5130,-72672.71683360547
5140,-72597.89019568799
5150,-72530.37652733403
5160,-72624.461851296
5170,-72591.26774157073
5180,-72621.52936245232
5190,-72596.75138526248
5200,-72539.66395875838
5210,-72605.4349599583
5220,-72585.47747592373
5230,-72632.57765932994
5240,-72635.89843371189
5250,-72704.78569532277
5260,-72571.27473469234
5270,-72616.3595854129
5280,-72555.57950816564
5290,-72564.07898841782
5300,-72621.00941357648
5310,-72553.18346882676
5320,-72516.46756494965
5330,-72614.72483030682
5340,-72708.19420468592
5350,-72601.58728546379
5360,-72640.5298261655
5370,-72511.95100511225
5380,-72530.39614425437
5390,-72569.56802413115
5400,-72513.39800127095
5410,-72579.59724479094
5420,-72521.59752222487
5430,-72517.89850493768
5440,-72540.72492476694
5450,-72547.6918165582
5460,-72646.26144254114
5470,-72495.55751348277
5480,-72517.87091304647
5490,-72604.13762703618
5500,-72546.46323130516
5510,-72555.73041048697
5520,-72549.14414231364
5530,-72579.46607903502
5540,-72549.13753313619
5550,-72397.145902335
5560,-72515.90726803475
5570,-72651.87307853063
5580,-72611.07755574817
5590,-72548.63706218444
5600,-72525.36792151634
5610,-72557.8459990606
5620,-72435.33727305883
5630,-72550.07077489684
5640,-72494.53327676744
5650,-72603.02196800336
5660,-72545.64048771479
5670,-72565.03483887561
5680,-72354.40780435577
5690,-72544.71570404648
5700,-72523.12081872215
5710,-72474.87440546328
5720,-72555.38942025605
5730,-72534.91880162222
5740,-72527.04906239039
5750,-72617.55029661537
5760,-72566.58013579686
5770,-72451.03858467929
5780,-72534.69217474015
5790,-72501.40881049591
5800,-72530.03759144388
5810,-72520.55208206373
5820,-72576.46918102297
5830,-72499.26537981683
5840,-72604.6662370562
5850,-72521.84934327722
5860,-72512.47542384689
5870,-72490.11529861101
5880,-72557.96623461608
5890,-72560.1896559845
5900,-72593.06352270412
