iteration,log_likelihood
6490,-80802.94737178323
6500,-80302.03599840286
6510,-80431.03289478108
6520,-80597.10704069135
6530,-80340.41019977684
6540,-80360.44854137165
6550,-80697.40841700375
6560,-80558.44661735102
6570,-80669.61466693232
6580,-80664.97359473548
6590,-80060.0036528969
6600,-79790.72106311462
6610,-79756.62279192782
6620,-80120.01029841426
6630,-80319.6195618057
6640,-80079.43968008953
6650,-79828.91766140373
6660,-79819.53092236762
6670,-79742.97683635437
6680,-79776.24209244258
6690,-79910.01587610091
6700,-79851.50888958425
6710,-79868.71819208843
6720,-79683.10138325745
6730,-79788.48858288319
6740,-79459.68173167821
6750,-79879.82783976966
6760,-79808.88410460224
6770,-79843.3130776413
6780,-79475.30426385373
6790,-79562.77470193605
6800,-79644.67703748109
6810,-79658.81836892104
6820,-79020.07984236952
6830,-79131.44545271089
6840,-79064.10522781145
6850,-79234.54411843236
6860,-79030.52416634682
6870,-79048.56616605545
6880,-79144.51923323893
6890,-79049.20293975266
6900,-78774.92927944251
6910,-78652.76111563608
6920,-78807.318242273
6930,-78691.83120427038
6940,-78831.78982564091
6950,-79076.57612270236
6960,-79043.67535022003
6970,-78975.37988295637
6980,-78858.84299226016
6990,-79106.12830785109
7000,-78812.23527276758
7010,-79048.44877125249
7020,-78950.60993963454
7030,-78781.17442828769
7040,-78851.79324348383
7050,-78323.1848270736
7060,-78399.62769539809
7070,-78414.77023180322
7080,-78674.07434596343
7090,-78451.16068830948
7100,-78607.41372892572
7110,-78562.57241246813
7120,-78351.28837331341
7130,-78514.7289978046
7140,-78685.65901558072
7150,-78423.19382143016
7160,-78336.28926623019
7170,-78654.2441201602
7180,-78331.79955243124
7190,-78031.10262441603
7200,-78203.4314270245
7210,-78087.33050547737
7220,-77857.38569727173
7230,-77736.89999546703
7240,-77740.24290138762
7250,-77645.20495419302
7260,-77642.3531633924
7270,-77712.69990019618
7280,-77736.47939867845
7290,-78066.88228767898
7300,-78020.53394172125
7310,-78056.1231026447
7320,-77714.44859057856
7330,-77747.34102992396
7340,-77086.8701554135
7350,-77227.56857578881
7360,-77450.47117515086
7370,-77476.57162733699
7380,-77587.84101229839
7390,-77544.7893996523
7400,-77049.81353590083
7410,-77190.02367506313
7420,-77123.09931418239
7430,-77366.333513375
7440,-77363.94763032108
7450,-77042.38206128318
7460,-76772.9869948804
7470,-76747.32048187406
7480,-76929.65703289026
7490,-77000.0509390506
7500,-77227.21810156741
7510,-77104.14990119709
7520,-77179.86606984882
7530,-76722.24850223103
7540,-76654.47325645496
7550,-76427.68426141521
7560,-77052.13340463897
7570,-76805.49371634935
7580,-76813.72093124865
7590,-77102.39085646436
7600,-76593.30589201159
7610,-76626.50702815596
7620,-76570.56757585974
7630,-76709.83615511429
7640,-76596.1149214652
7650,-76588.21755427282
7660,-76852.02474959216
7670,-76462.96728985486
7680,-76295.14336697888
7690,-76720.60919402972
7700,-76685.31069620299
7710,-76445.86191247155
7720,-76639.52288858918
7730,-76495.61040344313
7740,-76431.86110687394
7750,-76372.02551512637
7760,-75961.19984497227
7770,-75964.77532749687
7780,-76010.18138947137
7790,-75885.1142927874
7800,-75964.63087532864
7810,-75645.48637243395
7820,-75505.46795917233
7830,-75008.10150331247
7840,-75177.94460844307
7850,-74858.09117865592
7860,-74789.18464856323
7870,-74756.14344658738
7880,-74591.05462845403
7890,-74459.5799255246
7900,-74759.98007326719
7910,-74634.60609116005
7920,-74055.82329510797
7930,-74201.65707517316
7940,-73994.51245461334
7950,-73864.51431085849
7960,-73778.10031695299
7970,-73498.14123395114
7980,-73451.88820768482
7990,-73470.0646545424
8000,-73569.66767405809
8010,-73713.18464753684
8020,-73800.59678886455
8030,-73743.59922615423
8040,-73848.11565556079
8050,-73991.82848272243
8060,-73690.79439268081
8070,-73548.51482594524
8080,-73647.36057010457
8090,-73471.60157080702
8100,-73654.64629333936
8110,-73745.52092178653
8120,-73537.79503547528
8130,-73699.65384403084
8140,-73555.61231088692
8150,-73548.47641692946
8160,-73839.6647567076
8170,-73621.90065744401
8180,-73327.07644236885
8190,-73358.69497897691
8200,-73128.36219113602
8210,-73147.71415024641
8220,-73476.87723935946
8230,-73340.36345412275
8240,-73298.93489049996
8250,-73105.34068415378
8260,-73207.50778917148
8270,-72940.61655490188
8280,-73309.84092097098
8290,-73369.25595794583
8300,-73194.60739638118
8310,-73277.50838814292
8320,-73310.28860811186
8330,-73315.79526450427
8340,-73252.52327096056
8350,-73259.98736346186
8360,-73261.96312681385
8370,-73238.00205006772
8380,-73239.72088188205
8390,-73382.15502408428
8400,-73323.72454280761
8410,-73211.37254648384
8420,-73430.65268378679
8430,-73242.78674660382
8440,-73263.94706923138
8450,-73486.67552795156
8460,-73577.0066680143
8470,-73546.78026836223
8480,-73295.6686398355
8490,-73293.1663473888
8500,-73467.7009949389
8510,-73210.53517244331
8520,-73150.10114497333
8530,-73088.1269948431
8540,-73003.43510212314
8550,-73132.11029487
8560,-73363.33763342293
8570,-73028.45386895526
8580,-73032.08092191216
8590,-72805.89185481782
8600,-72839.61944019046
8610,-73350.04022733631
8620,-73368.53352265473
8630,-73339.75620421335
8640,-73089.7430839366
8650,-73099.97270010486
8660,-73129.56236171091
8670,-73100.70216096938
8680,-72886.51089734565
8690,-73125.90600686429
8700,-72946.42224514815
8710,-72915.84674478073
8720,-73095.80879752173
8730,-72779.6310250466
8740,-72846.21604418076
8750,-73062.59062661942
8760,-73087.95922824845
8770,-73172.88456236426
8780,-73098.53782609687
8790,-73297.91906210809
8800,-72981.85353986203
8810,-72994.80824877656
8820,-72910.99129972512
8830,-73008.03244263658
8840,-73199.72553697583
8850,-73298.24501909487
8860,-73221.08350129335
8870,-73169.17214384084
8880,-73477.73128862117
8890,-73276.4553239659
8900,-73154.07632119487
8910,-72997.16941862213
8920,-73059.32899562291
8930,-73116.46457100118
8940,-73203.27368607152
8950,-73177.18409156275
8960,-73171.8586612632
8970,-73096.44497040479
8980,-73152.56911128253
8990,-73080.14748846147
9000,-72958.34489887004
9010,-72867.30553020256
9020,-72845.8182661839
9030,-72748.7570554072
9040,-72780.28422588207
9050,-72677.69233799075
9060,-72942.18356925523
9070,-72819.7925182059
9080,-72874.95180256481
9090,-72738.07336125348
9100,-72496.94502224507
9110,-72616.68546980248
9120,-72780.08062539654
9130,-72767.36395066547
9140,-72728.15146349199
9150,-72738.48277609261
9160,-73087.92329240472
9170,-73319.09840269014
9180,-72936.59063764002
9190,-73070.62875820872
9200,-73262.23230420085
9210,-72946.59552217746
9220,-73267.51002140026
9230,-73179.91546823237
9240,-73337.39339555254
9250,-73292.54787720765
9260,-73018.46492582565
9270,-73181.96237147876
9280,-72887.54033541816
9290,-72770.29149394308
9300,-72934.58314372798
9310,-72822.00056582347
9320,-72924.27700244082
9330,-73009.87405495168
9340,-73138.15838501819
9350,-72961.78287154058
9360,-72986.64612907488
9370,-73332.91541021978
9380,-73172.41555671571
9390,-73009.09279319417
9400,-72884.72757493645
9410,-72682.16490047514
9420,-73096.89263493786
9430,-73075.34751394074
9440,-73315.4539231888
9450,-73538.06345468093
9460,-73311.89967177967
9470,-73110.8261890647
9480,-73002.96973248447
9490,-72953.71464426706
9500,-72817.8587346169
9510,-72957.11763840703
9520,-72989.60268599575
9530,-73090.23244520291
9540,-73061.01044634127
9550,-72798.7734777536
9560,-73198.9303787427
9570,-73288.47464907056
9580,-73214.0730315632
9590,-73410.32639510122
9600,-73339.58528110318
9610,-73274.77868578999
9620,-73075.95456842476
9630,-72855.28919553568
9640,-72965.25124508786
9650,-72992.0464201352
9660,-73094.31704502879
9670,-72989.17063144097
9680,-73080.9950483772
9690,-72930.40782209487
9700,-73034.9387832506
9710,-73276.15457354933
9720,-73159.73313442734
9730,-72884.8832236703
9740,-72667.69437446352
9750,-72753.17310364466
9760,-72974.5693763529
9770,-73030.6946104443
9780,-73136.42472110467
9790,-72975.01058785373
9800,-73207.07047832533
9810,-72877.719840435
9820,-72984.47717136223
9830,-73073.47876091654
9840,-73136.33881960258
9850,-73012.27593664138
9860,-73204.82900033044
9870,-72723.78691025557
9880,-73156.33165583474
9890,-73179.07903609313
9900,-72945.834572119
9910,-72999.62527863322
9920,-73221.00811104091
9930,-73167.36719981297
9940,-73157.36643116192
9950,-73258.02720798159
9960,-73029.40223706495
9970,-73294.67328514022
9980,-73256.60200897063
9990,-73508.57687672378
