,f1,f2,vowel,learned_cat
449,620.2469224320752,1194.3907427657537,ao,1
450,540.2736691299069,1610.6544828817953,ah,0
451,652.0241553973842,2087.103735085744,ih,1
452,507.0538276262498,2052.410309291724,eh,1
453,901.1209991651983,1438.1541287528432,aa,0
454,466.31317182119176,2893.115366267942,ih,2
455,498.05028369628997,1807.1918723084898,uw,2
456,367.7172778915702,1847.5982365860352,ih,2
457,526.7932982659397,2001.9508534207478,ih,2
458,558.9720515554109,2330.356618160402,ih,2
459,589.5045097712858,1891.5902138351858,ih,0
460,565.0422862281639,1678.023478395882,eh,0
461,546.4810415112105,1779.2282783344708,ih,1
462,512.0621512263385,1617.3557051839566,ah,1
463,924.5467354540344,1199.3253432121296,aa,1
464,642.775072165573,1019.5330650838223,ah,1
465,795.0052964928503,1265.723774785849,ao,0
466,762.5076210496304,1517.6288597705964,ah,1
467,588.1137888800282,2166.261828636021,ih,2
468,814.4706239799659,1736.9049832830353,ae,1
469,730.8832555629554,1922.5386487018925,ae,1
470,901.6451360156683,1638.1091897608474,aa,0
471,524.5429223060148,2135.76861630491,eh,2
472,398.12569769268,1882.7278910810521,uw,0
473,691.261928417447,1871.593758601595,eh,0
474,584.828550198764,1517.582143977794,uh,2
475,331.4090847072507,1453.6488094945053,uh,1
476,494.21363848691954,2468.250506526046,iy,2
477,334.12666352158476,2084.882433608606,uh,2
478,418.76151753650805,2269.4333326577116,iy,2
479,923.9938601380377,1573.9687244812394,ah,1
480,522.0016651911111,2995.9939950046437,iy,2
481,864.077989611486,1347.171404520206,aa,0
482,548.1237899400248,1642.0301046149098,ah,2
483,469.14382726500844,1736.9190184030276,eh,1
484,678.1843415981471,2218.068968143243,ih,0
485,425.4969870624384,2771.1611952327326,iy,2
486,405.39640312642115,1738.475559288943,ih,1
487,813.2627569986032,1868.104057146221,eh,0
488,1029.1978671017014,1628.4948283005097,aa,1
489,307.57307497175276,2653.0588193957883,iy,2
490,543.7903497098234,1854.1296943184393,uh,1
491,392.59282018219176,1572.0421215290694,ah,2
492,708.2746487903746,2521.7068079450673,eh,2
493,845.7306909377578,1587.2865682876243,ae,0
494,407.61306915875434,1661.2759409271864,ih,2
495,608.0985459914237,2036.0717631492778,ih,1
496,707.9633009071823,1658.0389410689488,ae,0
497,490.83395181467415,1080.1962060857416,ao,2
498,889.4997707973919,965.342260664304,ah,0
499,519.6700694805811,2123.005282460099,ah,0
500,580.3651107924657,1816.2966644489773,uw,0
501,504.39250163167736,1927.6453966089202,ah,2
502,576.3959693611803,1246.8605980098705,uh,1
503,506.7506050692666,2481.602572052304,ih,2
504,338.4380094218749,2649.221565363175,ih,2
505,564.3550046122797,1953.5460257142972,eh,2
506,617.6851827382573,1746.6866588907665,eh,1
507,432.5074181203645,1893.7453590889208,ih,2
508,478.8169077504599,1662.3656143361907,ae,1
509,609.7290471881292,1820.331941400932,ih,0
510,464.9510838477702,2201.4129882767356,iy,2
511,545.8019594708243,2088.7675050588236,ih,0
512,1027.1307561553958,1371.767320204436,aa,1
