,f1,f2,vowel,learned_cat
196,464.681118692368,1624.9379217289247,e,1
197,810.8818471440281,2077.172942739711,e,3
198,666.3401554620949,1976.9011951128866,a,2
199,373.04486204807324,2283.531174421314,e,0
200,605.8479794983656,2622.6043384083596,e,2
201,199.19518916760023,1303.2005851663323,o,1
202,443.7870626910738,2739.388792614413,i,2
203,367.34293235341966,2429.9501214546126,e,2
204,521.0229894640145,889.8455001225284,u,1
205,587.1553597910072,1481.0427070760425,e,3
206,584.9017782780901,1456.6531347426119,o,1
207,422.3305973061294,2091.886994683945,e,2
208,761.1727143528234,1590.9479921553948,a,1
209,767.9858233551166,1655.3980435403514,a,3
210,397.7063408750781,2612.9296635462456,i,0
211,351.5702364769586,2584.78100276707,i,0
212,478.2629639754344,2337.2917724621157,e,0
213,600.2420980343823,1670.5242877450685,a,3
214,340.1360584444477,2660.838569351142,i,0
215,935.9158281030248,1885.1493035200522,a,3
216,692.7408560463773,1490.4100725662472,e,1
217,630.6484572149079,2435.3296253446297,e,2
218,387.4933025907893,2334.169565661747,i,0
219,915.9964331022729,2346.22537744264,a,2
220,583.4116975598316,1873.6070075301861,e,3
221,571.5859978466609,957.2198040323613,o,1
222,656.4902663811574,1676.4596429782177,a,2
223,794.904470060445,1468.9584056303827,a,1
224,514.3526533918878,1965.07203419292,a,3
225,711.4926361640739,1532.852956773008,a,2
226,474.96164888162036,2617.411717583208,e,2
227,553.0172339415969,1073.6618408879792,o,1
228,543.4669677482251,1802.6279938031428,e,1
229,522.3456704901694,929.6928386341654,o,1
230,652.2183789411877,1835.9331461598097,a,2
231,457.86685033183306,2348.8940833164415,i,0
232,546.7516179745014,1373.4570602427623,o,1
233,544.0420495037414,2072.509763914057,e,2
234,475.06669028357743,1109.8620477601685,o,1
235,254.5466639128988,1809.5211317642277,e,3
236,666.3845062137816,1492.768682876698,a,1
237,573.5814050243622,2245.0354936460894,e,2
238,677.1344352074145,1202.3902709131432,o,1
239,568.4279304812503,2084.233419443299,e,2
240,863.6960050852363,1461.134006314188,a,3
241,246.57521172686086,1961.8070825311552,e,1
242,303.37519515966096,1862.7389004510032,e,1
243,625.3202133740541,1795.542111612704,o,2
244,581.39169795707,1147.8248626195664,o,1
245,787.4739070580148,1957.1570171014364,a,2
246,775.4903694732623,1760.3790588503693,a,3
247,241.22631950871187,1375.220123559385,o,1
248,844.2198210876503,1199.2686710629418,a,1
249,690.2263244932761,1775.460229835695,a,2
250,571.2495387674323,2408.710983164847,e,2
251,452.988735749606,2549.943963244631,i,2
252,532.0300143824153,2235.8043164139594,e,2
253,415.9196760006907,1451.6187745685056,o,1
254,515.7086307978917,1268.868298369005,e,1
255,344.75752865376757,1793.8595070153617,i,3
256,386.4094009860289,1677.5511780922118,o,2
257,310.2413725048989,2088.0046283135134,i,2
258,908.3024062004561,1538.6558608830549,a,3
259,408.43034748943853,2817.1953208619743,i,2
260,725.7542603474749,2273.5271989138455,e,2
261,354.0971279992897,3020.8632981250908,i,0
262,426.2865678290342,1565.0506022632449,a,1
263,436.2365104765995,2490.5826569810806,i,0
264,542.2842794384867,1204.0765823073293,o,1
265,627.7601011735853,1897.1639425471128,a,3
266,833.7131080916993,1245.016266428967,o,1
267,681.2825288591131,2212.165916322156,a,2
268,872.1865386445741,1356.9350384620082,a,3
269,320.1699322918203,1706.1108811608349,u,2
270,672.5807757888775,1955.4606118571635,a,2
271,719.7077599263222,1835.4106925864653,a,3
272,364.66325986434174,333.67426482689586,u,1
