,speaker,vowel,f1,f2,f3,duration,df1_on,df2_on,df3_on,df1_off,df2_off,df3_off,language,register,z_f1,z_f2,learned_cats
1339,Maddy2,e,287,2029,2711,120.0,184.0,-205.0,31.0,-574.0,-630.0,-207.0,sp,ids,-2.0148369955231105,0.7850977145823446,1
1340,Maddy2,o,643,1010,2764,250.0,30.0,30.0,-444.0,39.0,-139.0,54.0,sp,ids,0.2067398668417788,-1.192417608105889,0
1341,Maddy2,i,492,2030,2870,40.0,16.0,63.0,-522.0,17.0,32.0,39.0,sp,ids,-0.7355581843298457,0.7870383576860621,1
1342,Maddy2,a,690,1890,2971,70.0,-39.0,83.0,42.0,24.0,141.0,84.0,sp,ids,0.5000379357495031,0.5153483231655983,2
1343,Maddy2,a,681,1176,2592,80.0,-91.0,-62.0,62.0,53.0,74.0,313.0,sp,ids,0.4438744757458963,-0.8702708528887676,2
1344,Maddy2,a,801,1329,2020,130.0,-27.0,-74.0,9.0,141.0,346.0,43.0,sp,ids,1.1927206091273197,-0.5733524580199749,0
1345,Maddy2,e,546,1471,2886,80.0,49.0,353.0,-58.0,49.0,77.0,189.0,sp,ids,-0.3985774243082051,-0.2977811372920758,2
1346,Maddy2,a,782,1381,2777,120.0,20.0,136.0,22.0,208.0,100.0,-21.0,sp,ids,1.074153304675261,-0.4724390166266597,2
1347,Maddy2,e,505,2086,3067,90.0,-7.0,-917.0,-450.0,44.0,35.0,142.0,sp,ids,-0.6544331865468581,0.8957143714942477,2
1348,Maddy2,o,530,2843,3753,90.0,19.0,-87.0,-215.0,28.0,395.0,725.0,sp,ids,-0.4984235754257282,2.3647812010084706,1
1349,Maddy2,a,562,1310,2996,80.0,-8.0,75.0,43.0,42.0,191.0,124.0,sp,ids,-0.298731273190682,-0.6102246769906093,2
1350,Maddy2,i,715,1744,2541,30.0,351.0,639.0,1035.0,321.0,-197.0,134.0,sp,ids,0.6560475468706329,0.2320144300228287,2
1351,Maddy2,a,725,1692,2736,60.0,15.0,-269.0,-75.0,197.0,25.0,72.0,sp,ids,0.7184513913190849,0.1311009886295136,2
1352,Maddy2,i,510,2621,3300,110.0,36.0,86.0,-423.0,112.0,16.0,29.0,sp,ids,-0.6232312643226321,1.9339584319831635,1
1353,Maddy2,i,450,1223,2546,50.0,59.0,248.0,-92.0,-0.4,-941.0,-523.0,sp,ids,-0.997654331013344,-0.7790606270140404,2
1354,Maddy2,a,653,1339,2169,100.0,14.0,-76.0,146.0,193.0,831.0,-18.0,sp,ids,0.2691437112902308,-0.5539460269827989,2
1355,Maddy2,e,452,1061,2563,110.0,37.0,1416.0,1072.0,42.0,163.0,100.0,sp,ids,-0.9851735621236536,-1.0934448098162914,0
1356,Maddy2,i,429,1390,2891,50.0,41.0,-886.0,35.0,-66.0,-687.0,-64.0,sp,ids,-1.1287024043550928,-0.4549732286932014,2
1357,Maddy2,i,383,869,2761,80.0,10.0,105.0,121.0,-24.0,73.0,46.0,sp,ids,-1.415760088817972,-1.4660482857300705,2
1358,Maddy2,o,746,1357,3038,80.0,-10.0,6.0,-36.0,104.0,15.0,32.0,sp,ids,0.8494994646608339,-0.5190144511158822,2
1359,Maddy2,e,663,1730,2830,90.0,-36.0,-122.0,131.0,84.0,-2.0,-199.0,sp,ids,0.3315475557386828,0.2048454265707824,2
1360,Maddy2,o,567,1233,2980,100.0,-4.0,-59.0,-72.0,89.0,43.0,78.0,sp,ids,-0.2675293509664559,-0.7596541959768645,0
1361,Maddy2,e,549,2166,2903,170.0,8.0,-427.0,-134.0,12.0,61.0,92.0,sp,ids,-0.3798562709736695,1.0509658197916556,1
1362,Maddy2,o,429,1110,2827,100.0,53.0,42.0,296.0,106.0,7.0,-93.0,sp,ids,-1.1287024043550928,-0.9983532977341292,0
1363,Maddy2,e,652,666,2311,30.0,-119.0,145.0,-15.0,92.0,-439.0,17.0,sp,ids,0.2629033268453856,-1.8599988357847432,2
1364,Maddy2,e,608,2023,2645,90.0,-22.0,223.0,178.0,50.0,756.0,39.0,sp,ids,-0.0116735887278029,0.773453855960039,2
1365,Maddy2,o,637,1153,2232,100.0,-135.0,-173.0,412.0,17.0,-276.0,-153.0,sp,ids,0.1692975601727076,-0.9149056442742723,2
1366,Maddy2,i,533,2714,3344,70.0,24.0,74.0,-431.0,77.0,50.0,202.0,sp,ids,-0.4797024220911926,2.1144382406289,1
1367,Maddy2,o,559,1381,2751,70.0,3.0,-86.0,180.0,-25.0,2.0,70.0,sp,ids,-0.3174524265252175,-0.4724390166266597,2
1368,Maddy2,e,465,1443,2779,30.0,49.0,-25.0,-56.0,20.0,-24.0,40.0,sp,ids,-0.904048564340666,-0.3521191441961686,2
1369,Maddy2,i,431,2840,3337,120.0,93.0,6.0,-46.0,-6.0,95.0,448.0,sp,ids,-1.1162216354654029,2.3589592716973176,1
1370,Maddy2,o,847,1785,2901,110.0,-149.0,-525.0,13.0,129.0,131.0,74.0,sp,ids,1.4797782935901986,0.3115807972752503,1
1371,Maddy2,e,609,2092,2964,110.0,-26.0,-611.0,-451.0,112.0,179.0,342.0,sp,ids,-0.0054332042829577,0.9073582301165534,1
1372,Maddy2,o,538,1583,2822,30.0,-28.0,-226.0,28.0,8.0,412.0,198.0,sp,ids,-0.4485004998669666,-0.0804291096757047,2
1373,Maddy2,e,411,1570,2904,30.0,76.0,-290.0,-164.0,88.0,-304.0,-230.0,sp,ids,-1.2410293243623065,-0.1056574700240335,2
1374,Maddy2,u,538,1115,2733,70.0,-6.0,95.0,293.0,-324.0,-1152.0,-218.0,sp,ids,-0.4485004998669666,-0.9886500822155412,0
1375,Maddy2,a,738,1322,2523,80.0,-20.0,-47.0,187.0,59.0,92.0,-11.0,sp,ids,0.7995763891020724,-0.5869369597459981,2
1376,Maddy2,a,907,1473,2408,220.0,-37.0,-33.0,-54.0,430.0,-372.0,-888.0,sp,ids,1.8542013602809104,-0.2938998510846406,0
1377,Maddy2,e,442,2020,3418,50.0,-72.0,-225.0,-1402.0,69.0,900.0,1359.0,sp,ids,-1.0475774065721053,0.7676319266488861,2
1378,Maddy2,o,503,1480,2476,30.0,-7.0,95.0,-72.0,15.0,-258.0,-126.0,sp,ids,-0.6669139554365485,-0.2803153493586174,2
1379,Maddy2,e,420,1790,2905,30.0,45.0,-252.0,-90.0,84.0,-198.0,-66.0,sp,ids,-1.1848658643586998,0.3212840127938383,2
1380,Maddy2,u,446,1163,2846,50.0,57.0,31.0,-21.0,97.0,-1146.0,-412.0,sp,ids,-1.0226158687927247,-0.8954992132370964,2
1381,Maddy2,a,718,1280,2641,90.0,-64.0,-26.0,68.0,18.0,113.0,-24.0,sp,ids,0.6747687002051685,-0.6684439701021373,0
1382,Maddy2,a,852,1379,2827,230.0,5.0,37.0,-171.0,252.0,99.0,475.0,sp,ids,1.5109802158144248,-0.476320302834095,3
1383,Maddy2,e,542,2199,3077,180.0,26.0,43.0,-75.0,59.0,349.0,94.0,sp,ids,-0.4235389620875858,1.1150070422143363,1
1384,Maddy2,e,452,1459,2805,50.0,8.0,151.0,189.0,27.0,-263.0,-129.0,sp,ids,-0.9851735621236536,-0.321068854536687,2
1385,Maddy2,e,577,1959,2821,80.0,0.7,7.0,26.0,197.0,35.0,-534.0,sp,ids,-0.205125506518004,0.6492526973221127,2
1386,Maddy2,a,510,2000,2837,30.0,212.0,54.0,-159.0,56.0,-102.0,-208.0,sp,ids,-0.6232312643226321,0.7288190645745342,2
1387,Maddy2,e,449,2325,2739,70.0,37.0,-75.0,20.0,-25.0,257.0,34.0,sp,ids,-1.003894715458189,1.359528073282754,2
1388,Maddy2,i,398,1878,2829,30.0,-25.0,-102.0,-191.0,29.0,104.0,-19.0,sp,ids,-1.322154322145294,0.492060605920987,2
1389,Maddy2,e,428,2028,2900,30.0,16.0,-111.0,117.0,59.0,-53.0,-196.0,sp,ids,-1.1349427887999382,0.783157071478627,2
1390,Maddy2,e,605,2014,2977,50.0,-25.0,-25.0,-22.0,-4.0,-24.0,12.0,sp,ids,-0.0303947420623385,0.7559880680265806,2
1391,Maddy2,i,430,819,2367,30.0,36.0,1392.0,-5.0,21.0,-26.0,6.0,sp,ids,-1.1224620199102475,-1.5630804409159504,0
1392,Maddy2,i,444,2465,3492,50.0,35.0,193.0,-473.0,111.0,183.0,-369.0,sp,ids,-1.035096637682415,1.6312181078032175,1
1393,Maddy2,o,499,1471,3174,50.0,12.0,24.0,-161.0,75.0,-61.0,63.0,sp,ids,-0.6918754932159292,-0.2977811372920758,2
1394,Maddy2,i,607,2287,3003,30.0,47.0,-21.0,-27.0,-501.0,-643.0,-396.0,sp,ids,-0.0179139731726481,1.285783635341485,2
1395,Maddy2,i,479,2795,2993,50.0,48.0,4.0,-68.0,74.0,2201.0,208.0,sp,ids,-0.8166831821128332,2.2716303320300257,2
1396,Maddy2,o,603,1455,2809,30.0,-78.0,27.0,-165.0,45.0,-31.0,3.0,sp,ids,-0.0428755109520289,-0.3288314269515574,2
1397,Maddy3,e,510,1894,2688,120.0,-28.0,302.0,301.0,26.0,562.0,219.0,sp,ids,-0.569345070593962,0.3398710203000056,1
1398,Maddy3,u,436,887,2795,290.0,43.0,765.0,103.0,-18.0,-222.0,-6.0,sp,ids,-0.943542450052988,-1.6577868983157276,0
1399,Maddy3,a,693,1738,2678,90.0,-69.0,81.0,-5.0,75.0,305.0,139.0,sp,ids,0.3560349353655211,0.0304026634935961,2
1400,Maddy3,a,665,1867,2750,100.0,48.0,-154.0,-62.0,67.0,-222.0,68.0,sp,ids,0.2144467377323761,0.2863091893142809,2
1401,Maddy3,a,688,1570,2481,150.0,-21.0,350.0,331.0,47.0,354.0,-233.0,sp,ids,0.3307513286453167,-0.302870951528691,0
1402,Maddy3,a,533,1207,2646,30.0,22.0,-13.0,-82.0,26.0,-12.0,-182.0,sp,ids,-0.4530404796810215,-1.02298001255899,2
1403,Maddy3,a,834,1529,2426,280.0,-20.0,-86.0,82.0,123.0,-199.0,-41.0,sp,ids,1.069032644875287,-0.384205583766273,0
1404,Maddy3,o,536,1004,2782,240.0,-26.0,-10.0,95.0,-36.0,23.0,524.0,sp,ids,-0.4378703156488988,-1.4256856307109202,0
1405,Maddy3,i,313,1322,2967,90.0,219.0,-505.0,-136.0,-232.0,-1142.0,82.0,sp,ids,-1.5655191753700175,-0.7948462879901625,2
1406,Maddy3,a,726,1865,2802,80.0,-127.0,95.0,97.0,-259.0,7.0,104.0,sp,ids,0.5229067397188706,0.2823416462783013,2
1407,Maddy3,o,490,1131,2983,70.0,-69.0,299.0,-363.0,25.0,20.0,118.0,sp,ids,-0.6704794974747799,-1.173746647926215,0
1408,Maddy3,i,342,1308,2617,30.0,42.0,-116.0,242.0,46.0,-122.0,-92.0,sp,ids,-1.4188742563928318,-0.8226190892420198,2
1409,Maddy3,a,535,1025,2668,110.0,-21.0,94.0,87.0,10.0,-67.0,-271.0,sp,ids,-0.4429270369929397,-1.3840264288331343,0
1410,Maddy3,e,521,1081,2550,30.0,155.0,399.0,219.0,6.0,-361.0,130.0,sp,ids,-0.5137211358095122,-1.2729352238257057,0
1411,Maddy3,o,798,1690,2807,30.0,6.0,-160.0,-213.0,3.0,-59.0,-14.0,sp,ids,0.8869906764898148,-0.0648183693699145,2
1412,Maddy3,o,585,2027,2837,30.0,1.0,12.0,-11.0,85.0,76.0,48.0,sp,ids,-0.1900909697908951,0.6037126321926496,2
1413,Maddy3,e,841,1521,2952,30.0,-6.0,-34.0,84.0,52.0,-210.0,244.0,sp,ids,1.1044296942835732,-0.4000757559101914,2
1414,Maddy3,e,726,1200,2350,50.0,-35.0,702.0,-284.0,86.0,-328.0,-17.0,sp,ids,0.5229067397188706,-1.0368664131849186,2
1415,Maddy3,u,942,2043,3064,30.0,-52.0,156.0,-177.0,-80.0,144.0,350.0,sp,ids,1.6151585500317032,0.6354529764804865,1
1416,Maddy3,o,972,1864,2692,30.0,243.0,-431.0,-151.0,6.0,-20.0,-87.0,sp,ids,1.76686019035293,0.2803578747603115,1
1417,Maddy3,o,564,1116,2830,160.0,-34.0,66.0,42.0,44.0,112.0,-81.0,sp,ids,-0.2962821180157538,-1.2035032206960623,0
1418,Maddy3,a,599,1127,2794,30.0,-48.0,7.0,32.0,-49.0,-53.0,-85.0,sp,ids,-0.1192968709743226,-1.1816817339981744,2
1419,Maddy3,i,689,1291,2726,30.0,9.0,76.0,-60.0,-83.0,73.0,67.0,sp,ids,0.3358080499893576,-0.8563432050478464,2
1420,Maddy3,a,813,1424,2652,70.0,-14.0,-0.5,118.0,9.0,131.0,-82.0,sp,ids,0.9628414966504282,-0.5925015931552025,2
1421,Maddy3,i,444,2518,2962,30.0,20.0,-110.0,40.0,31.0,170.0,108.0,sp,ids,-0.9030886793006608,1.5777444475256437,2
1422,Maddy3,e,400,2102,2788,190.0,18.0,319.0,-51.0,-188.0,41.0,-142.0,sp,ids,-1.12558441843846,0.7524954960418849,1
1423,Maddy3,e,601,2011,3146,30.0,-68.0,-44.0,-79.0,-75.0,17.0,388.0,sp,ids,-0.1091834282862408,0.5719722879048127,2
1424,Maddy3,e,642,1897,2854,30.0,-65.0,-117.0,-131.0,-44.0,46.0,-9.0,sp,ids,0.0981421468194356,0.345822334853975,2
1425,Maddy3,e,518,1946,2798,40.0,-45.0,-134.0,-46.0,-19.0,21.0,125.0,sp,ids,-0.5288912998416349,0.4430271392354754,2
1426,Maddy3,u,583,1755,2782,220.0,-135.0,-206.0,132.0,113.0,-354.0,-608.0,sp,ids,-0.2002044124789769,0.0641267792994227,1
1427,Maddy3,o,1056,1407,2608,80.0,-97.0,-149.0,114.0,400.0,247.0,443.0,sp,ids,2.1916247832523648,-0.6262257089610291,1
1428,Maddy3,a,628,1446,2562,220.0,2.0,-112.0,-62.0,10.0,102.0,118.0,sp,ids,0.0273480480028632,-0.5488586197594267,0
1429,Maddy3,i,605,1238,3001,30.0,0.9,2.0,-14.0,2.0,11.0,34.0,sp,ids,-0.0889565429100773,-0.961483095501306,2
1430,Maddy3,o,591,1190,2880,30.0,2.0,6.0,5.0,2.0,3.0,27.0,sp,ids,-0.1597506417266497,-1.0567041283648166,2
1431,Maddy3,a,436,1530,2767,40.0,2.0,30.0,41.0,0.3,-60.0,-33.0,sp,ids,-0.943542450052988,-0.3822218122482832,2
1432,Maddy3,e,448,1618,2728,80.0,-0.2,25.0,25.0,6.0,31.0,-19.0,sp,ids,-0.8828617939244973,-0.2076499186651804,2
1433,Maddy3,a,497,1029,2666,30.0,-15.0,-35.0,-152.0,2.0,25.0,-29.0,sp,ids,-0.6350824480664936,-1.3760913427611752,2
1434,Maddy3,o,503,1323,3103,280.0,55.0,-377.0,-240.0,-269.0,-362.0,35.0,sp,ids,-0.6047421200022483,-0.7928625164721728,3
1435,Maddy3,a,712,1301,2674,30.0,45.0,66.0,23.0,51.0,49.0,50.0,sp,ids,0.4521126409022981,-0.8365054898679484,2
1436,Maddy3,a,619,1225,2583,30.0,-4.0,-27.0,28.0,-0.5,-21.0,17.0,sp,ids,-0.0181624440935048,-0.9872721252351736,2
1437,Maddy3,e,718,1398,2626,30.0,-66.0,-131.0,13.0,0.8,-81.0,236.0,sp,ids,0.4824529689665434,-0.6440796526229374,2
1438,Maddy3,e,624,1926,2668,30.0,36.0,-3.0,15.0,45.0,-2.0,24.0,sp,ids,0.0071211626266996,0.4033517088756793,2
1439,Maddy3,e,514,1936,2926,30.0,4.0,-20.0,96.0,-10.0,-11.0,32.0,sp,ids,-0.5491181852177984,0.4231894240555774,2
1440,Maddy3,o,474,2697,4089,30.0,-116.0,-687.0,-1664.0,-60.0,-49.0,658.0,sp,ids,-0.751387038979434,1.9328395492458184,3
1441,Maddy3,e,495,2466,2985,100.0,-18.0,174.0,-44.0,-36.0,118.0,125.0,sp,ids,-0.6451958907545754,1.4745883285901735,1
1442,Maddy3,e,214,2012,3218,120.0,365.0,136.0,407.0,-51.0,-87.0,917.0,sp,ids,-2.066134588430066,0.5739560594228025,1
1443,Maddy3,o,540,1018,2356,290.0,1179.0,1539.0,1302.0,19.0,-956.0,-795.0,sp,ids,-0.4176434302727352,-1.397912829459063,0
1444,Maddy3,o,400,2247,3026,80.0,21.0,-77.0,28.0,96.0,-7.0,-160.0,sp,ids,-1.12558441843846,1.0401423661504066,2
1445,Maddy3,e,499,2144,2930,40.0,6.0,11.0,-21.0,-0.5,37.0,-31.0,sp,ids,-0.6249690053784118,0.8358138997974567,2
1446,Maddy3,o,441,1851,2989,30.0,69.0,74.0,-88.0,51.0,96.0,128.0,sp,ids,-0.9182588433327836,0.254568845026444,2
1447,Maddy3,e,439,2121,3216,220.0,10.0,-290.0,-317.0,16.0,-231.0,188.0,sp,ids,-0.9283722860208652,0.7901871548836912,3
1448,Maddy3,a,337,2107,2529,50.0,45.0,-81.0,117.0,-156.0,-161.0,-312.0,sp,ids,-1.4441578631130365,0.762414353631834,2
1449,Maddy3,o,962,2145,3349,80.0,-402.0,-104.0,112.0,109.0,-163.0,-205.0,sp,ids,1.716292976912521,0.8377976713154465,1
1450,Maddy3,i,397,2182,2462,110.0,97.0,-245.0,448.0,-124.0,116.0,-140.0,sp,ids,-1.1407545824705827,0.9111972174810692,2
1451,Maddy3,o,438,2338,2951,180.0,-29.0,-1443.0,-301.0,9.0,221.0,-85.0,sp,ids,-0.9334290073649062,1.2206655742874788,1
1452,Maddy3,u,509,2106,3275,284.448,13.0,-401.0,-123.0,85.0,1052.0,1064.0,sp,ids,-0.5744017919380029,0.7604305821138442,3
1453,Maddy3,o,515,984,2100,136.463,116.0,46.0,-113.0,38.0,-6.0,-257.0,sp,ids,-0.5440614638737575,-1.4653610610707164,2
1454,Maddy3,o,464,893,3073,378.375,-15.0,30.0,183.0,-82.0,-503.0,-250.0,sp,ids,-0.801954252419843,-1.6458842692077886,0
1455,Maddy3,e,425,2114,2884,297.738,-5.0,25.0,153.0,-87.0,151.0,-164.0,sp,ids,-0.9991663848374378,0.7763007542577626,3
1456,Maddy3,a,900,1624,2948,120.0,-22.0,-197.0,-8.0,183.0,-152.0,-231.0,sp,ids,1.4027762535819857,-0.1957472895572416,1
1457,Maddy3,o,592,1738,3282,90.0,1.0,77.0,-210.0,179.0,-89.0,27.0,sp,ids,-0.1546939203826089,0.0304026634935961,1
1458,Maddy3,i,442,2842,3055,130.0,-17.0,-1412.0,-249.0,16.0,434.0,-24.0,sp,ids,-0.9132021219887426,2.2204864193543403,1
1459,Maddy3,o,567,1069,2952,150.0,-59.0,-17.0,-29.0,-205.0,-1081.0,-387.0,sp,ids,-0.2811119539836312,-1.296740482041583,0
1460,Maddy3,o,548,1227,3008,70.0,-16.0,-27.0,49.0,45.0,61.0,10.0,sp,ids,-0.3771896595204081,-0.983304582199194,2
1461,Maddy3,e,604,2075,2807,130.0,-12.0,351.0,75.0,-43.0,163.0,-211.0,sp,ids,-0.0940132642541181,0.6989336650561602,1
1462,Maddy3,i,295,1635,2703,46.521,-35.0,632.0,213.0,-39.0,-891.0,-376.0,sp,ids,-1.6565401595627536,-0.1739258028593537,2
1463,Maddy3,a,709,1827,2751,127.159,-11.0,60.0,51.0,144.0,86.0,-597.0,sp,ids,0.4369424768701754,0.2069583285946887,1
1464,Maddy3,e,1061,2344,3450,30.0,-74.0,-94.0,-100.0,110.0,84.0,167.0,sp,ids,2.216908389972569,1.2325682033954175,1
1465,Maddy3,e,423,1696,2484,70.0,15.0,428.0,174.0,26.0,-220.0,-236.0,sp,ids,-1.0092798275255197,-0.0529157402619756,2
1466,Maddy3,e,533,2487,3109,290.0,-44.0,266.0,-278.0,72.0,1351.0,675.0,sp,ids,-0.4530404796810215,1.5162475304679597,3
1467,Maddy3,e,437,2194,3113,70.0,-18.0,29.0,37.0,12.0,62.0,-138.0,sp,ids,-0.9384857287089472,0.9350024756969468,1
1468,Maddy3,e,452,2050,3005,70.0,9.0,14.0,-24.0,41.0,245.0,165.0,sp,ids,-0.8626349085483337,0.6493393771064151,2
1469,Maddy3,e,557,2791,2961,60.0,-28.0,64.0,58.0,-16.0,62.0,-133.0,sp,ids,-0.3316791674240401,2.11931407193686,2
1470,Maddy3,a,724,1317,2219,60.0,61.0,115.0,114.0,86.0,133.0,-6.0,sp,ids,0.5127932970307888,-0.8047651455801116,2
1471,Maddy3,e,492,1930,2393,90.0,49.0,-103.0,-140.0,-106.0,152.0,-450.0,sp,ids,-0.6603660547866981,0.4112867949476385,2
1472,Maddy3,u,573,1223,3119,70.0,3.0,-2.0,14.0,81.0,148.0,-40.0,sp,ids,-0.2507716259193858,-0.9912396682711532,0
1473,Maddy3,a,854,1646,2919,140.0,-11.0,-243.0,-202.0,30.0,-169.0,350.0,sp,ids,1.1701670717561048,-0.1521043161614658,0
1474,Maddy3,o,604,1192,2751,140.0,137.0,-192.0,-717.0,121.0,36.0,203.0,sp,ids,-0.0940132642541181,-1.052736585328837,0
1475,Maddy3,u,487,1037,2872,70.0,-34.0,-13.0,144.0,9.0,-161.0,-131.0,sp,ids,-0.6856496615069025,-1.360221170617257,0
1476,Maddy3,a,848,1690,2511,140.0,-37.0,-304.0,136.0,180.0,-228.0,-266.0,sp,ids,1.1398267436918594,-0.0648183693699145,1
1477,Maddy3,o,686,1003,2364,70.0,5.0,635.0,513.0,0.1,-194.0,-25.0,sp,ids,0.3206378859572349,-1.42766940222891,2
1478,Maddy3,e,582,2072,2837,70.0,23.0,-153.0,-17.0,32.0,-11.0,133.0,sp,ids,-0.2052611338230178,0.6929823505021908,2
1479,Maddy3,a,740,1320,2015,60.0,-73.0,545.0,805.0,49.0,335.0,-272.0,sp,ids,0.5937008385354431,-0.7988138310261421,2
1480,Maddy3,e,577,1502,2297,30.0,5.0,-35.0,-92.0,-1.0,80.0,8.0,sp,ids,-0.2305447405432222,-0.4377674147519977,2
1481,Maddy3,e,659,1833,2690,70.0,94.0,-74.0,22.0,78.0,112.0,251.0,sp,ids,0.1841064096681308,0.2188609577026275,2
1482,Maddy3,u,487,1158,2946,40.0,-16.0,253.0,205.0,10.0,-54.0,-94.0,sp,ids,-0.6856496615069025,-1.1201848169404904,2
1483,Maddy3,a,836,1581,2306,100.0,-74.0,-197.0,-56.0,86.0,-161.0,-42.0,sp,ids,1.0791460875633687,-0.2810494648308032,2
1484,Maddy3,o,1114,2384,3807,30.0,-99.0,-102.0,-597.0,-124.0,98.0,127.0,sp,ids,2.484914621206737,1.3119190641150098,1
1485,Maddy3,i,425,1964,3042,50.0,1510.0,1058.0,1574.0,-35.0,-42.0,10.0,sp,ids,-0.9991663848374378,0.4787350265592919,2
1486,Maddy3,a,795,1949,3360,30.0,134.0,42.0,24.0,-0.3,18.0,36.0,sp,ids,0.8718205124576921,0.4489784537894448,2
1487,Maddy3,u,447,1410,3107,40.0,-3.0,13.0,-577.0,15.0,-282.0,34.0,sp,ids,-0.8879185152685382,-0.6202743944070598,2
1488,Maddy3,a,931,1659,2926,180.0,-533.0,-496.0,-480.0,65.0,-234.0,-312.0,sp,ids,1.5595346152472531,-0.1263152864275984,1
1489,Maddy3,o,214,1330,2717,50.0,87.0,-1.0,585.0,-743.0,-1069.0,-865.0,sp,ids,-2.066134588430066,-0.778976115846244,2
1490,Maddy3,a,479,1804,2825,40.0,108.0,-108.0,-12.0,49.0,-77.0,-205.0,sp,ids,-0.7261034322592297,0.1613315836809232,2
1491,Maddy3,e,475,1913,2580,70.0,3.0,302.0,621.0,37.0,305.0,-398.0,sp,ids,-0.7463303176353931,0.3775626791418119,1
1492,Maddy3,a,897,2155,3359,90.0,-385.0,-1131.0,-1105.0,382.0,1408.0,856.0,sp,ids,1.387606089549863,0.8576353864953445,1
1493,Maddy3,o,382,2209,3074,30.0,-9.0,1.0,216.0,20.0,-168.0,91.0,sp,ids,-1.216605402631196,0.964759048466794,2
1494,Maddy3,a,654,1521,2895,60.0,52.0,-15.0,-53.0,118.0,101.0,8.0,sp,ids,0.1588228029479264,-0.4000757559101914,2
1495,Maddy3,e,461,1967,2714,100.0,7.0,-105.0,-201.0,30.0,-71.0,-49.0,sp,ids,-0.8171244164519657,0.4846863411132613,2
1496,Maddy3,i,501,1974,3791,456.218,116.0,-190.0,-230.0,-1261.0,-1417.0,-285.0,sp,ids,-0.61485556269033,0.49857274173919,3
1497,Maddy3,a,415,1761,2517,30.0,-5.0,-80.0,-224.0,20.0,-117.0,48.0,sp,ids,-1.0497335982778466,0.0760294084073616,2
1498,Maddy3,e,454,2113,2813,60.0,-108.0,189.0,-36.0,24.0,901.0,275.0,sp,ids,-0.8525214658602519,0.7743169827397728,2
1499,Maddy3,e,427,2539,2799,100.0,-2.0,-215.0,217.0,-12.0,284.0,-197.0,sp,ids,-0.989052942149356,1.6194036494034294,2
1500,Maddy3,e,456,2434,2908,160.0,4.0,-33.0,85.0,-54.0,204.0,7.0,sp,ids,-0.8424080231721701,1.4111076400145,1
1501,Maddy3,o,953,2193,3523,138.08,-489.0,-1089.0,-1123.0,61.0,-4.0,-37.0,sp,ids,1.670782484816153,0.9330187041789572,1
1502,Maddy3,i,789,2837,3531,130.26,-107.0,57.0,18.0,88.0,11.0,171.0,sp,ids,0.8414801843934467,2.210567561764391,1
1503,Maddy3,i,372,1302,2775,110.0,11.0,-35.0,33.0,9.0,-251.0,21.0,sp,ids,-1.267172616071605,-0.8345217183499586,2
1504,Maddy3,a,441,1938,2854,50.0,-17.0,-104.0,23.0,-656.0,-36.0,-69.0,sp,ids,-0.9182588433327836,0.427156967091557,2
1505,Maddy3,i,484,2339,3119,282.23,-8.0,-1235.0,-339.0,-2.0,1303.0,605.0,sp,ids,-0.7008198255390252,1.2226493458054686,3
1506,Maddy3,a,551,854,1923,180.0,251.0,884.0,1292.0,-45.0,-1342.0,-1583.0,sp,ids,-0.3620194954882854,-1.723251358409391,0
1507,Maddy3,a,1014,1895,3080,390.0,-192.0,67.0,-15.0,327.0,897.0,1212.0,sp,ids,1.9792424868026472,0.3418547918179954,3
1508,Maddy3,a,773,1024,1943,600.0,-510.0,-229.0,56.0,-34.0,-857.0,-980.0,sp,ids,0.7605726428887924,-1.3860102003511243,3
1509,Maddy3,i,398,2711,3184,254.056,59.0,96.0,-232.0,47.0,100.0,96.0,sp,ids,-1.1356978611265418,1.960612350497676,1
1510,Maddy3,a,951,1584,1826,430.0,-67.0,171.0,1198.0,-17.0,-221.0,-1324.0,sp,ids,1.6606690421280712,-0.2750981502768337,3
1511,Maddy3,i,554,2577,3210,465.962,-19.0,130.0,-17.0,-34.0,382.0,181.0,sp,ids,-0.3468493314561627,1.694786967087042,3
1512,Maddy3,o,529,1141,3448,110.0,21.0,26.0,-421.0,-83.0,-27.0,1249.0,sp,ids,-0.473267365057185,-1.1539089327463172,0
1513,Maddy3,e,551,1811,2851,30.0,-36.0,-41.0,11.0,-8.0,-25.0,-5.0,sp,ids,-0.3620194954882854,0.1752179843068518,2
1514,Maddy3,e,528,1838,2851,50.0,10.0,20.0,6.0,35.0,56.0,34.0,sp,ids,-0.4783240864012259,0.2287798152925765,2
1515,Maddy3,a,934,1614,2017,290.0,-102.0,-234.0,384.0,185.0,175.0,359.0,sp,ids,1.574704779279376,-0.2155850047371396,0
1516,Maddy3,a,827,1781,2908,200.0,-48.0,61.0,-577.0,35.0,-19.0,81.0,sp,ids,1.033635595467001,0.1157048387671577,1
1517,Maddy3,i,548,2403,2829,50.0,-19.0,-156.0,-145.0,-16.0,126.0,-48.0,sp,ids,-0.3771896595204081,1.349610722956816,2
1518,Maddy3,a,820,1834,2951,120.0,56.0,-135.0,-78.0,146.0,-255.0,15.0,sp,ids,0.9982385460587144,0.2208447292206173,3
1519,Maddy3,i,451,939,2599,80.0,-6.0,13.0,23.0,5.0,-6.0,23.0,sp,ids,-0.8676916298923746,-1.5546307793802576,2
